Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2076,catches_fleet,affected_oa,indian,7593844.262747758,7558905.529993326,-0.004600928271050614,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2077,catches_fleet,affected_oa,indian,7593844.2634229995,7558972.708034618,-0.00459208197833952,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2078,catches_fleet,affected_oa,indian,7593844.263884974,7559039.8387876535,-0.004583241884857203,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2079,catches_fleet,affected_oa,indian,7593844.264201038,7559106.922309012,-0.004574407991981676,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2080,catches_fleet,affected_oa,indian,7593844.264417275,7559173.958650981,-0.004565580298867803,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2019,catches_fleet,unaffected_managed,indian,530069.0356834698,530069.0356834698,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2020,catches_fleet,unaffected_managed,indian,507482.51402821665,507482.51402821665,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2021,catches_fleet,unaffected_managed,indian,496024.13726679643,503163.9852869283,0.014394154404408681,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2022,catches_fleet,unaffected_managed,indian,476431.72965781816,473814.0588523834,-0.0054943250889583125,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2023,catches_fleet,unaffected_managed,indian,506924.25261401647,546030.2125548191,0.07714359638377521,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2024,catches_fleet,unaffected_managed,indian,420972.27639794175,559513.4472578501,0.3290980870411202,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2025,catches_fleet,unaffected_managed,indian,494644.5591068502,562571.9934742978,0.13732574859430394,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2026,catches_fleet,unaffected_managed,indian,514571.3246591862,564900.5008488446,0.09780796903712576,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2027,catches_fleet,unaffected_managed,indian,521373.8780811582,566490.369336702,0.08653385440327124,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2028,catches_fleet,unaffected_managed,indian,526050.3620126899,567582.0883114309,0.07895009546203692,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2029,catches_fleet,unaffected_managed,indian,529293.7094652224,568330.4539145419,0.07375251916135679,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2030,catches_fleet,unaffected_managed,indian,531533.1929397155,568843.1275987375,0.07019304749845336,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2031,catches_fleet,unaffected_managed,indian,533075.0831878608,569194.2384713935,0.06775622500968395,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2032,catches_fleet,unaffected_managed,indian,534134.5736254051,569434.7179596411,0.06608848420846176,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2033,catches_fleet,unaffected_managed,indian,534861.5962703292,569599.4959432598,0.06494745540746097,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2034,catches_fleet,unaffected_managed,indian,535360.01224384,569712.4991342716,0.06416707655555176,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2035,catches_fleet,unaffected_managed,indian,535701.4856903765,569790.1035937375,0.06363360717476793,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2036,catches_fleet,unaffected_managed,indian,535935.332104766,569843.5111889696,0.0632691615069243,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2037,catches_fleet,unaffected_managed,indian,536095.4255425223,569880.381478743,0.06302041451301459,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2038,catches_fleet,unaffected_managed,indian,536205.0043775653,569905.9504984656,0.06285086085688583,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2039,catches_fleet,unaffected_managed,indian,536279.9969841868,569923.7969307549,0.06273551155323091,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2040,catches_fleet,unaffected_managed,indian,536331.3148056936,569936.3664034777,0.062657261789681,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2041,catches_fleet,unaffected_managed,indian,536366.4295271313,569945.3300883886,0.06260440384171889,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2042,catches_fleet,unaffected_managed,indian,536390.4560305483,569951.8298824001,0.0625689243246722,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2043,catches_fleet,unaffected_managed,indian,536406.8951464634,569956.6460030839,0.0625453385483792,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2044,catches_fleet,unaffected_managed,indian,536418.1426757816,569960.3115311796,0.06252989260967502,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2045,catches_fleet,unaffected_managed,indian,536425.8380458374,569963.1906855301,0.06252001723456685,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2046,catches_fleet,unaffected_managed,indian,536431.1030361115,569965.5323097768,0.06251395395208438,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2047,catches_fleet,unaffected_managed,indian,536434.7051935289,569967.5064188995,0.06251049922892857,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2048,catches_fleet,unaffected_managed,indian,536437.16967629,569969.2291699566,0.06250882934510553,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2049,catches_fleet,unaffected_managed,indian,536438.8557924889,569970.7799231441,0.06250838053317008,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2050,catches_fleet,unaffected_managed,indian,536440.0093739612,569972.2128984389,0.0625087669422916,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2051,catches_fleet,unaffected_managed,indian,536440.7986127065,569973.5651396852,0.06250972449093736,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2052,catches_fleet,unaffected_managed,indian,536441.338580778,569974.8619558014,0.06251107243848969,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2053,catches_fleet,unaffected_managed,indian,536441.7080067811,569976.1206382907,0.06251268708414016,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2054,catches_fleet,unaffected_managed,indian,536441.9607541449,569977.3530010867,0.06251448376595452,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2055,catches_fleet,unaffected_managed,indian,536442.1336743202,569978.5671158048,0.0625164045407457,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2056,catches_fleet,unaffected_managed,indian,536442.2519797296,569979.7684972776,0.06251840975198814,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2057,catches_fleet,unaffected_managed,indian,536442.3329197802,569980.9609135258,0.06252047225877864,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2058,catches_fleet,unaffected_managed,indian,536442.388295871,569982.1469391352,0.06252257348605637,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2059,catches_fleet,unaffected_managed,indian,536442.4261820745,569983.3283333282,0.06252470072132144,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2060,catches_fleet,unaffected_managed,indian,536442.4521023646,569984.5062982652,0.06252684526447587,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2061,catches_fleet,unaffected_managed,indian,536442.4698360345,569985.6816555168,0.06252900116155044,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2062,catches_fleet,unaffected_managed,indian,536442.4819687315,569986.8549666334,0.06253116433805689,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2063,catches_fleet,unaffected_managed,indian,536442.490269458,569988.0266155155,0.06253333200583593,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2064,catches_fleet,unaffected_managed,indian,536442.4959484969,569989.1968646938,0.06253550225710995,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2065,catches_fleet,unaffected_managed,indian,536442.4998338774,569990.3658937762,0.06253767378663634,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2066,catches_fleet,unaffected_managed,indian,536442.5024921058,569991.533825718,0.06253984570155469,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2067,catches_fleet,unaffected_managed,indian,536442.5043107638,569992.700744768,0.0625420173912402,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2068,catches_fleet,unaffected_managed,indian,536442.5055550198,569993.866708731,0.06254418843823338,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2069,catches_fleet,unaffected_managed,indian,536442.506406292,569995.0317573444,0.06254635855727719,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2070,catches_fleet,unaffected_managed,indian,536442.5069886998,569996.195918001,0.06254852755359305,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2071,catches_fleet,unaffected_managed,indian,536442.507387161,569997.3592096603,0.06255069529432743,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2072,catches_fleet,unaffected_managed,indian,536442.5076597728,569998.5216455194,0.06255286168900852,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2073,catches_fleet,unaffected_managed,indian,536442.5078462833,569999.6832348382,0.0625550266761684,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2074,catches_fleet,unaffected_managed,indian,536442.5079738867,570000.8439841863,0.06255719021419011,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2075,catches_fleet,unaffected_managed,indian,536442.508061188,570002.0038982952,0.06255935227504249,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2076,catches_fleet,unaffected_managed,indian,536442.5081209162,570003.1629806401,0.06256151283999137,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2077,catches_fleet,unaffected_managed,indian,536442.50816178,570004.3212338379,0.06256367189666551,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2078,catches_fleet,unaffected_managed,indian,536442.5081897373,570005.4786599184,0.06256582943704754,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2079,catches_fleet,unaffected_managed,indian,536442.5082088647,570006.6352605105,0.06256798545609948,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2080,catches_fleet,unaffected_managed,indian,536442.508221951,570007.7910369684,0.06257013995082188,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2019,catches_fleet,unaffected_oa,indian,3657053.7203904465,3657053.7203904465,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2020,catches_fleet,unaffected_oa,indian,3309394.033254853,3309394.033254853,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2021,catches_fleet,unaffected_oa,indian,3804983.001862509,4753979.022443202,0.24940874114711342,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2022,catches_fleet,unaffected_oa,indian,1479116.912854804,0,-1,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2023,catches_fleet,unaffected_oa,indian,6518633.546288018,0,-1,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2024,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2025,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2026,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2027,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2028,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2029,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2030,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2031,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2032,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2033,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2034,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2035,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2036,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2037,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2038,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2039,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2040,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2041,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2042,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2043,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2044,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2045,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2046,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2047,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2048,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2049,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2050,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2051,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2052,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2053,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2054,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2055,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2056,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2057,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2058,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2059,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2060,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2061,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2062,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2063,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2064,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2065,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2066,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2067,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2068,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2069,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2070,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2071,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2072,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2073,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2074,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2075,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
2076,catches_fleet,unaffected_oa,indian,0,0,0,TN/RL/W/276/Rev.1 | Management exemption,Chair's text - Consolidated text (June 2021) - Management exemption (TN/RL/W/276/Rev.1 | Management exemption),Other
