Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2064,catches_fleet,unaffected_oa,indian,7820636.583676958,7925511.610618948,0.01341003712675796,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,catches_fleet,unaffected_oa,indian,7820638.964035425,7925517.01594143,0.013410419837599535,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,catches_fleet,unaffected_oa,indian,7820641.336952598,7925522.094673496,0.01341076175240711,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,catches_fleet,unaffected_oa,indian,7820643.702840388,7925526.90508274,0.013411070268328351,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,catches_fleet,unaffected_oa,indian,7820646.062190856,7925531.494806856,0.01341135141290587,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,catches_fleet,unaffected_oa,indian,7820648.415507641,7925535.902767565,0.013411610097692409,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,catches_fleet,unaffected_oa,indian,7820650.763267968,7925540.160748382,0.013411850324919093,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,catches_fleet,unaffected_oa,indian,7820653.105903785,7925544.2946924735,0.013412075355894093,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,catches_fleet,unaffected_oa,indian,7820655.443794434,7925548.325768566,0.013412287848247124,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,catches_fleet,unaffected_oa,indian,7820657.777266183,7925552.271244915,0.013412489967742785,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,catches_fleet,unaffected_oa,indian,7820660.106595406,7925556.145205198,0.01341268347940725,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,catches_fleet,unaffected_oa,indian,7820662.432013624,7925559.959134224,0.013412869821769183,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,catches_fleet,unaffected_oa,indian,7820664.753713137,7925563.722396795,0.013413050167359965,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,catches_fleet,unaffected_oa,indian,7820667.071852699,7925567.442628918,0.013413225472001664,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,catches_fleet,unaffected_oa,indian,7820669.386562783,7925571.126057229,0.013413396514968968,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,catches_fleet,unaffected_oa,indian,7820671.697950262,7925574.777759658,0.013413563931713286,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,catches_fleet,unaffected_oa,indian,7820674.006102578,7925578.401878076,0.013413728240512207,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,catches_total,Total,indian,9610107.016332103,9610107.016332103,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,catches_total,Total,indian,9129193.948611857,9102140.203890856,-0.002963431916693443,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,catches_total,Total,indian,8835202.273260662,8821352.28963605,-0.0015675910065499302,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,catches_total,Total,indian,8640881.694759158,8631605.09943729,-0.0010735704583820455,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,catches_total,Total,indian,8511834.329081684,8506233.704439646,-6.579809269670022e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,catches_total,Total,indian,8425078.057945935,8422037.880363084,-3.6084859534130966e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,catches_total,Total,indian,8366375.9434465235,8365240.057743411,-1.35767949084655e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,catches_total,Total,indian,8326470.208992472,8326775.858669831,3.670819323047618e-5,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,catches_total,Total,indian,8299258.381422643,8300676.0443413695,1.7081802416228672e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,catches_total,Total,indian,8280663.762738313,8282950.487893278,2.761523979822836e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,catches_total,Total,indian,8267939.813080212,8270912.497202775,3.5954351262456393e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,catches_total,Total,indian,8259225.063537454,8262743.2111017555,4.2596581849222944e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,catches_total,Total,indian,8253252.75529134,8257207.085480752,4.7912384445965897e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,catches_total,Total,indian,8249158.429273082,8253463.0453581605,5.21824877287257e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,catches_total,Total,indian,8246351.040703649,8250937.881545982,5.5622672618388e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,catches_total,Total,indian,8244425.96276287,8249240.765136143,5.840069878752071e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,catches_total,Total,indian,8243105.951539093,8248105.24614014,6.064819050535168e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,catches_total,Total,indian,8242200.937076439,8247349.772532781,6.246918141949387e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,catches_total,Total,indian,8241580.5671205325,8246850.759937779,6.394638472954778e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,catches_total,Total,indian,8241155.426146294,8246524.1990191825,6.514587573309503e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,catches_total,Total,indian,8240864.1732749855,8246313.085509187,6.612064122925174e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,catches_total,Total,indian,8240664.72665322,8246178.827689247,6.691330394977147e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,catches_total,Total,indian,8240528.218042058,8246095.373528584,6.755823582203227e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,catches_total,Total,indian,8240434.845681849,8246045.198370954,6.808321155582004e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,catches_total,Total,indian,8240371.028768466,8246016.565628665,6.851071196295935e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,catches_total,Total,indian,8240327.4547938295,8246001.658365063,6.885895739413751e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,catches_total,Total,indian,8240297.739527606,8245995.306448459,6.914273125741345e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,catches_total,Total,indian,8240277.507432483,8245994.120760381,6.937403895368659e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,catches_total,Total,indian,8240263.760632448,8245995.905392275,6.956263690505152e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,catches_total,Total,indian,8240254.4459272195,8245999.259496046,6.971645847254344e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,catches_total,Total,indian,8240248.157732146,8246003.30836029,6.98419576447299e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,catches_total,Total,indian,8240243.934303557,8246007.52240207,6.994438689515587e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,catches_total,Total,indian,8240241.117980616,8246011.595857325,7.002802216694088e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,catches_total,Total,indian,8240239.259353437,8246015.36591616,7.009634527499983e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,catches_total,Total,indian,8240238.05156803,8246018.759182243,7.015219193955554e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,catches_total,Total,indian,8240237.28530407,8246021.756528479,7.019787202881678e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,catches_total,Total,indian,8240236.8179309005,8246024.370285741,7.023526729531299e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,catches_total,Total,indian,8240236.552385198,8246026.629655999,7.026591086302247e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,catches_total,Total,indian,8240236.422712873,8246028.571573696,7.029105190305276e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,catches_total,Total,indian,8240236.384177977,8246030.235145652,7.031170827573892e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,catches_total,Total,indian,8240236.406500133,8246031.658415692,7.032870939221736e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,catches_total,Total,indian,8240236.469234383,8246032.876617584,7.034273111995049e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,catches_total,Total,indian,8240236.558617345,8246033.921361865,7.03543242148408e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,catches_total,Total,indian,8240236.665416463,8246034.8203921905,7.036393748327082e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,catches_total,Total,indian,8240236.783464952,8246035.597674349,7.037193665396829e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,catches_total,Total,indian,8240236.908665244,8246036.27366605,7.037861975434553e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,catches_total,Total,indian,8240237.038312096,8246036.865672119,7.038422964117585e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,catches_total,Total,indian,8240237.17063376,8246037.388226723,7.038896421129248e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,catches_total,Total,indian,8240237.304481584,8246037.853468473,7.039298472308196e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,catches_total,Total,indian,8240237.439120615,8246038.271489643,7.039642257743868e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,catches_total,Total,indian,8240237.574088761,8246038.650650661,7.03993848447057e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,catches_total,Total,indian,8240237.709102406,8246038.997856827,7.040195876889588e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,catches_total,Total,indian,8240237.843993495,8246039.318797716,7.040421543717399e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,catches_total,Total,indian,8240237.978667727,8246039.618151937,7.040621277236393e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,catches_total,Total,indian,8240238.113077081,8246039.899760419,7.04079979695059e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,catches_total,Total,indian,8240238.247201818,8246040.16677215,7.040960948310666e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,catches_total,Total,indian,8240238.381038887,8246040.4217659375,7.041107864550093e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,catches_total,Total,indian,8240238.514594497,8246040.666851692,7.041243098629248e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,catches_total,Total,indian,8240238.647879513,8246040.90375439,7.041368730710217e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,catches_total,Total,indian,8240238.780906639,8246041.133883423,7.041486455742854e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,catches_total,Total,indian,8240238.913688732,8246041.358389757,7.041597654875366e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,catches_total,Total,indian,8240239.046237964,8246041.578212936,7.041703453519761e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,effort_fleet,affected_managed,indian,1041277.7370063111,1041277.7370063111,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,effort_fleet,affected_managed,indian,1041195.8083776344,1040737.5112325075,-4.401642240962922e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,effort_fleet,affected_managed,indian,1041125.8888306315,1040237.4735428845,-8.533216753882619e-4,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,effort_fleet,affected_managed,indian,1041054.8595274976,1039735.774750673,-0.0012670655775270715,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,effort_fleet,affected_managed,indian,1040984.2137601078,1039237.6796928549,-0.0016777719048632644,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,effort_fleet,affected_managed,indian,1040913.6954423449,1038742.2555734494,-0.002086090209402694,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,effort_fleet,affected_managed,indian,1040843.3369944714,1038249.4358732272,-0.002492114835201142,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,effort_fleet,affected_managed,indian,1040773.1508086522,1037759.0681048364,-0.002896003515726663,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,effort_fleet,affected_managed,indian,1040703.1532639693,1037271.0333572389,-0.0032978855651261234,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,effort_fleet,affected_managed,indian,1040633.3568244484,1036785.2270063782,-0.0036978728318040853,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,effort_fleet,affected_managed,indian,1040563.7702769855,1036301.5590349662,-0.00409605962053125,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,effort_fleet,affected_managed,indian,1040494.3992750944,1035819.9520884014,-0.00449252508225861,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,effort_fleet,affected_managed,indian,1040425.2471417014,1035340.3399578128,-0.004887335440828705,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,effort_fleet,affected_managed,indian,1040356.3155680528,1034862.6661008593,-0.0052805460830925915,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,effort_fleet,affected_managed,indian,1040287.6051550584,1034386.8822746108,-0.005672203389915532,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,effort_fleet,affected_managed,indian,1040219.1158039509,1033912.9472956595,-0.006062346300392344,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,effort_fleet,affected_managed,indian,1040150.8469862577,1033440.8259396526,-0.006451007626486823,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,effort_fleet,affected_managed,indian,1040082.7979242728,1032970.4879810773,-0.006838215147284252,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,effort_fleet,affected_managed,indian,1040014.9677081656,1032501.9073668135,-0.007223992514173451,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,effort_fleet,affected_managed,indian,1039947.3553696208,1032035.061512476,-0.007608359996581444,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,effort_fleet,affected_managed,indian,1039879.959926395,1031569.9307084105,-0.007991335094651435,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,effort_fleet,affected_managed,indian,1039812.7804078505,1031106.4976216571,-0.008372933041637087,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,effort_fleet,affected_managed,indian,1039745.8158683409,1030644.7468806376,-0.008753167215299219,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,effort_fleet,affected_managed,indian,1039679.0653930512,1030184.6647303334,-0.009132049474448648,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,effort_fleet,affected_managed,indian,1039612.5280993277,1029726.2387469955,-0.009509590434050325,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,effort_fleet,affected_managed,indian,1039546.2031354534,1029269.4576027796,-0.00988579968997753,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,effort_fleet,affected_managed,indian,1039480.0896781114,1028814.3108720204,-0.010260686002551271,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,effort_fleet,affected_managed,indian,1039414.1869292967,1028360.7888720782,-0.010634257446372917,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,effort_fleet,affected_managed,indian,1039348.4941131305,1027908.8825327905,-0.011006521532608086,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,effort_fleet,affected_managed,indian,1039283.0104728279,1027458.5832895226,-0.011377485308766653,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,effort_fleet,affected_managed,indian,1039217.7352679487,1027009.8829956378,-0.011747155440109229,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,effort_fleet,affected_managed,indian,1039152.6677719798,1026562.7738509239,-0.012115538276054867,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,effort_fleet,affected_managed,indian,1039087.8072702575,1026117.2483431009,-0.012482639904351304,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,effort_fleet,affected_managed,indian,1039023.1530582083,1025673.2992000481,-0.012848466195259383,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,effort_fleet,affected_managed,indian,1038958.7044398793,1025230.9193507967,-0.0132130228375953,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,effort_fleet,affected_managed,indian,1038894.4607267203,1024790.1018936904,-0.013576315368130544,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,effort_fleet,affected_managed,indian,1038830.4212365829,1024350.8400704,-0.013938349195576072,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,effort_fleet,affected_managed,indian,1038766.5852929021,1023913.127244716,-0.014299129620152142,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,effort_fleet,affected_managed,indian,1038702.9522240299,1023476.9568852406,-0.014658661849557664,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,effort_fleet,affected_managed,indian,1038639.5213626958,1023042.3225512587,-0.015016951012006152,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,effort_fleet,affected_managed,indian,1038576.2920455695,1022609.2178812013,-0.015374002166869823,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,effort_fleet,affected_managed,indian,1038513.2636129083,1022177.6365832214,-0.01572982031337427,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,effort_fleet,affected_managed,indian,1038450.4354082731,1021747.5724274907,-0.01608441039770528,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,effort_fleet,affected_managed,indian,1038387.8067782992,1021319.0192398994,-0.016437777318820224,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,effort_fleet,affected_managed,indian,1038325.3770725114,1020891.9708968971,-0.016789925933204615,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,effort_fleet,affected_managed,indian,1038263.1456431759,1020466.421321265,-0.01714086105876973,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,effort_fleet,affected_managed,indian,1038201.1118451799,1020042.3644786448,-0.0174905874780483,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,effort_fleet,affected_managed,indian,1038139.2750359342,1019619.7943746847,-0.017839109940820275,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,effort_fleet,affected_managed,indian,1038077.6345752943,1019198.7050526881,-0.018186433166272845,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,effort_fleet,affected_managed,indian,1038016.1898254968,1018779.090591671,-0.018532561844781824,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,effort_fleet,affected_managed,indian,1037954.9401511059,1018360.9451047522,-0.018877500639383406,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,effort_fleet,affected_managed,indian,1037893.8849189706,1017944.2627378157,-0.019221254186994646,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,effort_fleet,affected_managed,indian,1037833.0234981888,1017529.0376683932,-0.019563827099428416,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,effort_fleet,affected_managed,indian,1037772.3552600768,1017115.264104727,-0.01990522396424115,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,effort_fleet,affected_managed,indian,1037711.8795781442,1016702.9362849793,-0.02024544934544403,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,effort_fleet,affected_managed,indian,1037651.5958280719,1016292.0484765619,-0.020584507784103177,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,effort_fleet,affected_managed,indian,1037591.5033876937,1015882.5949755617,-0.020922403798848827,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
