Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2068,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2069,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2070,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2071,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2072,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2073,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2074,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2075,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2076,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2077,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2078,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2079,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2080,costs_fleet,affected_managed,atlantic,14077626685.428738,14077626685.428738,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2019,costs_fleet,affected_oa,atlantic,23938842169.718384,23938842169.718384,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2020,costs_fleet,affected_oa,atlantic,23967409298.936302,22778292020.08038,-0.04961392631237357,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2021,costs_fleet,affected_oa,atlantic,24009141196.178883,21990040302.68959,-0.08409717269731569,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2022,costs_fleet,affected_oa,atlantic,24054657938.754486,21451378930.71368,-0.10822348896704369,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2023,costs_fleet,affected_oa,atlantic,24098586028.621258,21082651086.94808,-0.12514987136968256,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2024,costs_fleet,affected_oa,atlantic,24138152131.657753,20830616373.261536,-0.13702522630381084,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2025,costs_fleet,affected_oa,atlantic,24172212298.395813,20658977669.27022,-0.1453418737911195,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2026,costs_fleet,affected_oa,atlantic,24200594146.4973,20542686915.241367,-0.15114948042651108,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2027,costs_fleet,affected_oa,atlantic,24223662178.346622,20464354779.97877,-0.15519153836814453,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2028,costs_fleet,affected_oa,atlantic,24242039631.261253,20411894083.24839,-0.15799601049549106,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2029,costs_fleet,affected_oa,atlantic,24256437820.92545,20376923692.502995,-0.15993750430558648,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,costs_fleet,affected_oa,atlantic,24267557458.247192,20353663004.530155,-0.16128093898411364,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,costs_fleet,affected_oa,atlantic,24276036743.64454,20338155298.886826,-0.16221269914615077,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2032,costs_fleet,affected_oa,atlantic,24282428774.75158,20327718132.303272,-0.16286305950417704,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2033,costs_fleet,affected_oa,atlantic,24287196461.211132,20320553647.65663,-0.16332238345786806,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2034,costs_fleet,affected_oa,atlantic,24290717181.86783,20315472843.004463,-0.16365281885669256,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2035,costs_fleet,affected_oa,atlantic,24293292238.68552,20311701458.75006,-0.1638967144023003,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2036,costs_fleet,affected_oa,atlantic,24295158081.09698,20308744318.75103,-0.16408264350613996,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2037,costs_fleet,affected_oa,atlantic,24296497548.631176,20306291384.592396,-0.16422968602993487,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2038,costs_fleet,affected_oa,atlantic,24297450201.860874,20304153393.688156,-0.1643504472690259,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2039,costs_fleet,affected_oa,atlantic,24298121324.513012,20302240035.309635,-0.16445227331926096,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2040,costs_fleet,affected_oa,atlantic,24298589485.425583,20300606925.972576,-0.16453558186375455,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2041,costs_fleet,affected_oa,atlantic,24298912719.87211,20299185411.321877,-0.16460519672878943,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2042,costs_fleet,affected_oa,atlantic,24299133475.084633,20297930905.84835,-0.16466441378821003,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,costs_fleet,affected_oa,atlantic,24299282497.903957,20296814030.624626,-0.16471550004098195,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,costs_fleet,affected_oa,atlantic,24299381845.304108,20295814837.409893,-0.16476003518862806,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,costs_fleet,affected_oa,atlantic,24299447185.16024,20294919115.80757,-0.1647991429121173,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,costs_fleet,affected_oa,atlantic,24299489533.815464,20294116085.836468,-0.16483364567823822,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,costs_fleet,affected_oa,atlantic,24299516553.983746,20293396996.387096,-0.1648641670996484,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,costs_fleet,affected_oa,atlantic,24299533514.239826,20292754304.136845,-0.16489119874482197,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,costs_fleet,affected_oa,atlantic,24299543991.27873,20292181215.23838,-0.16491514315983122,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,costs_fleet,affected_oa,atlantic,24299550378.878483,20291671446.576473,-0.1649363412001942,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,costs_fleet,affected_oa,atlantic,24299554253.15353,20291219114.24236,-0.1649550891819746,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,costs_fleet,affected_oa,atlantic,24299556632.04932,20290818691.11893,-0.16497164955031154,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,costs_fleet,affected_oa,atlantic,24299558157.775528,20290464998.16419,-0.16498625751055002,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,costs_fleet,affected_oa,atlantic,24299559223.639248,20290153208.73909,-0.1649991252104566,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,costs_fleet,affected_oa,atlantic,24299560061.161125,20289878854.70383,-0.1650104444839771,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,costs_fleet,affected_oa,atlantic,24299560799.111065,20289637828.790512,-0.1650203887827983,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,costs_fleet,affected_oa,atlantic,24299561502.90538,20289426381.185333,-0.1650291146710847,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,costs_fleet,affected_oa,atlantic,24299562200.42883,20289241110.1636,-0.16503676309832677,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,costs_fleet,affected_oa,atlantic,24299562898.592945,20289078947.58358,-0.16504346056535815,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,costs_fleet,affected_oa,atlantic,24299563593.66386,20288937140.436504,-0.1650493202385384,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,costs_fleet,affected_oa,atlantic,24299564277.469704,20288813229.71442,-0.16505444303270939,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,costs_fleet,affected_oa,atlantic,24299564940.937576,20288705027.74936,-0.16505891866529285,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,costs_fleet,affected_oa,atlantic,24299565575.9429,20288610594.992283,-0.165062826675451,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,costs_fleet,affected_oa,atlantic,24299566176.12705,20288528216.993366,-0.16506623739950965,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,costs_fleet,affected_oa,atlantic,24299566737.112743,20288456382.14822,-0.16506921289416868,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,costs_fleet,affected_oa,atlantic,24299567256.392323,20288393760.6014,-0.165071807800846,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,costs_fleet,affected_oa,atlantic,24299567733.059963,20288339184.5558,-0.16507407014680425,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2068,costs_fleet,affected_oa,atlantic,24299568167.48997,20288291630.123035,-0.1650760420810096,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2069,costs_fleet,affected_oa,atlantic,24299568561.018894,20288250200.764156,-0.16507776054467285,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2070,costs_fleet,affected_oa,atlantic,24299568915.660812,20288214112.307335,-0.16507925787803596,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2071,costs_fleet,affected_oa,atlantic,24299569233.867985,20288182679.485775,-0.16508056236615354,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2072,costs_fleet,affected_oa,atlantic,24299569518.339104,20288155303.910393,-0.16508169872726594,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2073,costs_fleet,affected_oa,atlantic,24299569771.871983,20288131463.3752,-0.16508268854785377,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2074,costs_fleet,affected_oa,atlantic,24299569997.254696,20288110702.38506,-0.165083550668709,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2075,costs_fleet,affected_oa,atlantic,24299570197.18892,20288092623.79321,-0.16508430152644327,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2076,costs_fleet,affected_oa,atlantic,24299570374.23879,20288076881.438507,-0.16508495545472976,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2077,costs_fleet,affected_oa,atlantic,24299570530.799633,20288063173.677124,-0.1650855249494198,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2078,costs_fleet,affected_oa,atlantic,24299570669.081585,20288051237.710484,-0.16508602090140215,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2079,costs_fleet,affected_oa,atlantic,24299570791.104076,20288040844.618744,-0.16508645280080128,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2080,costs_fleet,affected_oa,atlantic,24299570898.697945,20288031795.01746,-0.16508682891579113,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2019,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2020,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2021,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2022,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2023,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2024,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2025,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2026,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2027,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2028,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2029,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,costs_fleet,unaffected_managed,atlantic,183200.14521941883,183200.14521941883,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
