Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2027,revenue_fleet,affected_managed,pacific,13290870511.611023,14050687894.382973,0.057168368475801985,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,revenue_fleet,affected_managed,pacific,13290565290.068163,14048332263.381506,0.05701540579915068,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,revenue_fleet,affected_managed,pacific,13290355412.433119,14046234959.356571,0.056874291429131196,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,revenue_fleet,affected_managed,pacific,13290211840.855423,14044346604.088636,0.056743622469201636,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,revenue_fleet,affected_managed,pacific,13290113949.77478,14042615735.817236,0.05662116885425259,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,revenue_fleet,affected_managed,pacific,13290047351.549189,14040999606.119005,0.05650485921574086,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,revenue_fleet,affected_managed,pacific,13290002112.691977,14039465567.298674,0.05639302749929273,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,revenue_fleet,affected_managed,pacific,13289971417.572382,14037989691.489513,0.05628441555021557,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,revenue_fleet,affected_managed,pacific,13289950608.439707,14036554850.328379,0.05617810508750463,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,revenue_fleet,affected_managed,pacific,13289936510.781939,14035148964.929903,0.056073439744680806,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,revenue_fleet,affected_managed,pacific,13289926965.107605,14033763603.716919,0.05596995683740323,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,revenue_fleet,affected_managed,pacific,13289920504.457212,14032392923.839357,0.05586733337743686,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,revenue_fleet,affected_managed,pacific,13289916133.374825,14031032898.086939,0.055765345490101,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,revenue_fleet,affected_managed,pacific,13289913176.922497,14029680761.89538,0.055663838817056055,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,revenue_fleet,affected_managed,pacific,13289911177.78468,14028334623.275755,0.05556270735092789,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,revenue_fleet,affected_managed,pacific,13289909826.267706,14026993190.377947,0.05546187850374911,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,revenue_fleet,affected_managed,pacific,13289908912.74117,14025655582.593126,0.055361302675790924,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,revenue_fleet,affected_managed,pacific,13289908295.360043,14024321200.296959,0.0552609460212246,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2045,revenue_fleet,affected_managed,pacific,13289907878.175863,14022989635.408792,0.05516078545862351,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2046,revenue_fleet,affected_managed,pacific,13289907596.303284,14021660610.18025,0.05506080524446315,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2047,revenue_fleet,affected_managed,pacific,13289907405.873283,14020333935.413202,0.054960994627932275,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,revenue_fleet,affected_managed,pacific,13289907277.231697,14019009481.99987,0.05486134625011816,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,revenue_fleet,affected_managed,pacific,13289907190.336458,14017687161.569998,0.054761855053640486,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,revenue_fleet,affected_managed,pacific,13289907131.643837,14016366913.349003,0.05466251754125761,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,revenue_fleet,affected_managed,pacific,13289907092.002554,14015048695.243727,0.05456333127246165,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,revenue_fleet,affected_managed,pacific,13289907065.229876,14013732477.801405,0.054464294522063264,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,revenue_fleet,affected_managed,pacific,13289907047.149042,14012418240.118792,0.05436540604885141,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,revenue_fleet,affected_managed,pacific,13289907034.938631,14011105967.073656,0.054266664938966244,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,revenue_fleet,affected_managed,pacific,13289907026.6929,14009795647.452154,0.05416807049991784,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,revenue_fleet,affected_managed,pacific,13289907021.124674,14008487272.68265,0.054069622188911676,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,revenue_fleet,affected_managed,pacific,13289907017.364614,14007180835.979969,0.053971319564400516,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,revenue_fleet,affected_managed,pacific,13289907014.825605,14005876331.767166,0.05387316225334447,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,revenue_fleet,affected_managed,pacific,13289907013.111143,14004573755.284887,0.053775149929092096,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,revenue_fleet,affected_managed,pacific,13289907011.953478,14003273102.327568,0.053677282296441954,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,revenue_fleet,affected_managed,pacific,13289907011.171787,14001974369.065273,0.05357955908155765,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2062,revenue_fleet,affected_managed,pacific,13289907010.643972,14000677551.923393,0.05348198002515444,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2063,revenue_fleet,affected_managed,pacific,13289907010.287588,13999382647.501429,0.053384544877901875,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2064,revenue_fleet,affected_managed,pacific,13289907010.04695,13998089652.518183,0.053287253397323174,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2065,revenue_fleet,affected_managed,pacific,13289907009.88447,13996798563.77474,0.05319010534569687,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2066,revenue_fleet,affected_managed,pacific,13289907009.774761,13995509378.129465,0.053093100488643866,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2067,revenue_fleet,affected_managed,pacific,13289907009.700691,13994222092.48117,0.052996238594173704,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2068,revenue_fleet,affected_managed,pacific,13289907009.650679,13992936703.75771,0.05289951943204076,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2069,revenue_fleet,affected_managed,pacific,13289907009.61691,13991653208.908283,0.052802942773306924,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2070,revenue_fleet,affected_managed,pacific,13289907009.594109,13990371604.89827,0.052706508390050366,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2071,revenue_fleet,affected_managed,pacific,13289907009.578714,13989091888.705694,0.05261021605516439,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2072,revenue_fleet,affected_managed,pacific,13289907009.568317,13987814057.318878,0.0525140655422261,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2073,revenue_fleet,affected_managed,pacific,13289907009.5613,13986538107.734829,0.05241805662540332,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2074,revenue_fleet,affected_managed,pacific,13289907009.55656,13985264036.958145,0.0523221890793942,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2075,revenue_fleet,affected_managed,pacific,13289907009.553364,13983991842.000296,0.052226462679384696,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2076,revenue_fleet,affected_managed,pacific,13289907009.551205,13982721519.879118,0.052130877201021844,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2077,revenue_fleet,affected_managed,pacific,13289907009.549744,13981453067.618456,0.05203543242039144,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2078,revenue_fleet,affected_managed,pacific,13289907009.548758,13980186482.24796,0.05194012811400696,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2079,revenue_fleet,affected_managed,pacific,13289907009.548096,13978921760.8029,0.0518449640587992,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2080,revenue_fleet,affected_managed,pacific,13289907009.547647,13977658900.324055,0.05174994003210986,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2019,revenue_fleet,affected_oa,pacific,55383391842.37423,55383391842.37423,0,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2020,revenue_fleet,affected_oa,pacific,55535085059.80127,54547220070.559906,-0.017788124177312615,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2021,revenue_fleet,affected_oa,pacific,55654970769.098465,54521992882.01669,-0.020357173338249955,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2022,revenue_fleet,affected_oa,pacific,55742777882.23838,54678438075.07193,-0.019093770486554577,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2023,revenue_fleet,affected_oa,pacific,55804857164.60721,54845961795.61115,-0.017183009109182173,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2024,revenue_fleet,affected_oa,pacific,55847957603.30234,54982933916.35189,-0.015488904591549424,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2025,revenue_fleet,affected_oa,pacific,55877585236.0333,55085468744.63155,-0.01417592560694522,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2026,revenue_fleet,affected_oa,pacific,55897834848.962036,55159392709.496895,-0.013210567841499382,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2027,revenue_fleet,affected_oa,pacific,55911626678.769585,55211756649.86117,-0.012517432786017779,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2028,revenue_fleet,affected_oa,pacific,55920999315.97861,55248553293.47777,-0.012024928572918002,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2029,revenue_fleet,affected_oa,pacific,55927359305.98082,55274354667.12041,-0.011675942632796197,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2030,revenue_fleet,affected_oa,pacific,55931670521.25641,55292488796.61047,-0.011427903345082799,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2031,revenue_fleet,affected_oa,pacific,55934590731.700134,55305319783.40031,-0.011250121616482969,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2032,revenue_fleet,affected_oa,pacific,55936567612.329926,55314503099.178085,-0.011120891747650252,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2033,revenue_fleet,affected_oa,pacific,55937905297.62947,55321187350.68838,-0.011025045425990034,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2034,revenue_fleet,affected_oa,pacific,55938810142.49761,55326164423.67839,-0.010952069185214661,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2035,revenue_fleet,affected_oa,pacific,55939422027.86291,55329977769.45441,-0.01089471854222845,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2036,revenue_fleet,affected_oa,pacific,55939835707.25353,55332999067.81897,-0.010848023269326051,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2037,revenue_fleet,affected_oa,pacific,55940115330.20781,55335481852.91507,-0.01080858474680756,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2038,revenue_fleet,affected_oa,pacific,55940304307.9195,55337598714.438095,-0.01077408499896347,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2039,revenue_fleet,affected_oa,pacific,55940432007.151024,55339466950.57902,-0.010742946291426265,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2040,revenue_fleet,affected_oa,pacific,55940518288.121376,55341166178.76822,-0.010714096467004414,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2041,revenue_fleet,affected_oa,pacific,55940576578.697876,55342750384.33421,-0.010686807875900843,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2042,revenue_fleet,affected_oa,pacific,55940615955.876205,55344256142.00538,-0.010660587190194908,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2043,revenue_fleet,affected_oa,pacific,55940642554.49399,55345708214.25503,-0.010635100225375695,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2044,revenue_fleet,affected_oa,pacific,55940660520.28269,55347123357.1284,-0.010610120753563277,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2045,revenue_fleet,affected_oa,pacific,55940672654.452866,55348512904.05717,-0.010585495709954835,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2046,revenue_fleet,affected_oa,pacific,55940680849.54276,55349884518.15415,-0.010561121574076083,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2047,revenue_fleet,affected_oa,pacific,55940686384.063354,55351243379.54997,-0.010536928354195261,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2048,revenue_fleet,affected_oa,pacific,55940690121.65058,55352592989.346756,-0.010512868736959247,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2049,revenue_fleet,affected_oa,pacific,55940692645.65303,55353935713.66236,-0.010488910741727546,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2050,revenue_fleet,affected_oa,pacific,55940694350.07484,55355273151.61444,-0.0104650327505206,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2051,revenue_fleet,affected_oa,pacific,55940695501.02043,55356606384.12098,-0.010441220146946468,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2052,revenue_fleet,affected_oa,pacific,55940696278.205086,55357936142.06398,-0.010417463044130063,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2053,revenue_fleet,affected_oa,pacific,55940696802.99622,55359262919.91982,-0.010393754749319797,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2054,revenue_fleet,affected_oa,pacific,55940697157.3545,55360587052.52385,-0.010370090726593376,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2055,revenue_fleet,affected_oa,pacific,55940697396.62731,55361908766.91991,-0.010346467896238642,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2056,revenue_fleet,affected_oa,pacific,55940697558.18941,55363228217.3761,-0.010322884161618225,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2057,revenue_fleet,affected_oa,pacific,55940697667.2786,55364545509.029,-0.010299338089710883,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2058,revenue_fleet,affected_oa,pacific,55940697740.93668,55365860713.84768,-0.010275828695435562,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2059,revenue_fleet,affected_oa,pacific,55940697790.671,55367173881.41121,-0.010252355296065555,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2060,revenue_fleet,affected_oa,pacific,55940697824.25167,55368485046.18426,-0.010228917412956279,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
2061,revenue_fleet,affected_oa,pacific,55940697846.925255,55369794232.42822,-0.010205514705219422,RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/197/Rev.2 | Relevant Authorities),Other
