"","Id","Name","Category","Year","Region","Biomass","Catches","Fishing Mortality","Revenue"
"124","RD/TN/RL/79/Rev.1","New Zealand/Iceland - Overfishing and overcapacity (RD/TN/RL/79/Rev.1)","OFOC",2080,"atlantic",0.0145423124795084,-0.00469357917227692,-0.0189601669789144,-0.000613458966120304
"125","RD/TN/RL/79/Rev.1","New Zealand/Iceland - Overfishing and overcapacity (RD/TN/RL/79/Rev.1)","OFOC",2080,"indian",2.63150526965655e-05,3.70559567753389e-06,-2.26088620657556e-05,4.8333778809042e-07
"126","RD/TN/RL/79/Rev.1","New Zealand/Iceland - Overfishing and overcapacity (RD/TN/RL/79/Rev.1)","OFOC",2080,"pacific",0.0222139967929954,0.00891890789476437,-0.0130061698821791,0.00115884955944474
"127","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2050,"atlantic",0.00413504117877971,-0.00127493566703206,-0.00538769849069397,-0.000166388211027204
"128","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2050,"indian",0.00126940579758753,0.000240442140026644,-0.00102765914108936,3.13587401684471e-05
"129","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2050,"pacific",0.00607961960914381,0.00248187911471259,-0.00357599977607032,0.000323374579399666
"130","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2080,"atlantic",0.00413537871613413,-0.00127468735744083,-0.00538778553992603,-0.0001663557868735
"131","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2080,"indian",0.00126925304503264,0.000240424860086094,-0.00102752399698444,3.13564867340633e-05
"132","RD/TN/RL/81","Philippines - De minimis (RD/TN/RL/81)","OFOC",2080,"pacific",0.00607968730638465,0.00248195900811203,-0.00357598741299005,0.000323384977839342
"133","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2050,"atlantic",7.76301083645236e-05,-2.32938464402053e-05,-0.000100916120675302,-3.03835856831722e-06
"134","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2050,"indian",1.97119215744928e-05,3.74220991764205e-06,-1.59693968693942e-05,4.88113543096052e-07
"135","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2050,"pacific",2.63828769397039e-05,1.0759487839134e-05,-1.56229769215227e-05,1.4034048919993e-06
"136","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2080,"atlantic",7.70890762808259e-05,-2.35165174934391e-05,-0.000100597838779845,-3.06740320999736e-06
"137","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2080,"indian",1.97117364682713e-05,3.74598757543328e-06,-1.59654341863421e-05,4.88606279250081e-07
"138","RD/TN/RL/87","Latin 6 and others - IUU (RD/TN/RL/87)","IUU",2080,"pacific",2.68643008753217e-05,1.09939049518862e-05,-1.58699695877726e-05,1.43398074787108e-06
"139","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2050,"atlantic",0,0,0,0
"140","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2050,"indian",0,0,0,0
"141","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2050,"pacific",3.9832694142294e-07,1.32871000032246e-07,-2.65455835619942e-07,1.73309989768418e-08
"142","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2080,"atlantic",0,0,0,0
"143","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2080,"indian",0,0,0,0
"144","RD/TN/RL/89/Rev.2","ACP - IUU (RD/TN/RL/89/Rev.2)","IUU",2080,"pacific",7.77822965005505e-07,2.89495405055424e-07,-4.88327180117952e-07,3.77602655238994e-08
"145","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2050,"atlantic",0.0336246036898856,-0.0114748861366705,-0.0436323687202855,-0.00150424539939647
"146","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2050,"indian",0.0953151902681524,-0.0589084558126145,-0.140802982968775,-0.00788805431345054
"147","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2050,"pacific",0.0423344062976937,0.0165708403229649,-0.0247171788814296,0.00214600051207835
"148","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2080,"atlantic",0.0346253969716045,-0.0115283411582387,-0.0446091293186281,-0.00151128828532386
"149","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2080,"indian",0.0953986695682765,-0.0587965605868855,-0.140766311333876,-0.00787266882342189
"150","RD/TN/RL/91","US and others - ABNJ (RD/TN/RL/91)","OFOC",2080,"pacific",0.0432653515943702,0.0170672230755628,-0.0251116635655254,0.00220981382155068
"151","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2050,"atlantic",0.00477044407755042,-0.00159115854859616,-0.00633139904108848,-0.000207686141436679
"152","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2050,"indian",0,0,0,0
"153","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2050,"pacific",0.00384114410389855,0.00156572168009752,-0.00226671564237599,0.000204085676890699
"154","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2080,"atlantic",0.00525268718426158,-0.00166536880334305,-0.00688190748037919,-0.000217379465941988
"155","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2080,"indian",0,0,0,0
"156","RD/TN/RL/95","ACP - Overfished (RD/TN/RL/95)","Overfished",2080,"pacific",0.00387203979832696,0.00158202585755718,-0.0022811811166988,0.000206209402530313
"157","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2050,"atlantic",0.0181273527815867,-0.00641412661958442,-0.0241045281163719,-0.000838967719570346
"158","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2050,"indian",0.0469585152408698,-0.0284736369769836,-0.0720488454124651,-0.00376076369449501
"159","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2050,"pacific",0.0218825540729203,0.00868502419745106,-0.0129149184736229,0.0011285745787165
"160","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2080,"atlantic",0.0198519036242765,-0.00643084059237698,-0.0257711380674506,-0.000841160051786076
"161","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2080,"indian",0.0469920493671671,-0.0284227134804382,-0.0720299288740427,-0.00375395269591751
"162","RD/TN/RL/96","ACP - Overfishing and overcapacity (RD/TN/RL/96)","OFOC",2080,"pacific",0.0224295699515031,0.00901475510057202,-0.0131205270711873,0.00117125469936742
"163","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2050,"atlantic",0.0281451799154608,-0.0095043838575354,-0.0366189177447605,-0.00124485566575858
"164","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2050,"indian",0.0304483348715703,0.00534275590398916,-0.0243637435453861,0.000695267762818632
"165","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2050,"pacific",0.0734928551360838,0.0283028011684279,-0.0420962782858273,0.00364702697224183
"166","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2080,"atlantic",0.0286778362539609,-0.00938585930334637,-0.0370025426968664,-0.00122926783697654
"167","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2080,"indian",0.0304516119808138,0.00534358007693736,-0.024366046510046,0.000695374766645834
"168","RD/TN/RL/96 Rev.1","ACP - Overfishing and overcapacity (revised) (RD/TN/RL/96 Rev.1)","OFOC",2080,"pacific",0.0734937969778727,0.0283038942680973,-0.0420961004497605,0.00364716613177596
"169","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2050,"atlantic",0.0305169938092904,-0.0100223534607583,-0.0393388440109034,-0.0013129957912058
"170","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2050,"indian",0.0366265393049163,0.00632052207491034,-0.029235231861155,0.000822159267512634
"171","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2050,"pacific",0.0848639609850854,0.0323527527567865,-0.0484034958453383,0.00416173476236341
"172","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2080,"atlantic",0.0305194127334736,-0.0100257439321005,-0.0393443890183759,-0.00131344191784177
"173","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2080,"indian",0.0366245433904522,0.00632055021829707,-0.029233335603883,0.000822162918331852
"174","TN/RL/GEN/197/Rev.2","US and others -  Cap/Tier (TN/RL/GEN/197/Rev.2)","OFOC",2080,"pacific",0.0849265775345533,0.0323757971519405,-0.0484371767369108,0.00416465844390005
"175","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2050,"atlantic",0.0113911626219676,-0.00358899740382591,-0.0148114404984106,-0.000468862220146478
"176","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2050,"indian",0.0139912661457845,0.00256489745334339,-0.0112687052383333,0.000334179353871032
"177","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2050,"pacific",0.0202701758290155,0.00815866185866673,-0.0118708889638057,0.00106041748462481
"178","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2080,"atlantic",0.0114750839007627,-0.00361441331637782,-0.0149183083768586,-0.000472187756932772
"179","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2080,"indian",0.0139890558615287,0.00256463266411517,-0.0112668111468983,0.000334144892988033
"180","TN/RL/GEN/199","China - Cap (TN/RL/GEN/199)","OFOC",2080,"pacific",0.0204699436354894,0.00823867946253503,-0.0119859132052235,0.00107078072038026
"181","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2050,"atlantic",0.0376428336712416,-0.0131203732815117,-0.048921657149744,-0.00172119604864098
"182","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2050,"indian",0.00422947993891726,0.000791331164994006,-0.00342366843695166,0.000103181613408797
"183","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2050,"pacific",0.0278455958093894,0.0108936660604586,-0.0164926812140318,0.0014142283200167
"184","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2080,"atlantic",0.0391774451249504,-0.0132105375540523,-0.0504129327717497,-0.00173309292150413
"185","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2080,"indian",0.0042463171512541,0.000796923232922548,-0.00343480863152812,0.000103910510263024
"186","TN/RL/GEN/200/Rev.1","India - S&DT (TN/RL/GEN/200/Rev.1)","Other",2080,"pacific",0.0293333357554529,0.0116833952575058,-0.0171469628786417,0.00151623589650974
"187","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2050,"atlantic",0.0040903114116372,-0.00123845437281682,-0.00530705826347667,-0.000161624575322287
"188","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2050,"indian",1.13276545740486e-05,2.11779049000222e-06,-9.20975975903298e-06,2.76233287638005e-07
"189","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2050,"pacific",0.000721665998284539,0.000284205366686283,-0.000437145158800837,3.70656853492082e-05
"190","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2080,"atlantic",0.00407048723319408,-0.00125642237816022,-0.0053053143968339,-0.000163970773389319
"191","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2080,"indian",1.14053263838097e-05,2.1671148365717e-06,-9.23810618371318e-06,2.82666886307278e-07
"192","TN/RL/GEN/202","Philippines - Disputed waters (TN/RL/GEN/202)","Other",2080,"pacific",0.000784231610378388,0.0003202355607293,-0.000463632454422797,4.17640411715328e-05
