Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2026,profits_fleet,unaffected_oa,atlantic,582171.0233221063,13513576.874517607,22.212383188368943,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2027,profits_fleet,unaffected_oa,atlantic,448119.1781210855,12730825.826347016,27.40946437446835,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2028,profits_fleet,unaffected_oa,atlantic,336313.3168563178,11805432.828227937,34.10248401276224,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,profits_fleet,unaffected_oa,atlantic,245921.46906913654,10811623.315865776,42.96372287783576,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,profits_fleet,unaffected_oa,atlantic,174698.94305090106,9803106.302209778,55.11428512966734,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,profits_fleet,unaffected_oa,atlantic,119838.09323304472,8817308.09186329,72.57683899990461,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,profits_fleet,unaffected_oa,atlantic,78467.51411756373,7878973.816492391,99.41064643245535,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,profits_fleet,unaffected_oa,atlantic,47922.3525328649,7003204.414302178,145.13649047173587,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,profits_fleet,unaffected_oa,atlantic,25870.283138746163,6202900.838696415,238.76934482816975,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,profits_fleet,unaffected_oa,atlantic,10350.406600944,5477781.704550967,528.2334799727936,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,profits_fleet,unaffected_oa,atlantic,-237.1834663542686,4823686.384546306,20338.363555271666,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,profits_fleet,unaffected_oa,atlantic,-7167.029985472793,4237965.969213964,592.3141116758416,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,profits_fleet,unaffected_oa,atlantic,-11434.271820712602,3716519.976746359,326.033376416159,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,profits_fleet,unaffected_oa,atlantic,-13802.22424629808,3254443.9321250324,236.7912662517357,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,profits_fleet,unaffected_oa,atlantic,-14846.854015389108,2846487.514862449,192.7232776662314,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,profits_fleet,unaffected_oa,atlantic,-14995.917489112355,2487367.4577712356,166.8696414925706,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,profits_fleet,unaffected_oa,atlantic,-14562.030386605416,2171971.8491875045,150.15309139756693,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,profits_fleet,unaffected_oa,atlantic,-13769.788103810744,1895485.224998114,138.6553662778256,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,profits_fleet,unaffected_oa,atlantic,-12777.493056262028,1653457.3427586784,130.40389288244202,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,profits_fleet,unaffected_oa,atlantic,-11694.229471112369,1441833.0280603622,124.2944018776137,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,profits_fleet,unaffected_oa,atlantic,-10593.06144750386,1256956.0045013498,119.65842662486753,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,profits_fleet,unaffected_oa,atlantic,-9521.084465004387,1095556.0864178557,116.06631313320158,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,profits_fleet,unaffected_oa,atlantic,-8506.976057032356,954726.3998210592,113.22864545760974,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,profits_fleet,unaffected_oa,atlantic,-7566.593477241462,831895.2586518135,110.94316810516638,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,profits_fleet,unaffected_oa,atlantic,-6707.069323481061,724795.8232082583,109.06445978883656,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,profits_fleet,unaffected_oa,atlantic,-5929.767764662625,631435.5843630754,107.48571907419397,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,profits_fleet,unaffected_oa,atlantic,-5232.387492136331,550066.9497787338,106.12733443488662,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,profits_fleet,unaffected_oa,atlantic,-4610.4335003806045,479159.67545097286,104.92941909072474,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,profits_fleet,unaffected_oa,atlantic,-4058.2276843185537,417375.5240687637,103.84674900857571,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,profits_fleet,unaffected_oa,atlantic,-3569.5866674783174,363545.29251828964,102.8452068499883,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,profits_fleet,unaffected_oa,atlantic,-3138.2627020749496,316648.19819811,101.8992006911178,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,profits_fleet,unaffected_oa,atlantic,-2758.2183400214417,275793.5211146765,100.98973508113667,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,profits_fleet,unaffected_oa,atlantic,-2423.7864264199743,240204.34678598715,100.10293422212872,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,profits_fleet,unaffected_oa,atlantic,-2129.7525578991044,209203.23013148713,99.2288901851846,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,profits_fleet,unaffected_oa,atlantic,-1871.3864379830193,182199.59316937346,98.36075322088378,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2061,profits_fleet,unaffected_oa,atlantic,-1644.4406824994367,158678.67285732774,97.49400829475167,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2062,profits_fleet,unaffected_oa,atlantic,-1445.1298985476606,138191.84529859875,96.62589870812307,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2063,profits_fleet,unaffected_oa,atlantic,-1270.0987424240448,120348.16579551413,95.75496807895726,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2064,profits_fleet,unaffected_oa,atlantic,-1116.384735143045,104806.97892160492,94.88069867165979,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2065,profits_fleet,unaffected_oa,atlantic,-981.3795618700096,91271.46767611825,94.0032285390184,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2066,profits_fleet,unaffected_oa,atlantic,-862.7911628313595,79483.02514799323,93.12313311967583,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2067,profits_fleet,unaffected_oa,atlantic,-758.6079608422006,69216.34553310368,92.24125912976216,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2068,profits_fleet,unaffected_oa,atlantic,-667.0659245983697,60275.1436299514,91.35860086278902,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2069,profits_fleet,unaffected_oa,atlantic,-586.6187547923764,52488.42301059398,90.47621019919718,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2070,profits_fleet,unaffected_oa,atlantic,-515.911217093817,45707.22295020847,89.59513310775087,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2071,profits_fleet,unaffected_oa,atlantic,-453.75548917695414,39801.78295643604,88.71636686672515,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2072,profits_fleet,unaffected_oa,atlantic,-399.1103054739069,34659.0714663564,87.84083320074116,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2073,profits_fleet,unaffected_oa,atlantic,-351.06264737737365,30180.63206166157,86.96936269673543,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2074,profits_fleet,unaffected_oa,atlantic,-308.81170696252957,26280.70649576746,86.10268847727426,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2075,profits_fleet,unaffected_oa,atlantic,-271.6548711898504,22884.599031398422,85.24144551932275,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2076,profits_fleet,unaffected_oa,atlantic,-238.9754817339126,19927.251120128785,84.38617407754322,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2077,profits_fleet,unaffected_oa,atlantic,-210.23214884626213,17351.99943066656,83.53732612206554,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2078,profits_fleet,unaffected_oa,atlantic,-184.94942411174998,15109.493680582382,82.69527292744063,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2079,profits_fleet,unaffected_oa,atlantic,-162.70965508173686,13156.753752175835,81.86031370152293,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2080,profits_fleet,unaffected_oa,atlantic,-143.1458702412201,11456.34819789289,81.03268399282074,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2019,profits_total,Total,atlantic,102748736.78511415,-3349815080.9031825,-33.6020074379006,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2020,profits_total,Total,atlantic,154170067.3500714,-2251448884.613828,-15.603670630184657,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2021,profits_total,Total,atlantic,173714182.3887773,-1486225711.23266,-9.555580729191382,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2022,profits_total,Total,atlantic,174491572.4346666,-949991945.8047913,-6.4443428559306994,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2023,profits_total,Total,atlantic,165109284.77185026,-573929047.3802946,-4.476055560251234,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2024,profits_total,Total,atlantic,151031677.25070685,-310974138.22909194,-3.058999435680547,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2025,profits_total,Total,atlantic,135577619.6096269,-128180950.11448583,-1.9454432854298627,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2026,profits_total,Total,atlantic,120638342.97359754,-2155550.875857176,-1.0178678753597348,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2027,profits_total,Total,atlantic,107183487.59648685,83830232.42463909,-0.2178810906001272,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2028,profits_total,Total,atlantic,95609805.98447837,141757782.68233916,0.48266991259612657,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,profits_total,Total,atlantic,85975587.06898288,180189157.55777413,1.0958177047770383,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,profits_total,Total,atlantic,78153960.2271963,205211727.8474917,1.6257367796965632,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,profits_total,Total,atlantic,71929922.15139036,221122297.8364895,2.0741350918063706,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,profits_total,Total,atlantic,67059227.47508827,230926930.9635066,2.44362647257297,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,profits_total,Total,atlantic,63302078.65768537,236706969.59636053,2.7393238044580777,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,profits_total,Total,atlantic,60440634.01614725,240510496.4384157,2.9792848032362005,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,profits_total,Total,atlantic,58286484.796584435,242959058.56678006,3.168360116666658,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,profits_total,Total,atlantic,56682201.253211156,244280105.9393625,3.3096439541596587,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,profits_total,Total,atlantic,55499612.27427835,244915502.74830237,3.412922770305731,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,profits_total,Total,atlantic,54636498.851703756,245152366.2217723,3.4869706400326494,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,profits_total,Total,atlantic,54012720.69423809,245172904.76808795,3.539169692191459,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,profits_total,Total,atlantic,53566361.235697016,245089283.1557561,3.5754327436455924,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,profits_total,Total,atlantic,53250198.59605819,244967732.08102944,3.600315839933093,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,profits_total,Total,atlantic,53028638.073479444,244845008.23779014,3.617222262026025,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,profits_total,Total,atlantic,52875139.81977154,244739471.11488318,3.6286302400162738,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,profits_total,Total,atlantic,52770118.81116126,244658413.85638237,3.6363059126680493,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,profits_total,Total,atlantic,52699266.28073369,244602819.26665887,3.6414843418054033,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,profits_total,Total,atlantic,52652231.214468345,244570369.83700874,3.6450143554372882,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,profits_total,Total,atlantic,52621599.98030443,244557292.04489067,3.647469710849257,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,profits_total,Total,atlantic,52602116.960856624,244559436.3795994,3.6492318277149574,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,profits_total,Total,atlantic,52590096.28046605,244572867.29456523,3.650549905637059,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,profits_total,Total,atlantic,52582982.619634755,244594147.6876456,3.651583753948429,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,profits_total,Total,atlantic,52579026.72442323,244620440.13275784,3.65243378153157,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,profits_total,Total,atlantic,52577048.05613256,244649504.1879708,3.653161659566298,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,profits_total,Total,atlantic,52576262.894509986,244679639.99737033,3.6538043315916195,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,profits_total,Total,atlantic,52576161.08180691,244709608.95586067,3.6543833539900326,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,profits_total,Total,atlantic,52576418.54602123,244738549.44377854,3.6549110078609446,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,profits_total,Total,atlantic,52576835.881459855,244765897.4459021,3.6553942119634817,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,profits_total,Total,atlantic,52577295.718495354,244791316.7568973,3.6558369617855027,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,profits_total,Total,atlantic,52577733.50584908,244814640.40330598,3.656241798176242,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,profits_total,Total,atlantic,52578117.767562665,244835823.16767856,3.656610650271825,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,profits_total,Total,atlantic,52578436.979236804,244854904.19647357,3.656945285253851,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2061,profits_total,Total,atlantic,52578691.01370198,244871978.28654185,3.657247519203708,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2062,profits_total,Total,atlantic,52578885.69920323,244887174.36146152,3.657519289443072,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2063,profits_total,Total,atlantic,52579029.46630809,244900639.731201,3.657762652087938,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2064,profits_total,Total,atlantic,52579131.371319525,244912528.8915521,3.6579797441299147,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2065,profits_total,Total,atlantic,52579200.00793408,244922995.81055325,3.658172733202387,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2066,profits_total,Total,atlantic,52579242.97635247,244932188.83947682,3.658343767894018,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2067,profits_total,Total,atlantic,52579266.68945001,244940247.5595459,3.6584949350138616,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2068,profits_total,Total,atlantic,52579276.37248818,244947301.0253526,3.658628226262923,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2069,profits_total,Total,atlantic,52579276.16436443,244953466.99206153,3.658745514607875,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2070,profits_total,Total,atlantic,52579269.2636647,244958851.8148318,3.658848539458734,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2071,profits_total,Total,atlantic,52579258.086200334,244963550.7897588,3.6589388992168113,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2072,profits_total,Total,atlantic,52579244.41517392,244967648.76870468,3.6590180496775857,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
