Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,f_mort_fleet,unaffected_managed,indian,5.45748356531044e-5,5.4575553590026134e-5,1.3155090860833021e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,f_mort_fleet,unaffected_managed,indian,5.4574708909566394e-5,5.4575482713405995e-5,1.4178799210515705e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,f_mort_fleet,unaffected_managed,indian,5.4574582193674465e-5,5.457541204185525e-5,1.5205763332120846e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,f_mort_fleet,unaffected_managed,indian,5.4574455505206555e-5,5.4575341541843335e-5,1.623537291537848e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,f_mort_fleet,unaffected_managed,indian,5.457432884382958e-5,5.45752711858352e-5,1.7267129538489536e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,f_mort_fleet,unaffected_managed,indian,5.457420220887737e-5,5.4575200950959017e-5,1.8300626325648413e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,f_mort_fleet,unaffected_managed,indian,5.457407560001685e-5,5.45751308188951e-5,1.9335533706271425e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,f_mort_fleet,unaffected_managed,indian,5.457394901669286e-5,5.457506077443257e-5,2.037158314068114e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,f_mort_fleet,unaffected_managed,indian,5.457382245857233e-5,5.457499080502521e-5,2.1408550844489873e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,f_mort_fleet,unaffected_managed,indian,5.4573695925322165e-5,5.4574920900569454e-5,2.244625778993509e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,f_mort_fleet,unaffected_managed,indian,5.457356941660928e-5,5.457485105273816e-5,2.348455749874751e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,f_mort_fleet,unaffected_managed,indian,5.4573442932211634e-5,5.457478125498067e-5,2.4523334008735074e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,f_mort_fleet,unaffected_managed,indian,5.457331647201818e-5,5.4574711501412464e-5,2.5562481528815303e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,f_mort_fleet,unaffected_managed,indian,5.457319003569584e-5,5.457464178781448e-5,2.6601928853516937e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,f_mort_fleet,unaffected_managed,indian,5.457306362335564e-5,5.457457211041174e-5,2.76416047761359e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,f_mort_fleet,unaffected_managed,indian,5.4572937234553474e-5,5.4574502466206497e-5,2.8681462503935627e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,f_mort_fleet,unaffected_managed,indian,5.457281086951139e-5,5.45744328527561e-5,2.9721453208531344e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,f_mort_fleet,unaffected_managed,indian,5.4572684528007335e-5,5.4574363268062064e-5,3.076154433758278e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,f_mort_fleet,unaffected_managed,indian,5.457255820993028e-5,5.457429371045895e-5,3.180170740756863e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,f_mort_fleet,unaffected_managed,indian,5.457243191539125e-5,5.457422417861442e-5,3.2841915968732855e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,f_mort_fleet,unaffected_managed,indian,5.45723056441682e-5,5.457415467152922e-5,3.388215577846216e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,f_mort_fleet,unaffected_managed,indian,5.457217939626112e-5,5.4574085188204096e-5,3.4922408525061993e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,f_mort_fleet,unaffected_managed,indian,5.457205317178103e-5,5.4574015728083904e-5,3.596266200021806e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,f_mort_fleet,unaffected_managed,indian,5.457192697061692e-5,5.4573946290391445e-5,3.700290399514852e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,f_mort_fleet,unaffected_managed,indian,5.457180079276878e-5,5.457387687468261e-5,3.804312637048717e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,f_mort_fleet,unaffected_managed,indian,5.4571674638125586e-5,5.4573807480735326e-5,3.908332709016484e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,f_mort_fleet,unaffected_managed,indian,5.457154850679836e-5,5.457373810799448e-5,4.0123493945636504e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,f_mort_fleet,unaffected_managed,indian,5.457142239867608e-5,5.457366875634901e-5,4.1163626935045326e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,f_mort_fleet,unaffected_managed,indian,5.4571296313758743e-5,5.457359942546586e-5,4.2203719953370394e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,f_mort_fleet,unaffected_managed,indian,5.457117025204635e-5,5.457353011523399e-5,4.324377096443394e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,f_mort_fleet,unaffected_managed,indian,5.457104421364993e-5,5.457346082543134e-5,4.4283773862792196e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,f_mort_fleet,unaffected_managed,indian,5.457091819845845e-5,5.4573391556057916e-5,4.532373068145424e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,f_mort_fleet,unaffected_managed,indian,5.457079220647191e-5,5.457332230689166e-5,4.6363637349722386e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,f_mort_fleet,unaffected_managed,indian,5.4570666237579294e-5,5.457325307793257e-5,4.740349590036347e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,f_mort_fleet,unaffected_managed,indian,5.457054029189162e-5,5.4573183869069615e-5,4.84433022626791e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,f_mort_fleet,unaffected_managed,indian,5.457041436951991e-5,5.457311468019177e-5,4.948305236555245e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,f_mort_fleet,unaffected_managed,indian,5.457028847024212e-5,5.4573045511299035e-5,5.052275027680463e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,f_mort_fleet,unaffected_managed,indian,5.457016259405825e-5,5.4572976362391413e-5,5.1562395994630226e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,f_mort_fleet,unaffected_managed,indian,5.4570036741079316e-05,5.45729072334689e-5,5.260198748262495e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,f_mort_fleet,unaffected_managed,indian,5.456991091130533e-5,5.4572838124309435e-5,5.3641520669969864e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,f_mort_fleet,unaffected_managed,indian,5.456978510462525e-5,5.4572769034913033e-05,5.46809975897965e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,f_mort_fleet,unaffected_managed,indian,5.4569659321150124e-5,5.45726999653907e-5,5.5720418239785905e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,f_mort_fleet,unaffected_managed,indian,5.456953356076891e-5,5.457263091574246e-5,5.6759784653470084e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,f_mort_fleet,unaffected_managed,indian,5.456940782359264e-5,5.4572561885746236e-5,5.779909072486968e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,f_mort_fleet,unaffected_managed,indian,5.456928210939925e-5,5.457249287551307e-5,5.883834255666241e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,f_mort_fleet,unaffected_managed,indian,5.456915641852184e-5,5.457242388504296e-5,5.987753404247532e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,f_mort_fleet,unaffected_managed,indian,5.456903075062731e-5,5.4572354914224866e-5,6.0916669250486874e-5,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,f_mort_fleet,unaffected_oa,indian,0.38140654973406457,0.38140654973406457,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,f_mort_fleet,unaffected_oa,indian,0.3776823304857333,0.3776823304857333,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,f_mort_fleet,unaffected_oa,indian,0.3757445278975689,0.37693619641799,0.0031714860282567653,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,f_mort_fleet,unaffected_oa,indian,0.3743929820490855,0.3762816293872648,0.005044558602147272,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,f_mort_fleet,unaffected_oa,indian,0.373496518407234,0.37592426187378886,0.006500043097879145,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,f_mort_fleet,unaffected_oa,indian,0.3728917555415823,0.37572446841352714,0.007596609015478553,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,f_mort_fleet,unaffected_oa,indian,0.37248332099032283,0.37562777133329445,0.008441855422174217,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,f_mort_fleet,unaffected_oa,indian,0.37220689643681604,0.3755938819983354,0.00909973886551642,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,f_mort_fleet,unaffected_oa,indian,0.37201972710623143,0.37559728179762275,0.009616572538288362,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,f_mort_fleet,unaffected_oa,indian,0.37189303521156053,0.37562146788892914,0.010025551232083705,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,f_mort_fleet,unaffected_oa,indian,0.3718073737949168,0.37565599412024336,0.010351113497413873,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,f_mort_fleet,unaffected_oa,indian,0.37174955843402674,0.37569439320716796,0.010611538557728518,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,f_mort_fleet,unaffected_oa,indian,0.37171063475658167,0.3757328039861842,0.010820699903397922,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,f_mort_fleet,unaffected_oa,indian,0.37168451600141733,0.3757690520085732,0.010989255218638926,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,f_mort_fleet,unaffected_oa,indian,0.37166706401062055,0.375802036946014,0.01112547582444724,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,f_mort_fleet,unaffected_oa,indian,0.37165546651182524,0.3758313264569039,0.011235836201391698,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,f_mort_fleet,unaffected_oa,indian,0.3716478139446602,0.3758568892425177,0.011325440753121908,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,f_mort_fleet,unaffected_oa,indian,0.3716428113711396,0.3758789216831394,0.011398337818969559,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,f_mort_fleet,unaffected_oa,indian,0.37163958215338244,0.375897737106841,0.011457754119692047,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,f_mort_fleet,unaffected_oa,indian,0.3716375341130857,0.3759136966957051,0.011506272079929984,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,f_mort_fleet,unaffected_oa,indian,0.37163626829174096,0.3759271678191,0.0115459654868524,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,f_mort_fleet,unaffected_oa,indian,0.37163551677796,0.37593850021324055,0.011578504316775146,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,f_mort_fleet,unaffected_oa,indian,0.37163510037290454,0.3759480135829923,0.0116052364423062,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,f_mort_fleet,unaffected_oa,indian,0.3716348997936137,0.37595599234953797,0.011627251795576742,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,f_mort_fleet,unaffected_oa,indian,0.3716348361110674,0.37596268472374283,0.011645433076090868,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,f_mort_fleet,unaffected_oa,indian,0.3716348574833773,0.3759683042679085,0.011660496041400016,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,f_mort_fleet,unaffected_oa,indian,0.3716349301762759,0.37597303276813304,0.011673021666180455,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,f_mort_fleet,unaffected_oa,indian,0.3716350325000463,0.37597702367879565,0.011683481908419915,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,f_mort_fleet,unaffected_oa,indian,0.3716351507275087,0.37598040569060887,0.011692260418838085,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,f_mort_fleet,unaffected_oa,indian,0.3716352763553414,0.37598328616272964,0.011699669229545575,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,f_mort_fleet,unaffected_oa,indian,0.37163540427440933,0.37598575428077174,0.0117059622316021,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,f_mort_fleet,unaffected_oa,indian,0.3716355315536584,0.37598788387880727,0.01171134607865245,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,f_mort_fleet,unaffected_oa,indian,0.3716356566369364,0.3759897359098973,0.011715989020974357,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,f_mort_fleet,unaffected_oa,indian,0.3716357788166934,0.37599136057671856,0.011720028071284035,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,f_mort_fleet,unaffected_oa,indian,0.3716358978925581,0.3759927991483686,0.01172357482287707,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,f_mort_fleet,unaffected_oa,indian,0.3716360139526803,0.375994085496106,0.011726720177287816,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,f_mort_fleet,unaffected_oa,indian,0.37163612723608375,0.3759952473826333,0.011729538188251518,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,f_mort_fleet,unaffected_oa,indian,0.3716362380480317,0.3759963075385749,0.011732089188728876,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,f_mort_fleet,unaffected_oa,indian,0.37163634670972745,0.3759972845573388,0.011734422335761212,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,f_mort_fleet,unaffected_oa,indian,0.3716364535299608,0.37599819363634784,0.011736577682187551,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,f_mort_fleet,unaffected_oa,indian,0.3716365587905273,0.37599904718922544,0.011738587863625766,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,f_mort_fleet,unaffected_oa,indian,0.3716366627400821,0.3759998553501945,0.011740479472457016,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,f_mort_fleet,unaffected_oa,indian,0.3716367655929792,0.3760006263888367,0.011742274177030262,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,f_mort_fleet,unaffected_oa,indian,0.37163686753089087,0.3760013670505873,0.011743989633465622,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,f_mort_fleet,unaffected_oa,indian,0.3716369687058307,0.3760020828358783,0.011745640228550163,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,f_mort_fleet,unaffected_oa,indian,0.37163706924374323,0.3760027782287212,0.011747237685040096,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,f_mort_fleet,unaffected_oa,indian,0.37163716924816104,0.37600345688371195,0.011748791554903168,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,f_mort_fleet,unaffected_oa,indian,0.3716372688036628,0.3760041217788943,0.011750309621230443,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,f_mort_fleet,unaffected_oa,indian,0.37163736797899294,0.3760047753406353,0.011751798225761957,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,f_mort_fleet,unaffected_oa,indian,0.37163746682979526,0.37600541954557626,0.011753262535775112,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,f_mort_fleet,unaffected_oa,indian,0.3716375654009571,0.37600605600383,0.011754706761572361,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,f_mort_fleet,unaffected_oa,indian,0.37163766372858664,0.376006686026845,0.011756134333707185,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,f_mort_fleet,unaffected_oa,indian,0.3716377618416638,0.3760073106827466,0.011757548047403376,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,f_mort_fleet,unaffected_oa,indian,0.37163785976340385,0.37600793084145184,0.011758950180237584,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,f_mort_fleet,unaffected_oa,indian,0.37163795751237505,0.37600854721143734,0.011760342588032746,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,f_mort_fleet,unaffected_oa,indian,0.37163805510341247,0.3760091603697004,0.011761726782989469,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,f_mort_fleet,unaffected_oa,indian,0.3716381525483561,0.3760097707861704,0.011763103997363477,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,f_mort_fleet,unaffected_oa,indian,0.37163824985665217,0.3760103788435915,0.011764475235328309,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,f_mort_fleet,unaffected_oa,indian,0.3716383470358327,0.37601098485371987,0.011765841315254686,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,f_mort_fleet,unaffected_oa,indian,0.37163844409190316,0.3760115890705121,0.011767202904141608,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,f_mort_fleet,unaffected_oa,indian,0.3716385410296549,0.37601219170086864,0.011768560545674843,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,f_mort_fleet,unaffected_oa,indian,0.3716386378529095,0.37601279291337847,0.011769914683091149,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,f_mort_total,Total,indian,0.4064843386602659,0.4064843386602659,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,f_mort_total,Total,indian,0.40257410827358736,0.4011056525241628,-0.003647665657689546,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,f_mort_total,Total,indian,0.400528520397664,0.3992598227854937,-0.0031675587319241975,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,f_mort_total,Total,indian,0.3990950807921978,0.39778490479953066,-0.0032828668047385095,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,f_mort_total,Total,indian,0.3981384630038598,0.39681170338158744,-0.00333240755555811,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,f_mort_total,Total,indian,0.39748865619709317,0.3961408218296658,-0.003390875051183952,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,f_mort_total,Total,indian,0.39704625888309136,0.39567932013773466,-0.0034427694878726824,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,f_mort_total,Total,indian,0.39674404670200353,0.395360077186903,-0.0034883182913643296,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,f_mort_total,Total,indian,0.3965371862596154,0.39513849094017545,-0.003527274031052021,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,f_mort_total,Total,indian,0.39639538375752253,0.3949841473703471,-0.0035601736170537816,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,f_mort_total,Total,indian,0.39629807510748305,0.39487626748962645,-0.0035877227449842572,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,f_mort_total,Total,indian,0.39623124519166564,0.3948005864750788,-0.0036106660793365206,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,f_mort_total,Total,indian,0.3961853174026665,0.3947472812211611,-0.0036297058935271867,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,f_mort_total,Total,indian,0.3961537359886264,0.3947095688858738,-0.0036454713702210244,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,f_mort_total,Total,indian,0.3961320074029366,0.39468275464441066,-0.0036585096165980178,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,f_mort_total,Total,indian,0.396117048797149,0.39466358138843355,-0.0036692876843575474,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,f_mort_total,Total,indian,0.3961067437437424,0.39464978412759244,-0.003678199473151386,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,f_mort_total,Total,indian,0.39609963855386315,0.394639783854714,-0.003685574428896251,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,f_mort_total,Total,indian,0.3960947343549315,0.3946324767871055,-0.0036916864603296633,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,f_mort_total,Total,indian,0.3960913445675836,0.394627089011648,-0.0036967623151021927,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,f_mort_total,Total,indian,0.39608899713150225,0.3946230760740392,-0.003700989091035979,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,f_mort_total,Total,indian,0.39608736739056116,0.394620053504552,-0.0037045207871079073,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
