description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
IUU - Disputed Area,FALSE,PER,14210296.660999998,17686700.973,2779541.8345,28949474.979999997,2651035.7320000003,0,21542847.68,134400037.2,63405.52,0,2699781.99,0,0
IUU - Disputed Area,FALSE,PHL,564433.5758999999,8821393.786999999,19906205.186999995,6206291.875,2984547.163,0,33119.4109693,27367791.54,8652193.27,86620873.61,0,0,0
IUU - Disputed Area,FALSE,PLW,20965574.91,0,2104455.49799,0,0,0,251173.95220000003,0,0,0,0,0,0
IUU - Disputed Area,FALSE,PNG,1371457.4759999998,2543110.61,2288981.2682,1618814.7630000003,3947720.413,1079495.921,11036631.22,3180825.179,5799581.92,0,0,0,0
IUU - Disputed Area,FALSE,POL,962302.6736399999,2029858.4612,10840018.299999997,3974095.7629999993,5474992.562,904061.7168,4661049.848,17979537.8777,12753918.679999998,9016050.7355,3466361.694,211692.00040000002,0
IUU - Disputed Area,FALSE,PRK,7906722.863,0,0,0,0,0,0,0,975586.68,0,0,0,0
IUU - Disputed Area,FALSE,PRT,3001131.57828671,6986279.972879479,17762402.146612573,150934.14056881788,0,487336.27671601746,2761416.580496251,0,3475537.0584692736,82008532.36637229,615666.4693682685,301868.2810977837,0
IUU - Disputed Area,TRUE,PRT,11141.813413290005,25936.82612052125,65943.58338742336,560.3486511821296,0,1809.254183982533,10251.86250374899,0,12903.061530726396,304459.7486277167,2285.684831731475,1120.6973022163072,0
IUU - Disputed Area,FALSE,PSE,0,0,0,0,0,0,0,0,0,0,0,0,0
IUU - Disputed Area,FALSE,PYF,99111.30607299184,30566.534214592764,390815.33016708534,18364.635583842744,33805.55022337798,193231.53297031196,50242.84334836157,16026.77973991384,89813.77390609922,461922.64516594197,106950.60439053003,3769.6785262880644,0
IUU - Disputed Area,FALSE,QAT,14190580.251999997,0,116364.94829999997,0,0,0,1273543.5129999993,0,0,0,509474.8740000001,0,0
IUU - Disputed Area,FALSE,REU,121538.29031641281,37483.15360311947,479249.3302728818,22520.199759050833,41455.09670036133,236956.11613810642,61611.83343399851,19653.332057114836,110136.90526258478,566446.8644027109,131151.47121922765,4622.684346326015,0
IUU - Disputed Area,TRUE,REU,22.321544846964226,6.884101232454909,88.01823187337591,4.136026988495183,7.613582499172229,43.51901412607692,11.315539321149789,3.609502254500008,20.227583124004543,104.03280360674866,24.08708760789596,0.8489954538708964,0
IUU - Disputed Area,FALSE,ROU,0,11591.336300000008,323972.5070000003,41685.053746,134129.2847,0,99972.007031,155843.057393,4792700.09,735313.708679,30341.477060000005,0,0
IUU - Disputed Area,FALSE,RUS,105711302.10763118,99467592.47828163,27981443.57655019,8213217.1987783415,55416501.968137525,1363908.7404782954,15556377.370373964,912697972.5417668,84229830.20853734,1654960.2067654561,1200240.5142103941,50004175.34564871,0
IUU - Disputed Area,TRUE,RUS,6205832.052368821,5839292.121718358,1642663.8964498136,482160.8052216589,3253251.991862482,80068.90852170455,913244.5006260368,53580366.70823348,4944752.071462663,97155.22268454387,70460.68778960581,2935518.7943512816,0
IUU - Disputed Area,FALSE,SAU,25701302.495,6236187.769799998,535802.8428,4262127.930999999,12605169.102648998,0,0,0,846553.32,0,0,0,0
IUU - Disputed Area,FALSE,SEN,8548300.139447404,2149053.7528383187,1315845.1539045367,0,55684656.738846965,21426683.708896454,28966233.311555315,5405752.1430832,44709090.60740419,0,5262502.110963092,0,0
IUU - Disputed Area,TRUE,SEN,421.76855259732446,106.03316168155268,64.92309546356152,0,2747.4511530359723,1057.1811035458243,1429.1784446867641,266.7169168015985,2205.9225958163984,0,259.64903690486807,0,0
IUU - Disputed Area,FALSE,SGP,705073.8837070001,0,20304.103020000002,0,0,0,0,0,55432.35,0,0,0,0
IUU - Disputed Area,FALSE,SHN,9693.460800559098,5153.4800237671925,490238.9891590237,1097.900375916827,9363.474301756543,5609.679794088829,15553.010933281961,0,6522.121486784429,124814.66694236083,5213.252910697053,36130.35137111028,0
IUU - Disputed Area,FALSE,SLB,10500444.82,0,3515318.2096,782205.63734,5616786.792000001,0,13494042.010000002,0,0,245481.5216,0,0,0
IUU - Disputed Area,FALSE,SLE,365531.9340000006,0,0,0,228788.28730000003,0,0,0,4326075.17,0,4710.914500000001,0,0
IUU - Disputed Area,FALSE,SLV,0,36152.65351,741931.4982999999,99962.21321999998,1422884.8684,0,0,0,0,0,153929.41870000004,0,0
IUU - Disputed Area,FALSE,SPM,29872.3120508814,9212.804114394361,117792.38877572185,5535.131627235862,10189.048912147044,58240.30455928277,15143.276325311183,4830.4979979666805,27070.020433535745,139224.25146535094,32235.089567192073,1136.1873607623672,0
IUU - Disputed Area,FALSE,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0
IUU - Disputed Area,FALSE,STP,2612212.652,0,0,0,0,0,235757.24790000007,0,48719.93,0,0,0,0.004739999997904448
IUU - Disputed Area,FALSE,SVK,0,0,0,0,0,0,0,0,0,0,0,0,0
IUU - Disputed Area,FALSE,SVN,547190.7768,462655.23040000006,1479066.7699,18653.8992885,33509.3756477,51176.9228627,42159.460931400004,0,1439347.51,70844.0462482,12351.617762799999,0,0
IUU - Disputed Area,FALSE,SWE,25180836.301000006,627378.5279,142370461.865,2217163.0444,33441.51500000011,86413.67969,2458851.50209,8192641.100000001,186009.68,24641802.244,3161527.447,1935262.188,0
IUU - Disputed Area,FALSE,SYC,15861787.230942369,374274.28738258954,1699196.1084643044,0,21325108.91966551,0,7861564.2395466855,0,363631.22822354827,499966.84247758245,0,0,0
IUU - Disputed Area,TRUE,SYC,194.62505763089177,4.592367410495754,20.849235695894816,0,261.66033449109403,0,96.46185331536748,0,4.461776451731877,6.1346224176374475,0,0,0
IUU - Disputed Area,FALSE,TCA,4667.7818845145475,2481.6029271775296,236069.3172192153,528.682128204479,4508.88043198522,2701.2810243442523,7489.3852853712415,0,3140.657516545537,60103.16163259927,2510.3859185710935,17398.182453214915,0
IUU - Disputed Area,FALSE,TGO,2699374.042,0,0,0,0,0,0,0,160528.82,0,0,0,0
IUU - Disputed Area,FALSE,THA,66405473.16,1591133.3969,3204236.912,4562539.203,756991.1976,160610126.6,4769413.109999999,243399387.45000002,292468417.5,251385951.7,427534.40390000003,3260958.378,0
IUU - Disputed Area,FALSE,TLS,713359.27575,0,0,0,0,0,0,0,0,0,0,0,0
IUU - Disputed Area,FALSE,TUN,166081.76,0,1004773.1453999998,0,6629814.4471,0,5791208.797,8975810.675,184753.04,60018727.917,0,0,0
IUU - Disputed Area,FALSE,TUR,30617984.481849574,2250621.0215486772,479108.7199026233,0,8307839.772507324,0,22567605.990035065,0,2429689.9908584794,44697690.32828276,0,12445734.589665491,0
IUU - Disputed Area,TRUE,TUR,25426.870150429513,1869.0403513225738,397.8784173766948,0,6899.2902929760985,0,18741.389964935188,0,2017.7491415210507,37119.43771723735,0,10335.627334507588,0
IUU - Disputed Area,FALSE,TUV,4900690.95,0,725575.4824000001,0,0,0,0,0,395113.66000000003,0,0,0,0
IUU - Disputed Area,FALSE,TWN,48935312.12206928,9419008.706143573,3079358.479154409,17701079.99219681,0,25869766.289679963,15150507.044412239,0,23690397.678399324,557348812.8256774,1496002.8521756988,7466154.956203585,0
IUU - Disputed Area,TRUE,TWN,1668071.0719307277,321068.2688564282,104966.91604559169,603381.4478031928,0,881829.6423200399,516439.38558776095,0,807540.9216006807,18998498.04432254,50994.649324301114,254500.82079641585,0
IUU - Disputed Area,FALSE,UKR,2214985.8567077806,0,3401455.5337801366,1568632.6693340293,5702558.419204054,0,0,0,6484118.126293194,0,0,0,0
IUU - Disputed Area,TRUE,UKR,977757.4385922197,0,1501498.7297198642,692438.850665971,2517270.661795945,0,0,0,2862273.233706805,0,0,0,0
IUU - Disputed Area,FALSE,URY,8145035.238825687,0,479730.13847829564,0,133506.67500716413,0,0,0,58423.564759930894,0,0,0,0
IUU - Disputed Area,TRUE,URY,986.3841743112259,0,58.09652170434896,0,16.167992836205954,0,0,0,7.075240069108824,0,0,0,0
IUU - Disputed Area,FALSE,USA,1381016204.3,28779958.23,139651988.8,295678890.612,244655.56386000002,0,125720138.9,407066285.93,50418583.06,186253891.76,281036.60168,105792164.9,0
IUU - Disputed Area,FALSE,VCT,42829.75700000004,0,0,65894.20738,176851.10400000002,0,0,250216.35099,352578.65,0,0,0,35323.558430000005
IUU - Disputed Area,FALSE,VEN,4995679.017572574,0,287975.2919245443,0,0,0,10421479.184813974,16152279.65895343,3361310.122827865,0,0,0,0
IUU - Disputed Area,TRUE,VEN,11250.472427426843,0,648.5320754557897,0,0,0,23469.595186026,36375.591046568494,7569.807172135086,0,0,0,0
IUU - Disputed Area,FALSE,VGB,0.04975704916361825,0.026453086692372948,2.516422770709624,0.00563558094525927,0.048063210937821545,0.02879478434477547,0.0798344312286245,0,0.033478396018304026,0.6406803150257214,0.026759904095858912,0.18545901267454926,0
IUU - Disputed Area,FALSE,VNM,187467895.847,9588948.135999996,6668312.794,15967175.75,1278960.4639999992,15832739.999999998,93753133.9,27437900.790999997,74267.13,0,0,0,0
IUU - Disputed Area,FALSE,VUT,1311369.8706116234,162903.35632105742,338227.34603472817,314705.07853189897,0,0,5634356.979702831,663798.1764316291,890611.8070463566,3915202.420614317,0,0,0
IUU - Disputed Area,TRUE,VUT,31296.58138837658,3887.7804529425603,8071.986325271804,7510.614148100987,0,0,134467.10629716853,15841.917768370835,21254.952953643362,93438.51338568257,0,0,0
IUU - Disputed Area,FALSE,WSM,4862795.252599999,1137786.8868,0,0,704279.3417999998,0,0,1423949.151,46131.3,108738.5762,0,0,468177.78079999995
IUU - Disputed Area,FALSE,YEM,29344752.630999997,0,124406.44359999997,0,39142638.993806,0,17944975.710000005,1401752.5039999997,4310133.7,37051455.27000001,0,0,0
IUU - Disputed Area,FALSE,ZAF,32258806.799000002,4970902.1197999995,5365374.556,0,37310671.792,41743.10668,0,0,623506.2499999999,25388558.57,0,0,0
