description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ALB,344394.55686734745,79857.84247758154,896832.3300266361,0,107200.3350167795,73847.23458134157,96740.01678975976,0,640.4887452109958,3860320.322778382,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ARE,20453515.302000005,5085942.867,1638767.4609999997,3826540.782,0,0,0,0,1029802.2400000001,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ARG,447348.54220652295,261234.45077639588,197730.66689763824,308752.39572929475,581296.6007881088,0,693626.7567289594,1075054.0458586405,115.00523008661555,1624480.5400754504,206582.2846303499,224986.33649220428,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ARG,22846431.067793477,13341442.542223604,10098255.890102362,15768220.214270703,29687260.529211894,0,35424047.223271035,54903829.64414135,5873.4047699133835,82963459.53592454,10550314.755369648,11490223.713507796,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ATF,12711.274291862741,3920.234894969003,50123.04908544084,2355.310704960436,4335.646844974804,24782.43012571985,6443.771031871707,2055.474812725003,11518.84240600149,59242.74108549065,13716.684018746768,483.4707526152775,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ATF,8135.226406506854,2508.9536819827313,32078.79423666839,1507.4008634042714,2774.8176848883327,15860.776453013084,4124.018965551302,1315.5056362126327,7372.068980816716,37915.40490799255,8778.68949067158,309.4216947208348,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,AUS,227546.15539253794,120972.47726828227,399154.2573299758,29236.96272231923,0,0,763.8242990701003,0,7782.506633376886,30605.291858448167,0,25713.737471929482,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,AUS,82981149.05460745,44116039.44873173,145562902.90267,10662086.36827768,0,0,278550.1600909299,0,2838111.423366623,11161086.335141553,0,9377242.512528071,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,BEL,693048.8928814024,104315.8861583813,369386.1087745025,12871.814565833587,191659.71280047655,135767.89936624083,71101.9033240532,3959750.532278997,163929.92142499876,1081054.2025092517,274546.79584931565,299005.68625717814,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BEL,2603512.653118598,391873.83794161864,1387638.6182254977,48354.354844166424,719990.3101995235,510026.7059337592,267101.94167594676,14875228.457721002,615820.3685750013,4061096.300490748,1031364.5461506844,1123246.996742822,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,BES,5503.7626645345645,329.8085023630062,6578.780923258592,2997.013548927903,274.141309970226,0,639.0109572959885,10454.307524941658,2910.819064671698,24173.10169799835,1982.444523388141,2187.868005019924,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BES,45957.58353977718,2753.970823841557,54934.2136096847,25025.697679924575,2289.137981157125,0,5335.876788801699,87295.68128437057,24305.95548675217,201850.51725794887,16553.83150579386,18269.161070958336,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BGR,1824452.5790799998,428093.4581,5301749.731799999,212031.54231,0,0,472789.40961,0,0,0,146087.5612,0,187414.38483999998
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BHR,8235528.065000001,2047835.0357000004,0,1653254.1070000003,0,555531.758,0,0,989996.0100000001,0,425185.6642000002,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,BLZ,0,0,34976.893700428074,0,610259.1229905384,0,0,719378.8216661375,680139.0423198926,0,0,0,6581.453579163154
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BLZ,0,0,773641.579299571,0,13498106.370909462,0,0,15911686.511533862,15043755.667680107,0,0,0,145572.85117083683
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,BMU,0.25650326871955226,0.13636868179226114,12.972446658659397,0.02905206313258608,0.24777133929644118,0.14844040051937044,0.41155560690849,0,0.17258495337905946,3.30278016423311,0.13795036053360699,0.9560623823991954,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BOL,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,BRA,55228.255834430944,93093.99015791352,163352.8732192125,62411.74206045338,0,44.67588465162382,270887.2178453488,205848.26527522126,121.01155694761884,13814.659328326214,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,BRA,24659045.764165573,41565842.139842086,72935962.1367808,27866424.17793955,0,19947.48281534836,120949325.68215466,91909869.63472478,54030.84844305238,6168152.722671674,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CAN,11435106.805017738,100872.94982697682,4575067.401742304,160738.97827375375,438479.45072522876,3014773.2545347004,83718.21785468684,1659720.4866842122,757.4583370464112,961444.8078100749,10230802.250085305,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CAN,241101114.4249822,2126834.583473023,96462050.41525769,3389067.321726246,9245028.14227477,63564355.261465296,1765139.230145313,34994028.98431579,15970.471662953589,20271381.682189927,215709207.26991466,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CHL,14111.13987691221,3681.151117584573,47080.98297510426,0,0,0,123358.11742094334,0,31270.28658929805,0,4209.63093062715,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CHL,9665416.58724309,2521402.1958824154,32248090.357024904,0,0,0,84494066.72257906,0,21418563.583410706,0,2883384.1190693732,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CHN,286295130.91812485,91611.84652478759,2345943.998743977,9734297.232478945,1062124194.4376931,18540275.43835711,4135373.6575380526,709298521.1260072,183863803.53768814,2292038792.7755313,36648159.95063287,591610360.9789612,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CHN,142570256.08187518,45621.18949521239,1168241.442256023,4847519.567521053,528920341.4187394,9232751.561642893,2059347.9164619476,353218971.87399274,91561143.46231186,1141397538.2244682,18250179.569367133,294612208.0210387,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CIV,20670.21480692722,4859.882191688084,1694.767705429921,0,0,69540.83135676807,0,4685.283171780058,5801.031920737286,0,23.90634542786644,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CIV,2313676.3108930727,543980.5249083119,189700.20046457008,0,0,7783904.311243232,0,524437.1568282198,649326.1080792627,0,2675.9056745721346,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CMR,17704.365527942035,529.9725233272504,1282.7502385256896,2262.200226182681,0,0,0,4445.019655095689,1859.4840254618944,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CMR,5113793.7784720585,153079.20457667272,370514.27676147426,653422.1982738174,0,0,0,1283915.7563449044,537100.1759745382,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,COD,2251640.0087066693,0,193161.68047300196,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,COD,591252.8862933303,0,50721.87412699804,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,COG,408629.1227,380466.2344000001,214911.68748,0,0,0,0,452956.4412,265119.0399999999,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,COK,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,COL,1974.5261837415192,487.04051912360836,1555.9130190510987,0,45.46095039959036,0,1324.5711524210324,0,41.844539558749425,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,COL,6593168.85381626,1626284.020780876,5195371.598980949,0,151799.31504960087,0,4422894.636047578,0,139723.7054604412,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,COM,0,59043.57451,0,0,4405053.869,0,0,0,1622522.9799999997,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CRI,0,654590.9734,4403587.134,0,2417657.052,0,0,433.2264065,52601.06,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CUW,22871.745108236963,1370.5707277648314,27339.15133537594,12454.557755318552,1139.2370179188006,0,2655.509808012463,43444.507252169074,12096.363117612354,100455.09848649401,8238.357755200968,9092.027107879363,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CUW,976893.7966157851,58539.56641439038,1167704.8348466672,531956.7944285109,48658.88328211304,0,113421.64955159018,1855593.8530632276,516657.6505328314,4290619.805593325,351875.23065124516,388337.0000110394,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CYM,191.92133896640084,102.03402137252691,9706.267467188596,21.737387145107032,185.3879189635709,111.0663445600559,307.93487947074385,0,129.1318255058094,2471.2121393054595,103.21746789688946,715.3467224079632,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CYM,161.46973514496372,85.84457828153124,8166.202078485385,18.288378790846423,155.97295399947348,93.44376887017832,259.0757426861328,0,108.64285219924932,2079.1120558539255,86.84025076837494,601.8447267307424,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,CYP,371971.6893215931,91163.08798586075,500821.2131870047,61086.984488665985,0,0,136467.35659962473,0,18686392.24758455,965229.8635176176,40666.68052953887,44513.78204300953,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,CYP,142896.39487840695,35021.15078413926,192395.14161299545,23467.135021334023,0,0,52425.20825237527,0,7178551.922415449,370802.0574823826,15622.484737861128,17100.38467699047,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,DEU,4363762.271023987,3182.131078469062,2554674.4884674875,3986.477314563759,746027.1312227543,902766.9051859847,108980.6796967255,1010458.5698757721,345034.62332857354,928225.4319112782,8165.232125720368,73500.70281470714,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,DEU,68833017.25697601,50194.22916153092,40296868.213532515,62881.80811543624,11767666.341177246,14240044.737614015,1719037.0465532742,15938749.147624224,5442499.546671426,14641621.88608872,128796.55877427965,1159383.7681852928,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,DJI,1453744.8572999998,0,0,0,263227.5183999999,0,2413571.4437,8181.264560000002,6775.11,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,DNK,25307.99973333237,143073.1661919587,189021.32098067168,92907.69868758455,6888.402850194702,3776.1284840374396,3509.004144371713,6711.88869378525,17225.261829661726,142920.83832501888,4488.0201253798,80863.11215648771,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,DNK,4492852.85584448,25399347.640802808,33556384.966489196,16493623.509434493,1222877.3804254122,670364.6997908907,622942.9215002876,1191541.3546597457,3057948.7758621993,25372305.334053293,796744.6755913605,14355384.392795345,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,DZA,88039.50563167332,1145499.514054721,86727.89685516349,10219822.710940385,0,8806126.798352357,15326231.724274285,0,0,13375230.705620848,529618.0757306685,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,DZA,229643.9843683266,2987943.5443452788,226222.75814483655,26657587.296059612,0,22970074.971647643,39977245.36572572,0,0,34888215.79637915,1381466.2432693313,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ECU,1419517.9343034823,397668.01680350053,236772.96997330972,362584.25467023865,6442.022846516308,0,0,0,6116.351343237403,0,4316.618620191883,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ECU,36240527.00569652,10152530.062496502,6044852.97802669,9256835.82832976,164465.9058534837,0,0,0,156151.4586567626,0,110203.9853798081,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,EGY,0,1123022.2578826922,2868572.9659120445,0,19337166.526029427,16566736.100519847,0,0,3663434.49931287,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,EGY,0,230925.885017308,589861.6400879549,0,3976281.2022705767,3406600.509480154,0,0,753308.1806871296,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ESP,3663929.853604461,5138037.411011575,11949261.409596762,673718.5384076433,1956024.7495685427,1121748.333017261,2374038.2121024476,65641511.634492464,13239634.934603631,12493809.99531293,227678.49755642808,654765.4395477509,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ESP,21405487.65599554,30017549.672588427,69810225.03740324,3936012.542192357,11427528.720431458,6553501.58298274,13869655.717897555,383492212.7755075,77348872.24539639,72991598.17918709,1330148.082443572,3825284.3514522496,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,EST,856074.22668786,96841.18890765558,19480634.574425492,132429.18599759118,0,0,375213.39321049856,0,132449.2345819544,14270089.75533457,297682.15644132113,111145.70352098311,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,EST,1012394.2246121406,114524.48549234442,23037817.656574517,156610.88594240882,0,0,443727.7287895014,0,156634.59541804562,16875822.21566543,352039.21173667896,131441.01857901693,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FIN,2442319.4553052923,223495.8193811593,51428271.95997101,828007.6945207007,249951.89596734228,202144.90750197854,458620.888666523,3004944.8098911806,133794.68727463734,4079008.325594477,632866.560723498,14652.85484512508,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FIN,559440.2802947075,51194.18901884066,11780214.426028974,189664.31917929932,57254.2459326576,46303.52653802142,105052.18633347693,688315.8397088194,30647.152725362663,934341.9658055225,144965.084461502,3356.3984448749175,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FJI,652019.156294376,0,629441.0874848671,84541.56110836288,131613.1966813809,0,197824.07347467716,306608.0834826201,10596.607401823025,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FJI,12640306.193705626,0,12202598.650515135,1638956.7824616372,2551506.484318619,0,3835097.2315253234,5944027.900517381,205430.10259817698,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FLK,361055.9222524223,191953.57788865027,18260113.080015488,40893.90166462193,348764.79299452796,208945.81958578716,579308.7548251329,0,242931.87303315548,4649018.0969116585,194179.96073170114,1345760.5703473708,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FLK,59008.64953482122,31371.653825601745,2984315.023786069,6683.435342606206,56999.866700733786,34148.75613391487,94678.48380016594,0,39703.21734988515,759805.5111526732,31735.519467512142,219942.42154513323,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FRA,7340934.845005569,2263989.2964553027,28946746.732134037,1360224.1622562727,2503895.3820931106,14312192.5211129,3721365.9476600415,1187064.8315270585,6652289.113647365,34213493.65629891,7921572.720337651,279210.9754634569,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FRA,8225037.919498887,2536652.1030156813,32432938.657658435,1524042.312020815,2805451.199200552,16035876.72180636,4169547.432049512,1330028.5942268441,7453455.365898661,38333984.51602518,8875604.726443488,312837.65749394335,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FRO,27435.30388583022,155099.40863538286,204909.80862369988,100717.20300636359,7467.418503019973,4093.536967090262,3803.95906637697,7276.067168569543,18673.1585976485,154934.27660741503,4865.2677921181485,87660.18960579054,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FRO,3790044.0495009744,21426173.853436228,28307220.65592808,13913555.961514315,1031584.8944221701,565500.7682107626,525497.0925076392,1005150.70621285,2579599.406768664,21403361.72558133,672111.3540962016,12109797.703576623,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,FSM,1273230.604374495,644485.3073989002,0,285495.81588816515,1104578.5666249236,2796443.4452795205,387500.1192590845,0,1158603.4958214671,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,FSM,540760.7630255049,273722.8946511,0,121254.49601183481,469131.62977507623,1187692.854720479,164577.3039409154,0,492076.854178533,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GBR,305484.71477586095,162409.42296613147,15449643.925584648,34599.79774921231,295085.35034445283,176786.33742267734,490145.5947070471,0,205541.4947372499,3933473.680373472,164293.13650155376,1138630.4964186428,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GBR,3638426.8128954545,1934351.4441317145,184010511.78543746,412095.3545707206,3514566.846899878,2105585.3832300454,5837800.674620291,0,2448069.083139979,46849008.85135971,1956787.1127710547,13561476.328495545,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GEO,9774056.775700003,2296071.4498099997,479714.66628,0,1354500.82574229,0,954467.67052,0,55214.75,0,0,0,979839.3202000002
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GHA,3192300.825,1161370.887,375147.63990000007,0,17458330.470172282,27522617.284,49469.83440000002,1838498.7140000002,2053122.88,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GIB,84.13056780280529,44.727596209492205,4254.835849198782,9.528793061345903,81.2665802051129,48.68700209128574,134.9862208948923,0,56.606179696976994,1083.2796475922396,45.24637139413339,313.5791270328396,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GIB,2.841123161258373,1.5104689396136848,143.68752041286012,0.3217911797396095,2.7444051465121415,1.644179671032416,4.558539050088635,0,1.9116134885050922,36.58279002832897,1.5279881865540461,10.589693424967887,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GIN,1334303.9460000002,29830.000798,982593.07364,0,9151982.283,1041456.8476799999,0,2154352.98,705379.22,0,4926.615260000003,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GMB,716198.6637000002,716329.5050999998,204832.86996000004,0,0,3966681.6862999997,0,0,16465.679999999997,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GNB,29147.560560777652,608.0826335568576,29663.659448264632,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GNB,2423665.356939222,50563.024306443134,2466579.788551735,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GNQ,246.8395152334982,0,1820.6569732177352,0,0,0,704.9185399289393,0,21.400940356529546,0,304.5630858023413,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GNQ,175742.3475847665,0,1296253.277426782,0,0,0,501880.90406007104,0,15236.82905964347,0,216839.80231419764,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GRC,16789.544824243134,26980.259851853094,59152.388228651806,0,0,5903.226602307307,814.600480020578,138107.6413939891,13915.5392549288,285188.8451266622,26463.179226526066,5527.466464906662,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GRC,4630305.364175757,7440752.160148145,16313344.011771347,0,0,1628021.610397693,224654.6295199794,38088022.00860601,3837697.6107450714,78650818.30487335,7298149.056953474,1524392.5842350933,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GRD,14344.884500000002,0,45771.85389999997,0,0,0,39748.15960000002,0,104324.85,613427.1752999999,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GRL,8842.891749377044,49991.328204804464,66046.11574872343,32462.965498453923,2406.8832532088627,1319.4205693033457,1226.0844050794806,2345.2072774775374,6018.694773169198,49938.10318299492,1568.16329049856,28254.455304729898,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GRL,436739.40028600494,2469009.382728815,3261935.3262296333,1603305.3988587868,118872.96354599386,65164.53717791548,60554.78037624496,115826.86398757162,297255.8321686574,2466380.6652499484,77449.63010444144,1395452.3265610225,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GTM,0,8664.874732030416,56855.53236888644,0,635569.0257792242,0,0,109932.01226653493,30466.423966918752,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GTM,0,27775.365167969605,182251.1256311136,0,2037324.5230207762,0,0,352388.45093346515,97660.50603308124,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,GUF,29814.004155199353,9194.821602015465,117562.46930028334,5524.327579763489,10169.160863305802,58126.62505576964,15113.718098456939,4821.069327936787,27017.18234303706,138952.49904401088,32172.169755810086,1133.9696317163612,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GUF,134204.13255875083,41389.37697557646,529193.2318711318,24867.092221265742,45775.24727661753,261649.9700466066,68032.57343704304,21701.460286692916,121614.57755403749,625477.8628190422,144819.12969943706,5104.427100105595,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,GUY,629368.3191000002,277106.32488,0,0,4357676.346,0,795177.2325,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,HKG,1203251.427395506,0,0,0,40280330.44571162,0,0,0,70909124.4109504,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,HKG,16680.220404494044,0,0,0,558391.0182883786,0,0,0,982986.4290495992,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,HRV,798.0920421934744,0,2329.59397690267,0,203.66160107597042,0,0,0,5.044393491370438,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,HRV,7927759.153957806,0,23140764.4720231,0,2023050.0203989241,0,0,0,50107.92560650864,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,IDN,196011936.71019742,47010627.06146656,30079857.62925867,42065966.04936754,0,9401617.231605228,72286417.18241143,82584957.34102407,952543.5805868757,132089611.98483555,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,IDN,13701420.219802538,3286087.403533444,2102610.567741333,2940450.910632457,0,657181.958394773,5052889.097588552,5772766.818975929,66583.6994131243,9233189.115164448,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,IND,20578.08681050912,18301.77277562338,1629.673378238989,3273.5090878007804,57.27522898701639,7215.599813128479,1892.5995589045,25193.985054322613,10943.506431091957,58877.78559126375,343.9992749698079,0,1.3018729096694664e-4
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,IND,30011819.453189492,26691961.46722438,2376774.072621762,4774202.996912199,83532.24706101301,10523489.420186872,2760235.0394410957,36743810.91494568,15960402.063568909,85869473.05840875,501700.8737250309,0,0.18986981188185506
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,IOT,25.572804021546766,13.595653542969224,1293.3240100132048,2.8964259232248772,24.702250125754734,14.7991769863649,41.03117645236192,0,17.206335076594875,329.27981888032457,13.753343387154828,95.31728799994063,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,IOT,1828.5375267835602,972.1328440761041,92476.81578472059,207.1037454360887,1766.2901304400805,1058.1886312615272,2933.8607470657703,0,1230.3081570349834,23544.56340133284,983.4081738148017,6815.491876146079,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,IRL,380818.2228615475,4890.778350406543,316194.7575589987,39672.386599654776,3287.4523540863593,172216.98126949524,110234.48498359391,2565.0935406663416,18255.303528401157,113138.23325780859,3220.6673222042878,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,IRL,52151598.04813846,669773.3757495935,43301661.819741,5432981.499700344,450204.01724591374,23584456.42843051,15096190.798616406,351279.7425593337,2499993.946471599,15493848.010742191,441058.0627477957,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,IRN,28033719.575808953,15658441.824950289,2303041.3387376484,6772679.2444087425,0,0,21570681.624691162,0,3574263.9868585174,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,IRN,277417.11419104174,154953.3850497136,22790.52126235144,67021.32859125674,0,0,213459.9453088406,0,35370.33314148233,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ISL,1630.724746793137,1088.2778066823184,78.18164040275181,0,0,0,457.38365824514636,3349.739084423743,706.6127363767754,0,699.4464040005039,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ISL,30820747.816253208,20568483.98219332,1477635.4056395972,0,0,0,8644565.193341754,63310171.61191558,13355002.427263621,0,13219558.525175998,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ISR,760857.39044,180555.48254199998,424847.71466999996,108106.9553,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,ITA,53127.070858960906,431868.8266224545,4318031.296992539,869633.5558190208,64846.346475240076,0,881923.4309059823,300731.33193217416,2291170.577929748,7614101.527004399,792139.0397024468,4213552.60471127,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,ITA,557337.3841410393,4530583.7161775455,45298945.12900746,9123019.26918098,680280.1760247599,0,9251948.019094018,3154866.458067829,24035863.372070253,79876856.7329956,8310051.601297553,44202895.975288734,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,JAM,0,0,0.23000000001118798,0,0,0,83681.21699999999,0,0,6597561.643000002,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,JOR,69.29513678856331,0,0,0,36.120032352085005,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),TRUE,JOR,79774.80206321143,0,0,0,41582.549150547915,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 1 (All Costello et al. 2016 stocks),FALSE,JPN,32476422.70285024,14309865.418995097,2155512.8037866126,14617823.024275111,1766798.0738008774,31529926.684209168,1647179.6967527105,0,11234093.562807156,62932507.79328387,0,10651934.996175423,0
