Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2061,profits_fleet,unaffected_managed,indian,-17.972340812366227,28.325345415645174,2.576052096461211,Effective,Fuel subsidies
2062,profits_fleet,unaffected_managed,indian,-17.931797116519512,28.325541972378673,2.579626503039342,Effective,Fuel subsidies
2063,profits_fleet,unaffected_managed,indian,-17.891347972949703,28.32573827912414,2.5832087287078873,Effective,Fuel subsidies
2064,profits_fleet,unaffected_managed,indian,-17.85099314788161,28.325934342175955,2.586798790830157,Effective,Fuel subsidies
2065,profits_fleet,unaffected_managed,indian,-17.810732393529698,28.326130172878933,2.590396708400901,Effective,Fuel subsidies
2066,profits_fleet,unaffected_managed,indian,-17.770565460471786,28.326325781500586,2.5940025006243417,Effective,Fuel subsidies
2067,profits_fleet,unaffected_managed,indian,-17.730492103464556,28.32652117503629,2.5976161862705016,Effective,Fuel subsidies
2068,profits_fleet,unaffected_managed,indian,-17.690512082887608,28.326716357230666,2.6012377835366154,Effective,Fuel subsidies
2069,profits_fleet,unaffected_managed,indian,-17.650625163939402,28.32691132951139,2.6048673101609943,Effective,Fuel subsidies
2070,profits_fleet,unaffected_managed,indian,-17.61083111512719,28.327106092017615,2.6085047836093014,Effective,Fuel subsidies
2071,profits_fleet,unaffected_managed,indian,-17.57112970688552,28.327300644391684,2.6121502212399688,Effective,Fuel subsidies
2072,profits_fleet,unaffected_managed,indian,-17.53152071062913,28.32749498623751,2.6158036404145433,Effective,Fuel subsidies
2073,profits_fleet,unaffected_managed,indian,-17.492003898263036,28.32768911732545,2.6194650585538914,Effective,Fuel subsidies
2074,profits_fleet,unaffected_managed,indian,-17.45257904201125,28.327883037620254,2.6231344931560168,Effective,Fuel subsidies
2075,profits_fleet,unaffected_managed,indian,-17.413245914432935,28.328076747245618,2.626811961793174,Effective,Fuel subsidies
2076,profits_fleet,unaffected_managed,indian,-17.37400428850954,28.3282702464205,2.6304974821006386,Effective,Fuel subsidies
2077,profits_fleet,unaffected_managed,indian,-17.334853937738785,28.328463535405476,2.6341910717651382,Effective,Fuel subsidies
2078,profits_fleet,unaffected_managed,indian,-17.295794636198856,28.32865661447316,2.6378927485172214,Effective,Fuel subsidies
2079,profits_fleet,unaffected_managed,indian,-17.256826158588765,28.32884948388663,2.6416025301261605,Effective,Fuel subsidies
2080,profits_fleet,unaffected_managed,indian,-17.217948280240684,28.3290421438994,2.645320434398668,Effective,Fuel subsidies
2081,profits_fleet,unaffected_managed,indian,-17.17916077712303,28.32923459475272,2.649046479178302,Effective,Fuel subsidies
2082,profits_fleet,unaffected_managed,indian,-17.140463425831257,28.329426836682146,2.6527806823465894,Effective,Fuel subsidies
2083,profits_fleet,unaffected_managed,indian,-17.101856003578376,28.329618869918008,2.6565230618238362,Effective,Fuel subsidies
2084,profits_fleet,unaffected_managed,indian,-17.06333828819212,28.32981069469041,2.6602736355695837,Effective,Fuel subsidies
2085,profits_fleet,unaffected_managed,indian,-17.024910058107977,28.330002311229677,2.664032421583205,Effective,Fuel subsidies
2086,profits_fleet,unaffected_managed,indian,-16.98657109236224,28.33019371976455,2.6677994379043812,Effective,Fuel subsidies
2087,profits_fleet,unaffected_managed,indian,-16.94832117059805,28.33038492052559,2.671574702612619,Effective,Fuel subsidies
2088,profits_fleet,unaffected_managed,indian,-16.91016007305474,28.33057591374289,2.6753582338280673,Effective,Fuel subsidies
2089,profits_fleet,unaffected_managed,indian,-16.872087580571183,28.330766699648606,2.6791500497112466,Effective,Fuel subsidies
2090,profits_fleet,unaffected_managed,indian,-16.834103474586293,28.33095727847102,2.682950168462551,Effective,Fuel subsidies
2091,profits_fleet,unaffected_managed,indian,-16.796207537129135,28.331147650440684,2.6867586083235038,Effective,Fuel subsidies
2092,profits_fleet,unaffected_managed,indian,-16.75839955082813,28.331337815787933,2.6905753875755942,Effective,Fuel subsidies
2093,profits_fleet,unaffected_managed,indian,-16.720679298900663,28.331527774742867,2.6944005245412237,Effective,Fuel subsidies
2094,profits_fleet,unaffected_managed,indian,-16.68304656515385,28.33171752753286,2.6982340375833855,Effective,Fuel subsidies
2095,profits_fleet,unaffected_managed,indian,-16.645501133985825,28.331907074387786,2.7020759451057517,Effective,Fuel subsidies
2096,profits_fleet,unaffected_managed,indian,-16.608042790378285,28.332096415537066,2.7059262655531575,Effective,Fuel subsidies
2097,profits_fleet,unaffected_managed,indian,-16.57067131989931,28.33228555120739,2.709785017411084,Effective,Fuel subsidies
2098,profits_fleet,unaffected_managed,indian,-16.533386508699166,28.332474481627727,2.713652219206294,Effective,Fuel subsidies
2099,profits_fleet,unaffected_managed,indian,-16.496188143508085,28.332663207026584,2.717527889506803,Effective,Fuel subsidies
2100,profits_fleet,unaffected_managed,indian,-16.459076011637997,28.332851727629745,2.721412046921465,Effective,Fuel subsidies
2019,profits_fleet,unaffected_oa,indian,-591736.9225962382,-591736.9225962382,0,Effective,Fuel subsidies
2020,profits_fleet,unaffected_oa,indian,-280887.4363456649,1084765.4833477156,4.8619224037232645,Effective,Fuel subsidies
2021,profits_fleet,unaffected_oa,indian,-316669.35721062403,250983.6129952661,1.7925730964500337,Effective,Fuel subsidies
2022,profits_fleet,unaffected_oa,indian,-147987.20337490793,257919.45682211316,2.742849725788148,Effective,Fuel subsidies
2023,profits_fleet,unaffected_oa,indian,-20788.07441945541,208268.10723205307,11.018633906617941,Effective,Fuel subsidies
2024,profits_fleet,unaffected_oa,indian,50019.076468529885,174637.22095066804,2.491412342659769,Effective,Fuel subsidies
2025,profits_fleet,unaffected_oa,indian,69305.40531540147,127385.99055401098,0.8380383171311241,Effective,Fuel subsidies
2026,profits_fleet,unaffected_oa,indian,59578.85662874231,81460.08534529994,0.36726499893926445,Effective,Fuel subsidies
2027,profits_fleet,unaffected_oa,indian,39632.75845813955,44483.34103646292,0.1223882153811373,Effective,Fuel subsidies
2028,profits_fleet,unaffected_oa,indian,20661.50627381514,19415.324674008214,-0.06031416990087713,Effective,Fuel subsidies
2029,profits_fleet,unaffected_oa,indian,7200.826327550374,5053.947980923898,-0.2981433309136363,Effective,Fuel subsidies
2030,profits_fleet,unaffected_oa,indian,-309.7753864270397,-1529.5924604186703,-3.9377469206351225,Effective,Fuel subsidies
2031,profits_fleet,unaffected_oa,indian,-3292.8802963606367,-3416.0320331979638,-0.0373993968057196,Effective,Fuel subsidies
2032,profits_fleet,unaffected_oa,indian,-3577.39006673657,-3025.4243661461805,0.15429284766084048,Effective,Fuel subsidies
2033,profits_fleet,unaffected_oa,indian,-2668.578508158194,-1905.7804612385694,0.28584433419802,Effective,Fuel subsidies
2034,profits_fleet,unaffected_oa,indian,-1523.7829095641873,-852.5520610688377,0.4405029379725268,Effective,Fuel subsidies
2035,profits_fleet,unaffected_oa,indian,-606.3089510453437,-149.51581728034984,0.753399950598506,Effective,Fuel subsidies
2036,profits_fleet,unaffected_oa,indian,-44.20684246511996,198.2821960712031,5.485328175783002,Effective,Fuel subsidies
2037,profits_fleet,unaffected_oa,indian,209.92953980777878,295.5349419714856,0.4077815930149281,Effective,Fuel subsidies
2038,profits_fleet,unaffected_oa,indian,263.10704443391006,259.19686535687606,-0.014861552207570029,Effective,Fuel subsidies
2039,profits_fleet,unaffected_oa,indian,216.90091737007265,176.58545734561523,-0.18587039885899548,Effective,Fuel subsidies
2040,profits_fleet,unaffected_oa,indian,141.9063337043304,97.39011766484487,-0.3137014034358572,Effective,Fuel subsidies
2041,profits_fleet,unaffected_oa,indian,75.83624315008393,41.43965189205426,-0.453564019382619,Effective,Fuel subsidies
2042,profits_fleet,unaffected_oa,indian,32.00749275243561,10.52390111538051,-0.671205076986866,Effective,Fuel subsidies
2043,profits_fleet,unaffected_oa,indian,9.766578816252604,-1.56779112421043,-1.1605261324059006,Effective,Fuel subsidies
2044,profits_fleet,unaffected_oa,indian,2.7870992616864214,-2.625052171988443,-1.941858156282555,Effective,Fuel subsidies
2045,profits_fleet,unaffected_oa,indian,4.1406359360959755,1.0850678876618076,-0.7379465607679407,Effective,Fuel subsidies
2046,profits_fleet,unaffected_oa,indian,8.590461646613846,5.671741521896081,-0.3397628957307847,Effective,Fuel subsidies
2047,profits_fleet,unaffected_oa,indian,13.077446241726193,9.306204844977287,-0.2883775109482775,Effective,Fuel subsidies
2048,profits_fleet,unaffected_oa,indian,16.312284119814535,11.514924742472886,-0.294094888373989,Effective,Fuel subsidies
2049,profits_fleet,unaffected_oa,indian,18.10798259361843,12.509870724240216,-0.3091516042958362,Effective,Fuel subsidies
2050,profits_fleet,unaffected_oa,indian,18.791040101795943,12.722130301321386,-0.3229682746456661,Effective,Fuel subsidies
2051,profits_fleet,unaffected_oa,indian,18.810906459262412,12.549899490051928,-0.3328391953237102,Effective,Fuel subsidies
2052,profits_fleet,unaffected_oa,indian,18.5420953649745,12.265050205057378,-0.3385294399776567,Effective,Fuel subsidies
2053,profits_fleet,unaffected_oa,indian,18.22248169107462,12.010789104135597,-0.34088071494573174,Effective,Fuel subsidies
2054,profits_fleet,unaffected_oa,indian,17.9659015759442,11.837145863066212,-0.34113265549023203,Effective,Fuel subsidies
2055,profits_fleet,unaffected_oa,indian,17.80229145319055,11.74186012927106,-0.3404298452171072,Effective,Fuel subsidies
2056,profits_fleet,unaffected_oa,indian,17.718064762338486,11.701900726477902,-0.33954972603150996,Effective,Fuel subsidies
2057,profits_fleet,unaffected_oa,indian,17.685239261746403,11.692236487981688,-0.3388703248549045,Effective,Fuel subsidies
2058,profits_fleet,unaffected_oa,indian,17.67767110903287,11.694083680960546,-0.3384827894560644,Effective,Fuel subsidies
2059,profits_fleet,unaffected_oa,indian,17.67733128417899,11.696517065202443,-0.33833241697118094,Effective,Fuel subsidies
2060,profits_fleet,unaffected_oa,indian,17.67465201862416,11.694909656685184,-0.3383230603713155,Effective,Fuel subsidies
2061,profits_fleet,unaffected_oa,indian,17.666294074934513,11.688516464830855,-0.33837190667991396,Effective,Fuel subsidies
2062,profits_fleet,unaffected_oa,indian,17.652462478587665,11.678389706422593,-0.3384271616162101,Effective,Fuel subsidies
2063,profits_fleet,unaffected_oa,indian,17.63478745614043,11.66601894201284,-0.33846557714248293,Effective,Fuel subsidies
2064,profits_fleet,unaffected_oa,indian,17.615037472178187,11.652651452848318,-0.33848273265084294,Effective,Fuel subsidies
2065,profits_fleet,unaffected_oa,indian,17.594541698819455,11.639083085963478,-0.33848330435657625,Effective,Fuel subsidies
2066,profits_fleet,unaffected_oa,indian,17.574072046670267,11.625699950965782,-0.3384743205733878,Effective,Fuel subsidies
2067,profits_fleet,unaffected_oa,indian,17.553950418303316,11.612611602880634,-0.33846163819784475,Effective,Fuel subsidies
2068,profits_fleet,unaffected_oa,indian,17.534219739685227,11.599783510953387,-0.33844883415601446,Effective,Fuel subsidies
2069,profits_fleet,unaffected_oa,indian,17.514794355053823,11.587132052239383,-0.33843744794548714,Effective,Fuel subsidies
2070,profits_fleet,unaffected_oa,indian,17.495558760840424,11.5745769632436,-0.3384277049127181,Effective,Fuel subsidies
2071,profits_fleet,unaffected_oa,indian,17.476417479584313,11.562062253731085,-0.3384192002029185,Effective,Fuel subsidies
2072,profits_fleet,unaffected_oa,indian,17.4573101400905,11.549557406491829,-0.33841139821601657,Effective,Fuel subsidies
2073,profits_fleet,unaffected_oa,indian,17.43820813243883,11.537051268096377,-0.33840385546064383,Effective,Fuel subsidies
2074,profits_fleet,unaffected_oa,indian,17.419104035899636,11.524543451102886,-0.33839631318857993,Effective,Fuel subsidies
2075,profits_fleet,unaffected_oa,indian,17.40000155339237,11.512038254481126,-0.3383886651299353,Effective,Fuel subsidies
2076,profits_fleet,unaffected_oa,indian,17.380907807686867,11.49954057328631,-0.33838090043832275,Effective,Fuel subsidies
2077,profits_fleet,unaffected_oa,indian,17.361829437330016,11.487054274438321,-0.3383730489979485,Effective,Fuel subsidies
2078,profits_fleet,unaffected_oa,indian,17.34277103201964,11.474581555962118,-0.33836515890241486,Effective,Fuel subsidies
2079,profits_fleet,unaffected_oa,indian,17.32373495377169,11.462123408908724,-0.33835726305583935,Effective,Fuel subsidies
2080,profits_fleet,unaffected_oa,indian,17.30472200000179,11.449680101631884,-0.33834937645165863,Effective,Fuel subsidies
2081,profits_fleet,unaffected_oa,indian,17.285732074063105,11.437251336243492,-0.33834151268577983,Effective,Fuel subsidies
2082,profits_fleet,unaffected_oa,indian,17.26676474403189,11.424836837204737,-0.3383336712713576,Effective,Fuel subsidies
2083,profits_fleet,unaffected_oa,indian,17.247819518375707,11.412436358776404,-0.33832584770395624,Effective,Fuel subsidies
2084,profits_fleet,unaffected_oa,indian,17.228896069470466,11.40004968501944,-0.33831804202358146,Effective,Fuel subsidies
2085,profits_fleet,unaffected_oa,indian,17.209994106941963,11.387676771356155,-0.3383102457447833,Effective,Fuel subsidies
2086,profits_fleet,unaffected_oa,indian,17.191113608634396,11.375317506153294,-0.33830246456867485,Effective,Fuel subsidies
2087,profits_fleet,unaffected_oa,indian,17.172254440632855,11.362971919337554,-0.3382946916713173,Effective,Fuel subsidies
2088,profits_fleet,unaffected_oa,indian,17.153416662736277,11.350640011033533,-0.3382869294085635,Effective,Fuel subsidies
2089,profits_fleet,unaffected_oa,indian,17.13460030494207,11.338321788816586,-0.33827917856091944,Effective,Fuel subsidies
2090,profits_fleet,unaffected_oa,indian,17.115805270587884,11.326017200657247,-0.33827143849783775,Effective,Fuel subsidies
2091,profits_fleet,unaffected_oa,indian,17.097031656725505,11.313726298833956,-0.3382637099824609,Effective,Fuel subsidies
2092,profits_fleet,unaffected_oa,indian,17.078279366692698,11.301449016416086,-0.33825599325556216,Effective,Fuel subsidies
2093,profits_fleet,unaffected_oa,indian,17.05954839323323,11.289185390780801,-0.3382482859124967,Effective,Fuel subsidies
2094,profits_fleet,unaffected_oa,indian,17.040838766343597,11.27693536244783,-0.33824059266846235,Effective,Fuel subsidies
2095,profits_fleet,unaffected_oa,indian,17.022150381910308,11.264698938991728,-0.33823290910630827,Effective,Fuel subsidies
2096,profits_fleet,unaffected_oa,indian,17.003483232676274,11.252476113085834,-0.3382252354352019,Effective,Fuel subsidies
2097,profits_fleet,unaffected_oa,indian,16.98483731138458,11.240266817798897,-0.33821757537443226,Effective,Fuel subsidies
2098,profits_fleet,unaffected_oa,indian,16.96621256607449,11.228071075605953,-0.3382099256461327,Effective,Fuel subsidies
2099,profits_fleet,unaffected_oa,indian,16.947609034192,11.215888894081104,-0.3382022873283826,Effective,Fuel subsidies
2100,profits_fleet,unaffected_oa,indian,16.92902661162225,11.203720176490435,-0.33819466213144417,Effective,Fuel subsidies
2019,profits_total,Total,indian,-163094827.50888988,-631831502.7775743,-2.8740131273821956,Effective,Fuel subsidies
2020,profits_total,Total,indian,-105960531.56003907,-47374020.92696896,0.5529088026504848,Effective,Fuel subsidies
2021,profits_total,Total,indian,-121120800.36868389,-125196511.25935659,-0.033649966630558074,Effective,Fuel subsidies
2022,profits_total,Total,indian,-79638602.29728824,-56170323.98490073,0.29468470861381035,Effective,Fuel subsidies
2023,profits_total,Total,indian,-40298293.13090106,-22119136.073796567,0.45111481516234664,Effective,Fuel subsidies
2024,profits_total,Total,indian,-12137243.646258598,-94188.34216684331,0.9922397255166022,Effective,Fuel subsidies
2025,profits_total,Total,indian,2335600.1447598035,8084699.019382447,2.4615081856033574,Effective,Fuel subsidies
2026,profits_total,Total,indian,6931416.547205018,8705523.05036151,0.2559515058825706,Effective,Fuel subsidies
2027,profits_total,Total,indian,6116903.811122422,6021490.673088997,-0.015598273404256392,Effective,Fuel subsidies
2028,profits_total,Total,indian,3284680.462940482,2757801.8408364444,-0.16040483330070104,Effective,Fuel subsidies
2029,profits_total,Total,indian,399295.7644114319,167628.20576943932,-0.5801903733776744,Effective,Fuel subsidies
2030,profits_total,Total,indian,-1705168.95509406,-1420992.4192309636,0.16665594046510232,Effective,Fuel subsidies
2031,profits_total,Total,indian,-2895104.3404340628,-2152827.826355658,0.2563902460134184,Effective,Fuel subsidies
2032,profits_total,Total,indian,-3368301.2757970113,-2327118.2136424216,0.309112213220364,Effective,Fuel subsidies
2033,profits_total,Total,indian,-3407774.5989836203,-2223457.8271581177,0.3475337753203304,Effective,Fuel subsidies
2034,profits_total,Total,indian,-3253719.3629450956,-2034830.1547963887,0.3746141176248933,Effective,Fuel subsidies
2035,profits_total,Total,indian,-3061114.0615993245,-1864241.7008849028,0.39099240885166425,Effective,Fuel subsidies
2036,profits_total,Total,indian,-2905672.5905851535,-1748726.7957862874,0.39816798305065637,Effective,Fuel subsidies
2037,profits_total,Total,indian,-2808621.028321113,-1687856.5905933063,0.39904438029425315,Effective,Fuel subsidies
2038,profits_total,Total,indian,-2762417.7992507997,-1666008.3726157013,0.39690210037469986,Effective,Fuel subsidies
2039,profits_total,Total,indian,-2749612.515304344,-1665766.871268108,0.39418123026555585,Effective,Fuel subsidies
2040,profits_total,Total,indian,-2753518.4105299073,-1673906.8215109373,0.3920843909706061,Effective,Fuel subsidies
2041,profits_total,Total,indian,-2762458.9794066376,-1682653.1981182317,0.3908857251231809,Effective,Fuel subsidies
2042,profits_total,Total,indian,-2770135.1612649127,-1688656.166553175,0.3904065800955024,Effective,Fuel subsidies
2043,profits_total,Total,indian,-2774267.7007073364,-1691321.7492154345,0.390353804434875,Effective,Fuel subsidies
2044,profits_total,Total,indian,-2774899.6766525703,-1691350.6725987608,0.3904822265001383,Effective,Fuel subsidies
2045,profits_total,Total,indian,-2773033.7604683293,-1689775.0899841278,0.3906402748956267,Effective,Fuel subsidies
2046,profits_total,Total,indian,-2769792.3837423846,-1687471.0316413036,0.3907590180599423,Effective,Fuel subsidies
2047,profits_total,Total,indian,-2766032.676804357,-1685003.1472398287,0.3908231231792459,Effective,Fuel subsidies
2048,profits_total,Total,indian,-2762259.9008376477,-1682649.2030977502,0.3908432719935255,Effective,Fuel subsidies
2049,profits_total,Total,indian,-2758690.1056631776,-1680491.1641272085,0.3908372815498878,Effective,Fuel subsidies
2050,profits_total,Total,indian,-2755357.6190741826,-1678507.7665574222,0.3908203585125145,Effective,Fuel subsidies
2051,profits_total,Total,indian,-2752211.0877702143,-1676641.5418340613,0.3908019812562988,Effective,Fuel subsidies
2052,profits_total,Total,indian,-2749177.7389424625,-1674836.454211425,0.39078640479036786,Effective,Fuel subsidies
2053,profits_total,Total,indian,-2746196.286770678,-1673052.8866584206,0.3907744705948147,Effective,Fuel subsidies
2054,profits_total,Total,indian,-2743227.4725397634,-1671269.1295740963,0.3907653862817346,Effective,Fuel subsidies
2055,profits_total,Total,indian,-2740252.284829544,-1669476.929626108,0.3907579463144369,Effective,Fuel subsidies
2056,profits_total,Total,indian,-2737265.5250104684,-1667675.8673758367,0.39075115214865436,Effective,Fuel subsidies
2057,profits_total,Total,indian,-2734269.233491691,-1665868.8446234083,0.39074439919141535,Effective,Fuel subsidies
2058,profits_total,Total,indian,-2731267.9049697374,-1664059.300689922,0.39073743089718627,Effective,Fuel subsidies
2059,profits_total,Total,indian,-2728265.7967752833,-1662249.9221851807,0.39073021252185064,Effective,Fuel subsidies
2060,profits_total,Total,indian,-2725265.8693882376,-1660442.3281508426,0.39072281101015094,Effective,Fuel subsidies
2061,profits_total,Total,indian,-2722269.707573056,-1658637.2429191482,0.39071531439188373,Effective,Fuel subsidies
2062,profits_total,Total,indian,-2719277.8739811606,-1656834.8196436185,0.39070779213235446,Effective,Fuel subsidies
2063,profits_total,Total,indian,-2716290.3443490206,-1655034.93398119,0.39070028451695893,Effective,Fuel subsidies
2064,profits_total,Total,indian,-2713306.854456959,-1653237.38259834,0.3906928072353177,Effective,Fuel subsidies
2065,profits_total,Total,indian,-2710327.112824359,-1651441.986639765,0.3906853608829372,Effective,Fuel subsidies
2066,profits_total,Total,indian,-2707350.897278507,-1649648.6271736599,0.39067793951943,Effective,Fuel subsidies
2067,profits_total,Total,indian,-2704378.0759248,-1647857.2427009568,0.39067053627941833,Effective,Fuel subsidies
2068,profits_total,Total,indian,-2701408.590551087,-1646067.811945762,0.3906631459960064,Effective,Fuel subsidies
2069,profits_total,Total,indian,-2698442.428990424,-1644280.3354256544,0.39065576580011246,Effective,Fuel subsidies
2070,profits_total,Total,indian,-2695479.600568911,-1642494.821785092,0.3906483946536175,Effective,Fuel subsidies
2071,profits_total,Total,indian,-2692520.1198619693,-1640711.279893953,0.3906410326181469,Effective,Fuel subsidies
2072,profits_total,Total,indian,-2689563.9983856636,-1638929.7155692708,0.39063368019761086,Effective,Fuel subsidies
2073,profits_total,Total,indian,-2686611.241975769,-1637150.131053732,0.390626337940226,Effective,Fuel subsidies
2074,profits_total,Total,indian,-2683661.851329079,-1635372.5258905638,0.390619006235585,Effective,Fuel subsidies
2075,profits_total,Total,indian,-2680715.8236221788,-1633596.8979744127,0.3906116852896779,Effective,Fuel subsidies
2076,profits_total,Total,indian,-2677773.1542128795,-1631823.2444775295,0.3906043751651557,Effective,Fuel subsidies
2077,profits_total,Total,indian,-2674833.8378747683,-1630051.5624393274,0.3905970758413727,Effective,Fuel subsidies
2078,profits_total,Total,indian,-2671897.8694442334,-1628281.849020276,0.3905897872664699,Effective,Fuel subsidies
2079,profits_total,Total,indian,-2668965.2440915443,-1626514.1016151768,0.39058250937666084,Effective,Fuel subsidies
2080,profits_total,Total,indian,-2666035.9573673382,-1624748.317776378,0.39057524213559847,Effective,Fuel subsidies
2081,profits_total,Total,indian,-2663110.005062948,-1622984.495193413,0.3905679855102153,Effective,Fuel subsidies
2082,profits_total,Total,indian,-2660187.3831414282,-1621222.6316115288,0.39056073948556996,Effective,Fuel subsidies
2083,profits_total,Total,indian,-2657268.0876260526,-1619462.724801942,0.3905535040505695,Effective,Fuel subsidies
2084,profits_total,Total,indian,-2654352.114539113,-1617704.7725369711,0.3905462791933087,Effective,Fuel subsidies
2085,profits_total,Total,indian,-2651439.459917672,-1615948.7725624952,0.3905390649150741,Effective,Fuel subsidies
2086,profits_total,Total,indian,-2648530.119748357,-1614194.7226354307,0.3905318612012617,Effective,Fuel subsidies
2087,profits_total,Total,indian,-2645624.09003265,-1612442.6205090433,0.390524668041882,Effective,Fuel subsidies
2088,profits_total,Total,indian,-2642721.3667510073,-1610692.4639173266,0.3905174854292222,Effective,Fuel subsidies
2089,profits_total,Total,indian,-2639821.9458758873,-1608944.2506009508,0.3905103133510368,Effective,Fuel subsidies
2090,profits_total,Total,indian,-2636925.8234192464,-1607197.9783207406,0.39050315179638967,Effective,Fuel subsidies
2091,profits_total,Total,indian,-2634032.995347687,-1605453.6448197267,0.3904960007504348,Effective,Fuel subsidies
2092,profits_total,Total,indian,-2631143.4576800717,-1603711.2478458942,0.39048886020836115,Effective,Fuel subsidies
2093,profits_total,Total,indian,-2628257.2064163075,-1601970.7851617946,0.39048173015527626,Effective,Fuel subsidies
2094,profits_total,Total,indian,-2625374.237564936,-1600232.2545290177,0.3904746105784708,Effective,Fuel subsidies
2095,profits_total,Total,indian,-2622494.547156894,-1598495.6537105842,0.3904675014697172,Effective,Fuel subsidies
2096,profits_total,Total,indian,-2619618.131213937,-1596760.9804709132,0.39046040281795935,Effective,Fuel subsidies
2097,profits_total,Total,indian,-2616744.9857589817,-1595028.232579262,0.39045331461039284,Effective,Fuel subsidies
2098,profits_total,Total,indian,-2613875.106839282,-1593297.4078080887,0.39044623683848606,Effective,Fuel subsidies
2099,profits_total,Total,indian,-2611008.4904770697,-1591568.503925227,0.390439169489478,Effective,Fuel subsidies
2100,profits_total,Total,indian,-2608145.132735688,-1589841.5187244369,0.39043211255009824,Effective,Fuel subsidies
2019,biomass,Total,pacific,120127194.49097106,120127194.49097106,0,Effective,Fuel subsidies
2020,biomass,Total,pacific,118955363.38009933,118955363.38009933,0,Effective,Fuel subsidies
2021,biomass,Total,pacific,119602634.64503735,121352333.4952516,0.01462926678335378,Effective,Fuel subsidies
2022,biomass,Total,pacific,121400915.60111135,125656149.51211837,0.035051085817083105,Effective,Fuel subsidies
2023,biomass,Total,pacific,123474150.58360344,130122789.26261273,0.05384640143369558,Effective,Fuel subsidies
2024,biomass,Total,pacific,125225641.08275244,133679185.71617602,0.06750649915089878,Effective,Fuel subsidies
2025,biomass,Total,pacific,126386808.84902683,135915373.34293786,0.07539208071384419,Effective,Fuel subsidies
2026,biomass,Total,pacific,126944619.139006,136906002.564772,0.07847030849616526,Effective,Fuel subsidies
2027,biomass,Total,pacific,127035927.10482235,136988908.7494874,0.07834777036304423,Effective,Fuel subsidies
2028,biomass,Total,pacific,126849435.71854094,136568419.3084408,0.0766182642819537,Effective,Fuel subsidies
2029,biomass,Total,pacific,126556703.2551992,135985107.95168886,0.07449944929015306,Effective,Fuel subsidies
2030,biomass,Total,pacific,126277661.59354821,135459982.88524055,0.07271532570224194,Effective,Fuel subsidies
2031,biomass,Total,pacific,126074476.06460276,135095318.57492182,0.07155169540975619,Effective,Fuel subsidies
2032,biomass,Total,pacific,125962566.80069399,134905431.10609865,0.07099620571843883,Effective,Fuel subsidies
2033,biomass,Total,pacific,125928134.55868793,134854908.36803734,0.0708878428210906,Effective,Fuel subsidies
2034,biomass,Total,pacific,125944821.11779392,134890897.31946915,0.07103171152474887,Effective,Fuel subsidies
2035,biomass,Total,pacific,125985814.42866732,134964280.01882938,0.07126568678290067,Effective,Fuel subsidies
2036,biomass,Total,pacific,126030552.04833084,135039898.3672566,0.07148541502437296,Effective,Fuel subsidies
2037,biomass,Total,pacific,126066871.06742936,135098562.51871133,0.07164206880688889,Effective,Fuel subsidies
2038,biomass,Total,pacific,126090153.85033841,135134233.98635766,0.07172709255913856,Effective,Fuel subsidies
2039,biomass,Total,pacific,126101034.20854658,135149328.21359062,0.07175432034982303,Effective,Fuel subsidies
2040,biomass,Total,pacific,126102868.04289381,135150156.84060585,0.07174530554399931,Effective,Fuel subsidies
2041,biomass,Total,pacific,126099687.22072907,135143555.02208447,0.07171998599429293,Effective,Fuel subsidies
2042,biomass,Total,pacific,126094914.82941315,135134963.2528383,0.07169241071818758,Effective,Fuel subsidies
2043,biomass,Total,pacific,126090809.66037443,135127751.34089357,0.07167010589320613,Effective,Fuel subsidies
2044,biomass,Total,pacific,126088444.96378544,135123366.97085807,0.07165543210297817,Effective,Fuel subsidies
2045,biomass,Total,pacific,126087984.73988992,135121884.95416984,0.07164758983908086,Effective,Fuel subsidies
2046,biomass,Total,pacific,126089055.68297318,135122634.25867978,0.07164443041289648,Effective,Fuel subsidies
2047,biomass,Total,pacific,126091081.12039253,135124712.75308514,0.07164370035075866,Effective,Fuel subsidies
2048,biomass,Total,pacific,126093513.08695656,135127316.51457688,0.07164368099880311,Effective,Fuel subsidies
2049,biomass,Total,pacific,126095952.33818084,135129890.32688922,0.07164336222688548,Effective,Fuel subsidies
2050,biomass,Total,pacific,126098177.92139447,135132146.6100741,0.07164234121060116,Effective,Fuel subsidies
2051,biomass,Total,pacific,126100120.08055185,135134009.98818776,0.07164061304513532,Effective,Fuel subsidies
2052,biomass,Total,pacific,126101808.72856659,135135535.99966434,0.07163836397099423,Effective,Fuel subsidies
2053,biomass,Total,pacific,126103321.05676113,135136835.98561814,0.07163582095344566,Effective,Fuel subsidies
2054,biomass,Total,pacific,126104741.38959876,135138023.62684375,0.07163316888567099,Effective,Fuel subsidies
2055,biomass,Total,pacific,126106137.48569992,135139186.0346433,0.07163052274095456,Effective,Fuel subsidies
2056,biomass,Total,pacific,126107551.59156397,135140374.9284942,0.07162793364021247,Effective,Fuel subsidies
2057,biomass,Total,pacific,126109001.73973462,135141610.61855647,0.07162540940149113,Effective,Fuel subsidies
2058,biomass,Total,pacific,126110488.33742279,135142891.80059117,0.07162293622241135,Effective,Fuel subsidies
2059,biomass,Total,pacific,126112002.05045179,135144206.03517342,0.07162049478136306,Effective,Fuel subsidies
