Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2067,revenue_fleet,affected_managed,indian,274206026.4638013,294304191.5225258,0.07329585464591412,Effective,All subsidies
2068,revenue_fleet,affected_managed,indian,274197143.7749176,294304191.5221421,0.07333062434716658,Effective,All subsidies
2069,revenue_fleet,affected_managed,indian,274188270.8373048,294304191.52193457,0.07336535812856121,Effective,All subsidies
2070,revenue_fleet,affected_managed,indian,274179407.63995,294304191.52185524,0.07340005602584476,Effective,All subsidies
2071,revenue_fleet,affected_managed,indian,274170554.1716674,294304191.52184886,0.07343471807543239,Effective,All subsidies
2072,revenue_fleet,affected_managed,indian,274161710.4212334,294304191.5218729,0.0734693443139515,Effective,All subsidies
2073,revenue_fleet,affected_managed,indian,274152876.37745774,294304191.521902,0.07350393477798008,Effective,All subsidies
2074,revenue_fleet,affected_managed,indian,274144052.0292073,294304191.521925,0.07353848950394089,Effective,All subsidies
2075,revenue_fleet,affected_managed,indian,274135237.3654043,294304191.5219386,0.07357300852808799,Effective,All subsidies
2076,revenue_fleet,affected_managed,indian,274126432.37501305,294304191.52194506,0.07360749188654757,Effective,All subsidies
2077,revenue_fleet,affected_managed,indian,274117637.04702693,294304191.5219467,0.07364193961535077,Effective,All subsidies
2078,revenue_fleet,affected_managed,indian,274108851.37045825,294304191.52194595,0.07367635175047192,Effective,All subsidies
2079,revenue_fleet,affected_managed,indian,274100075.3343327,294304191.52194464,0.07371072832784899,Effective,All subsidies
2080,revenue_fleet,affected_managed,indian,274091308.92768645,294304191.52194333,0.07374506938339168,Effective,All subsidies
2081,revenue_fleet,affected_managed,indian,274082552.1395663,294304191.52194244,0.07377937495298505,Effective,All subsidies
2082,revenue_fleet,affected_managed,indian,274073804.9590304,294304191.5219419,0.07381364507248558,Effective,All subsidies
2083,revenue_fleet,affected_managed,indian,274065067.37514853,294304191.5219418,0.07384787977772199,Effective,All subsidies
2084,revenue_fleet,affected_managed,indian,274056339.3770037,294304191.52194184,0.07388207910448769,Effective,All subsidies
2085,revenue_fleet,affected_managed,indian,274047620.95369166,294304191.5219418,0.07391624308854357,Effective,All subsidies
2086,revenue_fleet,affected_managed,indian,274038912.0943218,294304191.521942,0.07395037176561663,Effective,All subsidies
2087,revenue_fleet,affected_managed,indian,274030212.7880167,294304191.521942,0.07398446517139633,Effective,All subsidies
2088,revenue_fleet,affected_managed,indian,274021523.0239123,294304191.521942,0.07401852334153969,Effective,All subsidies
2089,revenue_fleet,affected_managed,indian,274012842.7911583,294304191.52194196,0.0740525463116665,Effective,All subsidies
2090,revenue_fleet,affected_managed,indian,274004172.07891655,294304191.5219422,0.07408653411736736,Effective,All subsidies
2091,revenue_fleet,affected_managed,indian,273995510.87636316,294304191.52194196,0.07412048679418994,Effective,All subsidies
2092,revenue_fleet,affected_managed,indian,273986859.17268676,294304191.521942,0.07415440437765587,Effective,All subsidies
2093,revenue_fleet,affected_managed,indian,273978216.9570891,294304191.5219421,0.07418828690324836,Effective,All subsidies
2094,revenue_fleet,affected_managed,indian,273969584.2187854,294304191.521942,0.07422213440641606,Effective,All subsidies
2095,revenue_fleet,affected_managed,indian,273960960.9470033,294304191.52194214,0.07425594692257688,Effective,All subsidies
2096,revenue_fleet,affected_managed,indian,273952347.13098395,294304191.5219421,0.07428972448711078,Effective,All subsidies
2097,revenue_fleet,affected_managed,indian,273943742.7599816,294304191.52194196,0.07432346713536504,Effective,All subsidies
2098,revenue_fleet,affected_managed,indian,273935147.82326293,294304191.52194214,0.07435717490265571,Effective,All subsidies
2099,revenue_fleet,affected_managed,indian,273926562.3101085,294304191.521942,0.07439084782425848,Effective,All subsidies
2100,revenue_fleet,affected_managed,indian,273917986.2098109,294304191.52194196,0.07442448593542147,Effective,All subsidies
2019,revenue_fleet,affected_oa,indian,13776145060.353909,13776145060.353909,0,Effective,All subsidies
2020,revenue_fleet,affected_oa,indian,13637314843.217033,13449743172.087677,-0.013754296449542729,Effective,All subsidies
2021,revenue_fleet,affected_oa,indian,13497511159.133875,13335857418.439972,-0.01197655914398045,Effective,All subsidies
2022,revenue_fleet,affected_oa,indian,13396076204.08117,13282736912.267405,-0.008460633553221748,Effective,All subsidies
2023,revenue_fleet,affected_oa,indian,13342814215.729765,13283176333.127277,-0.004469662969014499,Effective,All subsidies
2024,revenue_fleet,affected_oa,indian,13325834389.066887,13301623858.653704,-0.001816811593655,Effective,All subsidies
2025,revenue_fleet,affected_oa,indian,13329083859.487635,13322321656.088865,-5.073269453516151e-4,Effective,All subsidies
2026,revenue_fleet,affected_oa,indian,13339881509.830067,13337902946.588484,-1.4831940149729822e-4,Effective,All subsidies
2027,revenue_fleet,affected_oa,indian,13350808182.882214,13347091262.900234,-2.7840411839225076e-4,Effective,All subsidies
2028,revenue_fleet,affected_oa,indian,13358742533.811268,13351165401.107948,-5.672040376660948e-4,Effective,All subsidies
2029,revenue_fleet,affected_oa,indian,13363215872.633749,13352072126.017141,-8.339120405462216e-4,Effective,All subsidies
2030,revenue_fleet,affected_oa,indian,13364994636.77137,13351473054.441225,-0.0010117162556087145,Effective,All subsidies
2031,revenue_fleet,affected_oa,indian,13365150685.784895,13350451604.248602,-0.001099806645047923,Effective,All subsidies
2032,revenue_fleet,affected_oa,indian,13364586619.74609,13349554699.413218,-0.0011247575971158603,Effective,All subsidies
2033,revenue_fleet,affected_oa,indian,13363882297.050585,13348962098.837048,-0.0011164568709820283,Effective,All subsidies
2034,revenue_fleet,affected_oa,indian,13363319860.676033,13348657768.7918,-0.0010971893239927087,Effective,All subsidies
2035,revenue_fleet,affected_oa,indian,13362977508.770218,13348553265.28748,-0.001079418376127009,Effective,All subsidies
2036,revenue_fleet,affected_oa,indian,13362826077.655935,13348556922.461739,-0.001067824658591961,Effective,All subsidies
2037,revenue_fleet,affected_oa,indian,13362799683.083242,13348601945.310608,-0.001062482272379512,Effective,All subsidies
2038,revenue_fleet,affected_oa,indian,13362835608.495684,13348650340.75573,-0.001061546228327125,Effective,All subsidies
2039,revenue_fleet,affected_oa,indian,13362890096.17818,13348686246.862644,-0.0010629324355214771,Effective,All subsidies
2040,revenue_fleet,affected_oa,indian,13362939619.408758,13348707005.87323,-0.0010650810331325814,Effective,All subsidies
2041,revenue_fleet,affected_oa,indian,13362975727.147448,13348715897.364779,-0.0010671148458123458,Effective,All subsidies
2042,revenue_fleet,affected_oa,indian,13362998650.533499,13348717594.3835,-0.0010687014586676972,Effective,All subsidies
2043,revenue_fleet,affected_oa,indian,13363012188.338984,13348715983.417564,-0.0010698340104706703,Effective,All subsidies
2044,revenue_fleet,affected_oa,indian,13363020564.596073,13348713533.480692,-0.0010706435005635047,Effective,All subsidies
2045,revenue_fleet,affected_oa,indian,13363026994.301153,13348711452.945463,-0.001071279835159733,Effective,All subsidies
2046,revenue_fleet,affected_oa,indian,13363033366.821365,13348710110.728638,-0.0010718566435889026,Effective,All subsidies
2047,revenue_fleet,affected_oa,indian,13363040485.936962,13348709441.052866,-0.0010724389332785376,Effective,All subsidies
2048,revenue_fleet,affected_oa,indian,13363048475.33975,13348709226.295443,-0.0010730522358554221,Effective,All subsidies
2049,revenue_fleet,affected_oa,indian,13363057139.411533,13348709251.307722,-0.0010736980283871703,Effective,All subsidies
2050,revenue_fleet,affected_oa,indian,13363066203.907137,13348709363.273998,-0.0010743672458152574,Effective,All subsidies
2051,revenue_fleet,affected_oa,indian,13363075438.752905,13348709477.425154,-0.0010750490329561328,Effective,All subsidies
2052,revenue_fleet,affected_oa,indian,13363084697.013462,13348709559.873148,-0.001075734941912538,Effective,All subsidies
2053,revenue_fleet,affected_oa,indian,13363093907.832666,13348709606.362556,-0.0010764199944504394,Effective,All subsidies
2054,revenue_fleet,affected_oa,indian,13363103052.10087,13348709625.480185,-0.0010771021195127824,Effective,All subsidies
2055,revenue_fleet,affected_oa,indian,13363112137.732584,13348709628.403175,-0.0010777810723252993,Effective,All subsidies
2056,revenue_fleet,affected_oa,indian,13363121181.728413,13348709624.13707,-0.0010784574498245256,Effective,All subsidies
2057,revenue_fleet,affected_oa,indian,13363130200.116413,13348709618.266512,-0.0010791320322371457,Effective,All subsidies
2058,revenue_fleet,affected_oa,indian,13363139204.016798,13348709613.440752,-0.001079805452577238,Effective,All subsidies
2059,revenue_fleet,affected_oa,indian,13363148199.374557,13348709610.401442,-0.0010804780997483586,Effective,All subsidies
2060,revenue_fleet,affected_oa,indian,13363157188.301895,13348709608.930092,-0.0010811501479942697,Effective,All subsidies
2061,revenue_fleet,affected_oa,indian,13363166170.716974,13348709608.493727,-0.0010818216310836976,Effective,All subsidies
2062,revenue_fleet,affected_oa,indian,13363175145.646109,13348709608.587986,-0.0010824925139767917,Effective,All subsidies
2063,revenue_fleet,affected_oa,indian,13363184112.01924,13348709608.86359,-0.0010831627428249224,Effective,All subsidies
2064,revenue_fleet,affected_oa,indian,13363193069.029842,13348709609.131754,-0.0010838322714692278,Effective,All subsidies
2065,revenue_fleet,affected_oa,indian,13363202016.21144,13348709609.320507,-0.001084501070428387,Effective,All subsidies
2066,revenue_fleet,affected_oa,indian,13363210953.374056,13348709609.42426,-0.0010851691259229322,Effective,All subsidies
2067,revenue_fleet,affected_oa,indian,13363219880.49995,13348709609.465061,-0.0010858364349794981,Effective,All subsidies
2068,revenue_fleet,affected_oa,indian,13363228797.651552,13348709609.46952,-0.0010865030002766417,Effective,All subsidies
2069,revenue_fleet,affected_oa,indian,13363237704.910425,13348709609.458447,-0.0010871688263571202,Effective,All subsidies
2070,revenue_fleet,affected_oa,indian,13363246602.346344,13348709609.444435,-0.0010878339174969982,Effective,All subsidies
2071,revenue_fleet,affected_oa,indian,13363255490.00768,13348709609.433268,-0.00108849827688245,Effective,All subsidies
2072,revenue_fleet,affected_oa,indian,13363264367.92337,13348709609.426401,-0.001089161906570214,Effective,All subsidies
2073,revenue_fleet,affected_oa,indian,13363273236.1092,13348709609.42318,-0.00108982480779239,Effective,All subsidies
2074,revenue_fleet,affected_oa,indian,13363282094.574139,13348709609.422312,-0.0010904869813190346,Effective,All subsidies
2075,revenue_fleet,affected_oa,indian,13363290943.324888,13348709609.422611,-0.0010911484277426834,Effective,All subsidies
2076,revenue_fleet,affected_oa,indian,13363299782.368427,13348709609.423285,-0.0010918091476472794,Effective,All subsidies
2077,revenue_fleet,affected_oa,indian,13363308611.71299,13348709609.423914,-0.0010924691416824553,Effective,All subsidies
2078,revenue_fleet,affected_oa,indian,13363317431.368118,13348709609.424341,-0.001093128410576232,Effective,All subsidies
2079,revenue_fleet,affected_oa,indian,13363326241.344318,13348709609.424574,-0.0010937869551162058,Effective,All subsidies
2080,revenue_fleet,affected_oa,indian,13363335041.652636,13348709609.42466,-0.0010944447761273167,Effective,All subsidies
2081,revenue_fleet,affected_oa,indian,13363343832.304325,13348709609.424665,-0.0010951018744487532,Effective,All subsidies
2082,revenue_fleet,affected_oa,indian,13363352613.31065,13348709609.424637,-0.0010957582509218365,Effective,All subsidies
2083,revenue_fleet,affected_oa,indian,13363361384.682793,13348709609.424603,-0.0010964139063831765,Effective,All subsidies
2084,revenue_fleet,affected_oa,indian,13363370146.431833,13348709609.42458,-0.0010970688416625332,Effective,All subsidies
2085,revenue_fleet,affected_oa,indian,13363378898.568766,13348709609.42456,-0.0010977230575850987,Effective,All subsidies
2086,revenue_fleet,affected_oa,indian,13363387641.104536,13348709609.424557,-0.0010983765549710664,Effective,All subsidies
2087,revenue_fleet,affected_oa,indian,13363396374.050047,13348709609.424555,-0.0010990293346391981,Effective,All subsidies
2088,revenue_fleet,affected_oa,indian,13363405097.416185,13348709609.424555,-0.0010996813974061092,Effective,All subsidies
2089,revenue_fleet,affected_oa,indian,13363413811.213837,13348709609.424555,-0.0011003327440884075,Effective,All subsidies
2090,revenue_fleet,affected_oa,indian,13363422515.453867,13348709609.424559,-0.0011009833755008397,Effective,All subsidies
2091,revenue_fleet,affected_oa,indian,13363431210.147139,13348709609.42456,-0.0011016332924585733,Effective,All subsidies
2092,revenue_fleet,affected_oa,indian,13363439895.304506,13348709609.42456,-0.0011022824957757707,Effective,All subsidies
2093,revenue_fleet,affected_oa,indian,13363448570.93681,13348709609.42456,-0.0011029309862653034,Effective,All subsidies
2094,revenue_fleet,affected_oa,indian,13363457237.054882,13348709609.424557,-0.0011035787647400356,Effective,All subsidies
2095,revenue_fleet,affected_oa,indian,13363465893.669538,13348709609.424559,-0.0011042258320104006,Effective,All subsidies
2096,revenue_fleet,affected_oa,indian,13363474540.791576,13348709609.42456,-0.0011048721888866821,Effective,All subsidies
2097,revenue_fleet,affected_oa,indian,13363483178.431786,13348709609.424559,-0.001105517836178444,Effective,All subsidies
2098,revenue_fleet,affected_oa,indian,13363491806.60094,13348709609.424559,-0.0011061627746933888,Effective,All subsidies
2099,revenue_fleet,affected_oa,indian,13363500425.30981,13348709609.42456,-0.0011068070052392123,Effective,All subsidies
2100,revenue_fleet,affected_oa,indian,13363509034.569138,13348709609.424559,-0.001107450528622035,Effective,All subsidies
2019,revenue_fleet,unaffected_managed,indian,1899.3468539353676,1899.3468539353676,0,Effective,All subsidies
2020,revenue_fleet,unaffected_managed,indian,1900.1621155325047,2053.3528892923746,0.0806198442267856,Effective,All subsidies
2021,revenue_fleet,unaffected_managed,indian,1893.5854804277776,2020.404060174005,0.06697272505362578,Effective,All subsidies
2022,revenue_fleet,unaffected_managed,indian,1894.126067372591,2033.6168751766302,0.0736438879158301,Effective,All subsidies
2023,revenue_fleet,unaffected_managed,indian,1896.1832557362816,2035.704863896959,0.07358023426195782,Effective,All subsidies
2024,revenue_fleet,unaffected_managed,indian,1898.3801946707054,2037.9097137347192,0.07349924923137786,Effective,All subsidies
2025,revenue_fleet,unaffected_managed,indian,1899.8663491028021,2038.4761490625135,0.07295765832431783,Effective,All subsidies
2026,revenue_fleet,unaffected_managed,indian,1900.5855681143692,2038.4651957004744,0.07254586686296896,Effective,All subsidies
2027,revenue_fleet,unaffected_managed,indian,1900.7444316938775,2038.1898417054267,0.07231135744486315,Effective,All subsidies
2028,revenue_fleet,unaffected_managed,indian,1900.5890265318899,2037.8971241141987,0.07224502281424962,Effective,All subsidies
2029,revenue_fleet,unaffected_managed,indian,1900.3081305132662,2037.6773903505828,0.07228788722816949,Effective,All subsidies
2030,revenue_fleet,unaffected_managed,indian,1900.0151942055936,2037.5489835371036,0.0723856260470662,Effective,All subsidies
2031,revenue_fleet,unaffected_managed,indian,1899.7612956329394,2037.4930477715156,0.07249950425623784,Effective,All subsidies
2032,revenue_fleet,unaffected_managed,indian,1899.557209762452,2037.4815813782677,0.07260869580920061,Effective,All subsidies
2033,revenue_fleet,unaffected_managed,indian,1899.3936652682057,2037.490872904847,0.0727059430395337,Effective,All subsidies
2034,revenue_fleet,unaffected_managed,indian,1899.2554972468756,2037.505669214517,0.07279177139044543,Effective,All subsidies
2035,revenue_fleet,unaffected_managed,indian,1899.129305867249,2037.5184063079153,0.07286976195518713,Effective,All subsidies
2036,revenue_fleet,unaffected_managed,indian,1899.0061982091004,2037.5267028161857,0.07294368219425514,Effective,All subsidies
2037,revenue_fleet,unaffected_managed,indian,1898.8816714720663,2037.5308911967963,0.07301625046348745,Effective,All subsidies
2038,revenue_fleet,unaffected_managed,indian,1898.7543263123584,2037.5322735311197,0.07308894325907189,Effective,All subsidies
2039,revenue_fleet,unaffected_managed,indian,1898.624454336839,2037.5321608310992,0.07316228661069177,Effective,All subsidies
2040,revenue_fleet,unaffected_managed,indian,1898.4929718490987,2037.5314937715286,0.0732362584345039,Effective,All subsidies
2041,revenue_fleet,unaffected_managed,indian,1898.3607985746842,2037.5307995113608,0.07331061673901368,Effective,All subsidies
2042,revenue_fleet,unaffected_managed,indian,1898.2285969910818,2037.530292639462,0.07338510012397348,Effective,All subsidies
2043,revenue_fleet,unaffected_managed,indian,1898.0967356104602,2037.530003900768,0.07345951640629297,Effective,All subsidies
2044,revenue_fleet,unaffected_managed,indian,1897.965356218788,2037.5298831331604,0.07353375890507252,Effective,All subsidies
2045,revenue_fleet,unaffected_managed,indian,1897.834465711,2037.5298627355446,0.07360778800705867,Effective,All subsidies
2046,revenue_fleet,unaffected_managed,indian,1897.7040124167374,2037.5298875474614,0.07368160377795421,Effective,All subsidies
2047,revenue_fleet,unaffected_managed,indian,1897.5739344913611,2037.5299230254757,0.07375522291395162,Effective,All subsidies
2048,revenue_fleet,unaffected_managed,indian,1897.444183020959,2037.529952570577,0.0738286642648875,Effective,All subsidies
2049,revenue_fleet,unaffected_managed,indian,1897.3147280550404,2037.5299713606569,0.07390194216715577,Effective,All subsidies
2050,revenue_fleet,unaffected_managed,indian,1897.1855558013726,2037.5299805708305,0.07397506497996517,Effective,All subsidies
2051,revenue_fleet,unaffected_managed,indian,1897.0566629118441,2037.5299833946292,0.07404803621794236,Effective,All subsidies
2052,revenue_fleet,unaffected_managed,indian,1896.9280511572883,2037.52998290683,0.07412085643615338,Effective,All subsidies
2053,revenue_fleet,unaffected_managed,indian,1896.7997237615912,2037.5299812586147,0.07419352487986336,Effective,All subsidies
2054,revenue_fleet,unaffected_managed,indian,1896.6716834602053,2037.529979625148,0.07426604055582615,Effective,All subsidies
2055,revenue_fleet,unaffected_managed,indian,1896.5439318256733,2037.5299784633883,0.07433840275031083,Effective,All subsidies
2056,revenue_fleet,unaffected_managed,indian,1896.4164693127532,2037.5299778181136,0.07441061116522515,Effective,All subsidies
2057,revenue_fleet,unaffected_managed,indian,1896.2892955919028,2037.5299775595765,0.07448266585483583,Effective,All subsidies
2058,revenue_fleet,unaffected_managed,indian,1896.162409909675,2037.5299775265512,0.07455456709724052,Effective,All subsidies
2059,revenue_fleet,unaffected_managed,indian,1896.0358113590864,2037.529977591444,0.07462631527562448,Effective,All subsidies
2060,revenue_fleet,unaffected_managed,indian,1895.9094990363424,2037.5299776762542,0.07469791079790206,Effective,All subsidies
2061,revenue_fleet,unaffected_managed,indian,1895.7834721059771,2037.5299777446896,0.07476935405563483,Effective,All subsidies
2062,revenue_fleet,unaffected_managed,indian,1895.657729809356,2037.5299777871805,0.07484064541128557,Effective,All subsidies
2063,revenue_fleet,unaffected_managed,indian,1895.532271447114,2037.529977807368,0.07491178520102326,Effective,All subsidies
2064,revenue_fleet,unaffected_managed,indian,1895.4070963556119,2037.5299778130477,0.0749827737432777,Effective,All subsidies
2065,revenue_fleet,unaffected_managed,indian,1895.282203887503,2037.5299778114122,0.07505361134723787,Effective,All subsidies
2066,revenue_fleet,unaffected_managed,indian,1895.1575933994895,2037.5299778073727,0.07512429831890596,Effective,All subsidies
2067,revenue_fleet,unaffected_managed,indian,1895.0332642465203,2037.5299778035428,0.07519483496437743,Effective,All subsidies
2068,revenue_fleet,unaffected_managed,indian,1894.9092157803088,2037.5299778008869,0.07526522159102376,Effective,All subsidies
2069,revenue_fleet,unaffected_managed,indian,1894.7854473500843,2037.5299777994496,0.07533545850745157,Effective,All subsidies
2070,revenue_fleet,unaffected_managed,indian,1894.661958304056,2037.5299777989003,0.07540554602295801,Effective,All subsidies
2071,revenue_fleet,unaffected_managed,indian,1894.5387479907647,2037.5299777988564,0.07547548444693448,Effective,All subsidies
2072,revenue_fleet,unaffected_managed,indian,1894.4158157600098,2037.5299777990226,0.07554527408841216,Effective,All subsidies
2073,revenue_fleet,unaffected_managed,indian,1894.2931609633313,2037.5299777992245,0.075614915255804993,Effective,All subsidies
2074,revenue_fleet,unaffected_managed,indian,1894.1707829541742,2037.5299777993835,0.07568440825680159,Effective,All subsidies
2075,revenue_fleet,unaffected_managed,indian,1894.0486810878706,2037.5299777994783,0.07575375339835373,Effective,All subsidies
2076,revenue_fleet,unaffected_managed,indian,1893.9268547215474,2037.5299777995228,0.07582295098671511,Effective,All subsidies
2077,revenue_fleet,unaffected_managed,indian,1893.805303214029,2037.5299777995338,0.07589200132747842,Effective,All subsidies
2078,revenue_fleet,unaffected_managed,indian,1893.6840259257674,2037.5299777995285,0.07596090472561229,Effective,All subsidies
2079,revenue_fleet,unaffected_managed,indian,1893.5630222187947,2037.5299777995192,0.07602966148548376,Effective,All subsidies
2080,revenue_fleet,unaffected_managed,indian,1893.4422914567062,2037.5299777995106,0.07609827191086531,Effective,All subsidies
2081,revenue_fleet,unaffected_managed,indian,1893.3218330046504,2037.5299777995042,0.07616673630494153,Effective,All subsidies
2082,revenue_fleet,unaffected_managed,indian,1893.2016462293318,2037.5299777995006,0.07623505497030697,Effective,All subsidies
2083,revenue_fleet,unaffected_managed,indian,1893.0817304990128,2037.5299777994996,0.07630322820896411,Effective,All subsidies
2084,revenue_fleet,unaffected_managed,indian,1892.962085183512,2037.5299777995,0.07637125632232249,Effective,All subsidies
2085,revenue_fleet,unaffected_managed,indian,1892.8427096542046,2037.5299777994996,0.07643913961119748,Effective,All subsidies
2086,revenue_fleet,unaffected_managed,indian,1892.723603284022,2037.5299777995015,0.07650687837581213,Effective,All subsidies
2087,revenue_fleet,unaffected_managed,indian,1892.604765447441,2037.529977799501,0.07657447291579522,Effective,All subsidies
2088,revenue_fleet,unaffected_managed,indian,1892.4861955204879,2037.5299777995012,0.07664192353018574,Effective,All subsidies
2089,revenue_fleet,unaffected_managed,indian,1892.367892880729,2037.5299777995012,0.07670923051743062,Effective,All subsidies
2090,revenue_fleet,unaffected_managed,indian,1892.2498569072632,2037.529977799502,0.07677639417539074,Effective,All subsidies
2091,revenue_fleet,unaffected_managed,indian,1892.1320869807273,2037.5299777995012,0.07684341480133407,Effective,All subsidies
2092,revenue_fleet,unaffected_managed,indian,1892.01458248328,2037.529977799501,0.076910292691947,Effective,All subsidies
2093,revenue_fleet,unaffected_managed,indian,1891.8973427986068,2037.5299777995017,0.0769770281433275,Effective,All subsidies
2094,revenue_fleet,unaffected_managed,indian,1891.7803673119124,2037.5299777995006,0.07704362145098702,Effective,All subsidies
2095,revenue_fleet,unaffected_managed,indian,1891.6636554099134,2037.5299777995015,0.07711007290985859,Effective,All subsidies
2096,revenue_fleet,unaffected_managed,indian,1891.5472064808407,2037.5299777995012,0.07717638281428699,Effective,All subsidies
2097,revenue_fleet,unaffected_managed,indian,1891.431019914431,2037.5299777995008,0.07724255145803798,Effective,All subsidies
2098,revenue_fleet,unaffected_managed,indian,1891.3150951019231,2037.5299777995015,0.07730857913429745,Effective,All subsidies
2099,revenue_fleet,unaffected_managed,indian,1891.1994314360568,2037.5299777995015,0.0773744661356685,Effective,All subsidies
2100,revenue_fleet,unaffected_managed,indian,1891.0840283110626,2037.5299777995008,0.07744021275417878,Effective,All subsidies
2019,revenue_fleet,unaffected_oa,indian,51163302.31499464,51163302.31499464,0,Effective,All subsidies
2020,revenue_fleet,unaffected_oa,indian,50273325.2833403,54326352.93644571,0.08061984422678557,Effective,All subsidies
2021,revenue_fleet,unaffected_oa,indian,49669817.77276831,59659081.83406968,0.20111336238438995,Effective,All subsidies
2022,revenue_fleet,unaffected_oa,indian,49200232.67321669,62271183.91939023,0.2656684843949736,Effective,All subsidies
2023,revenue_fleet,unaffected_oa,indian,49029804.60474783,64213414.77877786,0.3096812295384859,Effective,All subsidies
2024,revenue_fleet,unaffected_oa,indian,49058836.74104702,65393886.51627184,0.33296855083311533,Effective,All subsidies
2025,revenue_fleet,unaffected_oa,indian,49178653.61368024,66106761.079635195,0.34421657003732986,Effective,All subsidies
2026,revenue_fleet,unaffected_oa,indian,49308298.636877,66492823.25328305,0.3485118142679939,Effective,All subsidies
2027,revenue_fleet,unaffected_oa,indian,49408237.05289609,66679331.26572005,0.3495590056033299,Effective,All subsidies
2028,revenue_fleet,unaffected_oa,indian,49469052.032723986,66753442.591058224,0.34939805490714765,Effective,All subsidies
2029,revenue_fleet,unaffected_oa,indian,49497197.6136096,66772425.765516534,0.3490142671664505,Effective,All subsidies
2030,revenue_fleet,unaffected_oa,indian,49504189.27794265,66769416.01133189,0.34876294279769227,Effective,All subsidies
2031,revenue_fleet,unaffected_oa,indian,49500582.27374637,66761199.90727802,0.3486952443928355,Effective,All subsidies
2032,revenue_fleet,unaffected_oa,indian,49493665.89129849,66754578.130669236,0.3487499244303381,Effective,All subsidies
2033,revenue_fleet,unaffected_oa,indian,49487370.05887531,66751123.80407022,0.34885171155097067,Effective,All subsidies
2034,revenue_fleet,unaffected_oa,indian,49483140.65879094,66750227.00115642,0.34894887657656976,Effective,All subsidies
2035,revenue_fleet,unaffected_oa,indian,49480989.477921054,66750755.33721291,0.34901819954505586,Effective,All subsidies
2036,revenue_fleet,unaffected_oa,indian,49480330.58308329,66751775.53664546,0.3490567817561644,Effective,All subsidies
2037,revenue_fleet,unaffected_oa,indian,49480495.69512463,66752739.64807379,0.3490717647489334,Effective,All subsidies
2038,revenue_fleet,unaffected_oa,indian,49480971.63192229,66753427.8372073,0.34907269674837615,Effective,All subsidies
2039,revenue_fleet,unaffected_oa,indian,49481455.27593108,66753822.0763667,0.3490674779898257,Effective,All subsidies
2040,revenue_fleet,unaffected_oa,indian,49481817.0816613,66753993.86597418,0.34906108552578213,Effective,All subsidies
2041,revenue_fleet,unaffected_oa,indian,49482036.78645956,66754032.05825596,0.34905586741172256,Effective,All subsidies
2042,revenue_fleet,unaffected_oa,indian,49482145.67898345,66754008.288602084,0.3490524182534492,Effective,All subsidies
2043,revenue_fleet,unaffected_oa,indian,49482187.89573979,66753967.667746395,0.349050446362612,Effective,All subsidies
2044,revenue_fleet,unaffected_oa,indian,49482200.584499955,66753932.365229264,0.34904938698582433,Effective,All subsidies
2045,revenue_fleet,unaffected_oa,indian,49482207.55078401,66753909.392974034,0.3490487328089381,Effective,All subsidies
2046,revenue_fleet,unaffected_oa,indian,49482220.339151725,66753897.89948801,0.3490481518807362,Effective,All subsidies
2047,revenue_fleet,unaffected_oa,indian,49482242.12587738,66753894.233072475,0.34904748380758316,Effective,All subsidies
2048,revenue_fleet,unaffected_oa,indian,49482271.69648928,66753894.70626836,0.34904668717957194,Effective,All subsidies
2049,revenue_fleet,unaffected_oa,indian,49482306.34238496,66753896.68022135,0.3490457825132153,Effective,All subsidies
2050,revenue_fleet,unaffected_oa,indian,49482343.49188032,66753898.68573859,0.34904481022998446,Effective,All subsidies
2051,revenue_fleet,unaffected_oa,indian,49482381.353754275,66753900.13445639,0.3490438072740755,Effective,All subsidies
2052,revenue_fleet,unaffected_oa,indian,49482418.96696498,66753900.9528856,0.34904279836139884,Effective,All subsidies
2053,revenue_fleet,unaffected_oa,indian,49482455.98803905,66753901.291252136,0.34904179589202206,Effective,All subsidies
2054,revenue_fleet,unaffected_oa,indian,49482492.42850437,66753901.34507893,0.34904080350296524,Effective,All subsidies
2055,revenue_fleet,unaffected_oa,indian,49482528.44523618,66753901.272073865,0.3490398201044321,Effective,All subsidies
2056,revenue_fleet,unaffected_oa,indian,49482564.21187383,66753901.170211665,0.3490388429424482,Effective,All subsidies
2057,revenue_fleet,unaffected_oa,indian,49482599.86030003,66753901.086125724,0.34903786936390324,Effective,All subsidies
2058,revenue_fleet,unaffected_oa,indian,49482635.46788436,66753901.03302307,0.34903689752637057,Effective,All subsidies
2059,revenue_fleet,unaffected_oa,indian,49482671.06746192,66753901.00723753,0.34903592646057796,Effective,All subsidies
2060,revenue_fleet,unaffected_oa,indian,49482706.664021604,66753900.99953288,0.3490349558438563,Effective,All subsidies
2061,revenue_fleet,unaffected_oa,indian,49482742.24951291,66753901.00112432,0.3490339857181505,Effective,All subsidies
2062,revenue_fleet,unaffected_oa,indian,49482777.81270495,66753901.00591145,0.3490330162663594,Effective,All subsidies
2063,revenue_fleet,unaffected_oa,indian,49482813.34420488,66753901.010588,0.34903204767773777,Effective,All subsidies
2064,revenue_fleet,unaffected_oa,indian,49482848.83804114,66753901.01388763,0.34903108008949046,Effective,All subsidies
