Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2019,profits_fleet,unaffected_oa,indian,-591736.9225962382,-591736.9225962382,0,Absolute,All subsidies
2020,profits_fleet,unaffected_oa,indian,-280887.4363456649,4668492.930359865,17.620511729170886,Absolute,All subsidies
2021,profits_fleet,unaffected_oa,indian,-319007.1066224603,1659959.7126739076,6.20351953989051,Absolute,All subsidies
2022,profits_fleet,unaffected_oa,indian,-150489.40853639226,1434732.2764722384,10.533775768181604,Absolute,All subsidies
2023,profits_fleet,unaffected_oa,indian,-23839.84322403014,811213.4395376641,35.027633148190134,Absolute,All subsidies
2024,profits_fleet,unaffected_oa,indian,47305.58589772173,493140.75957859517,9.424577779140142,Absolute,All subsidies
2025,profits_fleet,unaffected_oa,indian,67279.6990019372,262136.08442401668,2.8962136916883194,Absolute,All subsidies
2026,profits_fleet,unaffected_oa,indian,58333.00017921343,127221.64375607266,1.180954920288966,Absolute,All subsidies
2027,profits_fleet,unaffected_oa,indian,39031.48313851636,51566.59345396217,0.3211538303825336,Absolute,All subsidies
2028,profits_fleet,unaffected_oa,indian,20490.644161364024,14655.896116730579,-0.2847518115430997,Absolute,All subsidies
2029,profits_fleet,unaffected_oa,indian,7258.652312352597,-376.56614185501786,-1.0518782448381205,Absolute,All subsidies
2030,profits_fleet,unaffected_oa,indian,-169.39836842415917,-4349.266257274657,-24.674782453538526,Absolute,All subsidies
2031,profits_fleet,unaffected_oa,indian,-3154.775497349702,-3784.2191002113505,-0.19952088615828228,Absolute,All subsidies
2032,profits_fleet,unaffected_oa,indian,-3477.7424163894493,-2055.5396856077455,0.4089442404012824,Absolute,All subsidies
2033,profits_fleet,unaffected_oa,indian,-2612.8509047972075,-587.6368224026878,0.7750974533894056,Absolute,All subsidies
2034,profits_fleet,unaffected_oa,indian,-1502.5220496762656,251.58153290694906,1.1674394947888818,Absolute,All subsidies
2035,profits_fleet,unaffected_oa,indian,-606.0239645199358,554.6439418363198,1.9152178367660477,Absolute,All subsidies
2036,profits_fleet,unaffected_oa,indian,-53.24933489541303,557.7158143185221,11.473667237608343,Absolute,All subsidies
2037,profits_fleet,unaffected_oa,indian,199.2535378842021,399.02227984599637,1.0025856709148702,Absolute,All subsidies
2038,profits_fleet,unaffected_oa,indian,254.6627383562212,233.57559738914506,-0.0828041868362365,Absolute,All subsidies
2039,profits_fleet,unaffected_oa,indian,211.8114486269256,105.52900650728316,-0.5017785526165924,Absolute,All subsidies
2040,profits_fleet,unaffected_oa,indian,139.77411258735242,27.66275123878023,-0.8020895949420371,Absolute,All subsidies
2041,profits_fleet,unaffected_oa,indian,75.69491029973409,-9.555786141642614,-1.1262408014462788,Absolute,All subsidies
2042,profits_fleet,unaffected_oa,indian,32.89759393977448,-20.789682521711427,-1.6319514600299048,Absolute,All subsidies
2043,profits_fleet,unaffected_oa,indian,10.989027931426051,-18.977125287241392,-2.726915738649754,Absolute,All subsidies
2044,profits_fleet,unaffected_oa,indian,3.945410860766117,-12.73943733430417,-4.228925398109346,Absolute,All subsidies
2045,profits_fleet,unaffected_oa,indian,5.078182077551219,-6.627591237415459,-2.3051109897602156,Absolute,All subsidies
2046,profits_fleet,unaffected_oa,indian,9.298194926198448,-2.3395992139394366,-1.2516186456090976,Absolute,All subsidies
2047,profits_fleet,unaffected_oa,indian,13.613471076845656,0.0024378095304200542,-0.9998209266750075,Absolute,All subsidies
2048,profits_fleet,unaffected_oa,indian,16.748373435761835,0.9146867561222507,-0.9453865320336616,Absolute,All subsidies
2049,profits_fleet,unaffected_oa,indian,18.50241725890902,1.0092941454885818,-0.9454506872607361,Absolute,All subsidies
2050,profits_fleet,unaffected_oa,indian,19.180370377865245,0.7587564562895182,-0.9604409903801885,Absolute,All subsidies
2051,profits_fleet,unaffected_oa,indian,19.21224975519266,0.445509000017978,-0.9768112008903296,Absolute,All subsidies
2052,profits_fleet,unaffected_oa,indian,18.959425915037002,0.19721042168464464,-0.9895982915005758,Absolute,All subsidies
2053,profits_fleet,unaffected_oa,indian,18.65295681979029,0.04488810871487203,-0.9975935124308417,Absolute,All subsidies
2054,profits_fleet,unaffected_oa,indian,18.404481048080868,-0.026808300067102664,-1.0014566180919238,Absolute,All subsidies
2055,profits_fleet,unaffected_oa,indian,18.244351974225594,-0.0468373143575036,-1.00256722269027,Absolute,All subsidies
2056,profits_fleet,unaffected_oa,indian,18.160426106020907,-0.04116401978205886,-1.0022666879918865,Absolute,All subsidies
2057,profits_fleet,unaffected_oa,indian,18.126217331381838,-0.027178761084940106,-1.0014994171474423,Absolute,All subsidies
2058,profits_fleet,unaffected_oa,indian,18.116692376122728,-0.013984015643359271,-1.0007718856926549,Absolute,All subsidies
2059,profits_fleet,unaffected_oa,indian,18.11446162382458,-0.004873349616957512,-1.00026903088362,Absolute,All subsidies
2060,profits_fleet,unaffected_oa,indian,18.110217108272423,4.848931388323763e-5,-0.9999973225437556,Absolute,All subsidies
2061,profits_fleet,unaffected_oa,indian,18.100643369803322,0.0019402815763669423,-0.9998928059330972,Absolute,All subsidies
2062,profits_fleet,unaffected_oa,indian,18.08586043340557,0.0021176379786993493,-0.9998829119584055,Absolute,All subsidies
2063,profits_fleet,unaffected_oa,indian,18.067389540953172,0.0015806194286369646,-0.9999125153401351,Absolute,All subsidies
2064,profits_fleet,unaffected_oa,indian,18.04690969187658,9.206316021845851e-4,-0.9999489867452155,Absolute,All subsidies
2065,profits_fleet,unaffected_oa,indian,18.025693590945593,4.018709666979703e-4,-0.9999777056586105,Absolute,All subsidies
2066,profits_fleet,unaffected_oa,indian,18.004486557730957,8.613392469669634e-5,-0.999995215974395,Absolute,All subsidies
2067,profits_fleet,unaffected_oa,indian,17.983603885984962,-6.073113502225169e-5,-1.0000033770280645,Absolute,All subsidies
2068,profits_fleet,unaffected_oa,indian,17.963092651431964,-1.0016016102554204e-4,-1.0000055758862334,Absolute,All subsidies
2069,profits_fleet,unaffected_oa,indian,17.94287456675613,-8.676492996073648e-5,-1.0000048356203817,Absolute,All subsidies
2070,profits_fleet,unaffected_oa,indian,17.922841169076833,-5.6754782065127074e-5,-1.000003166617476,Absolute,All subsidies
2071,profits_fleet,unaffected_oa,indian,17.9029015704445,-2.889012785090017e-5,-1.000001613712042,Absolute,All subsidies
2072,profits_fleet,unaffected_oa,indian,17.882998044615533,-9.876509466266725e-6,-1.000000552284882,Absolute,All subsidies
2073,profits_fleet,unaffected_oa,indian,17.863102749099028,3.455971295807103e-7,-0.9999999806530179,Absolute,All subsidies
2074,profits_fleet,unaffected_oa,indian,17.843208270642265,4.1602975784371665e-6,-0.9999997668413934,Absolute,All subsidies
2075,profits_fleet,unaffected_oa,indian,17.82331773104596,4.503062200456043e-6,-0.9999997473499452,Absolute,All subsidies
2076,profits_fleet,unaffected_oa,indian,17.80343782096736,3.3110104027400666e-6,-0.9999998140240982,Absolute,All subsidies
2077,profits_fleet,unaffected_oa,indian,17.78357477663934,1.8954302731799544e-6,-0.999999893416802,Absolute,All subsidies
2078,profits_fleet,unaffected_oa,indian,17.763732919552353,8.07662843271828e-7,-0.9999999545330451,Absolute,All subsidies
2079,profits_fleet,unaffected_oa,indian,17.743914544678262,1.669203015808307e-7,-0.9999999905928142,Absolute,All subsidies
2080,profits_fleet,unaffected_oa,indian,17.724120449443262,-1.1620022632996552e-7,-1.0000000065560504,Absolute,All subsidies
2081,profits_fleet,unaffected_oa,indian,17.70435056701342,-2.503117002561339e-7,-1.0000000141384289,Absolute,All subsidies
2082,profits_fleet,unaffected_oa,indian,17.684604465475616,-1.609070068298024e-7,-1.0000000090987053,Absolute,All subsidies
2083,profits_fleet,unaffected_oa,indian,17.66488171291303,-1.1620500117714982e-7,-1.0000000065783061,Absolute,All subsidies
2084,profits_fleet,unaffected_oa,indian,17.64518194445992,-8.640370197099401e-8,-1.0000000048967306,Absolute,All subsidies
2085,profits_fleet,unaffected_oa,indian,17.625504936808397,3.00252622764674e-9,-0.9999999998296488,Absolute,All subsidies
2086,profits_fleet,unaffected_oa,indian,17.605850623110598,3.00252622764674e-9,-0.9999999998294586,Absolute,All subsidies
2087,profits_fleet,unaffected_oa,indian,17.58621895886995,3.280484861534205e-8,-0.9999999981346276,Absolute,All subsidies
2088,profits_fleet,unaffected_oa,indian,17.566609869786987,3.002867288159905e-9,-0.9999999998290582,Absolute,All subsidies
2089,profits_fleet,unaffected_oa,indian,17.54702346037567,1.790402848200756e-8,-0.9999999989796544,Absolute,All subsidies
2090,profits_fleet,unaffected_oa,indian,17.527459626534437,-2.6799284569278825e-8,-1.0000000015289885,Absolute,All subsidies
2091,profits_fleet,unaffected_oa,indian,17.50791842062324,3.2805075989017496e-8,-0.999999998126272,Absolute,All subsidies
2092,profits_fleet,unaffected_oa,indian,17.488399798144712,-4.170038891970762e-8,-1.00000000238446,Absolute,All subsidies
2093,profits_fleet,unaffected_oa,indian,17.468903729502415,3.2805075989017496e-8,-0.9999999981220873,Absolute,All subsidies
2094,profits_fleet,unaffected_oa,indian,17.449430170198355,-2.6799227725859964e-8,-1.0000000015358226,Absolute,All subsidies
2095,profits_fleet,unaffected_oa,indian,17.429979165141162,3.002867288159905e-9,-0.9999999998277183,Absolute,All subsidies
2096,profits_fleet,unaffected_oa,indian,17.410550595327152,-2.6799455099535407e-08,-1.0000000015392652,Absolute,All subsidies
2097,profits_fleet,unaffected_oa,indian,17.391144468411312,1.7903744264913257e-8,-0.9999999989705253,Absolute,All subsidies
2098,profits_fleet,unaffected_oa,indian,17.37176076969706,3.0027536013221834e-9,-0.9999999998271474,Absolute,All subsidies
2099,profits_fleet,unaffected_oa,indian,17.352399417432366,3.2805075989017496e-8,-0.9999999981094789,Absolute,All subsidies
2100,profits_fleet,unaffected_oa,indian,17.333060486326758,-1.1898066532012308e-8,-1.0000000006864378,Absolute,All subsidies
2019,profits_total,Total,indian,-163094827.50889036,-1743308086.7580523,-9.688923207347111,Absolute,All subsidies
2020,profits_total,Total,indian,-105140523.25958984,184489214.82824963,2.754691807769964,Absolute,All subsidies
2021,profits_total,Total,indian,-120687314.06079935,-155050382.41450256,-0.284728089452649,Absolute,All subsidies
2022,profits_total,Total,indian,-79105258.43970841,3081525.202217146,1.0389547453986994,Absolute,All subsidies
2023,profits_total,Total,indian,-40027181.15410907,11734538.762506124,1.2931642554924578,Absolute,All subsidies
2024,profits_total,Total,indian,-12063682.058522139,23281436.142911576,2.9298781275874966,Absolute,All subsidies
2025,profits_total,Total,indian,2271083.2109698635,19111238.980481733,7.415032477969093,Absolute,All subsidies
2026,profits_total,Total,indian,6808445.957596404,13042959.991323978,0.9157029478616225,Absolute,All subsidies
2027,profits_total,Total,indian,5989589.292720148,7315702.706991871,0.22140306279155134,Absolute,All subsidies
2028,profits_total,Total,indian,3180530.517059676,3461179.8972351737,0.0882398010866915,Absolute,All subsidies
2029,profits_total,Total,indian,324969.30741865607,1390750.693826604,3.2796370674936015,Absolute,All subsidies
2030,profits_total,Total,indian,-1754726.8748426845,606684.923666957,1.3457432221304229,Absolute,All subsidies
2031,profits_total,Total,indian,-2929116.6250797915,543700.9028286771,1.1856194110447433,Absolute,All subsidies
2032,profits_total,Total,indian,-3395390.4400725253,778296.3945918098,1.2292214719716255,Absolute,All subsidies
2033,profits_total,Total,indian,-3433870.8063228196,1060620.1136669633,1.3088701274707346,Absolute,All subsidies
2034,profits_total,Total,indian,-3281832.9593981057,1280221.6084454362,1.3900934704124097,Absolute,All subsidies
2035,profits_total,Total,indian,-3092055.0362625406,1412514.7746734463,1.4568207092396375,Absolute,All subsidies
2036,profits_total,Total,indian,-2939007.0624970905,1478270.2842332067,1.502982896195293,Absolute,All subsidies
2037,profits_total,Total,indian,-2843463.8273564023,1493648.2142855371,1.5252917937325046,Absolute,All subsidies
2038,profits_total,Total,indian,-2797923.436213379,1487766.639853064,1.5317395825050024,Absolute,All subsidies
2039,profits_total,Total,indian,-2785188.589139995,1474773.0495419034,1.5295056339424689,Absolute,All subsidies
2040,profits_total,Total,indian,-2788852.07255862,1462869.5583584027,1.5245418259191854,Absolute,All subsidies
2041,profits_total,Total,indian,-2797450.93093773,1454767.4808626424,1.5200332433981216,Absolute,All subsidies
2042,profits_total,Total,indian,-2804810.2402265985,1450460.8458934447,1.517133325132278,Absolute,All subsidies
2043,profits_total,Total,indian,-2808699.922153058,1448854.2246725187,1.5158451471604248,Absolute,All subsidies
2044,profits_total,Total,indian,-2809164.76251438,1448752.6135912833,1.5157236175405242,Absolute,All subsidies
2045,profits_total,Total,indian,-2807187.3112618104,1449262.5410686887,1.5162685565208172,Absolute,All subsidies
2046,profits_total,Total,indian,-2803865.6664013476,1449863.2918226097,1.517094420462537,Absolute,All subsidies
2047,profits_total,Total,indian,-2800037.488153929,1450327.3227868567,1.5179671089843374,Absolute,All subsidies
2048,profits_total,Total,indian,-2796196.1390731866,1450605.683209865,1.5187782298028192,Absolute,All subsidies
2049,profits_total,Total,indian,-2792552.44467649,1450732.546204436,1.5195005554756913,Absolute,All subsidies
2050,profits_total,Total,indian,-2789139.9267091234,1450764.4809307884,1.520147615054412,Absolute,All subsidies
2051,profits_total,Total,indian,-2785908.6120684524,1450750.5400197254,1.5207459188485684,Absolute,All subsidies
2052,profits_total,Total,indian,-2782787.695538392,1450722.83308036,1.5213199826225643,Absolute,All subsidies
2053,profits_total,Total,indian,-2779717.573985971,1450697.7257018615,1.5218867338459987,Absolute,All subsidies
2054,profits_total,Total,indian,-2776660.0794092854,1450680.8079350404,1.5224553119385296,Absolute,All subsidies
2055,profits_total,Total,indian,-2773596.7275967407,1450671.900093921,1.5230291360167907,Absolute,All subsidies
2056,profits_total,Total,indian,-2770522.4526330377,1450668.6409212598,1.5236083322633172,Absolute,All subsidies
2057,profits_total,Total,indian,-2767439.2171435338,1450668.500412571,1.5241916394860904,Absolute,All subsidies
2058,profits_total,Total,indian,-2764351.3668729835,1450669.607105293,1.5247775751265227,Absolute,All subsidies
2059,profits_total,Total,indian,-2761263.0201774184,1450670.8798713835,1.52536497583565,Absolute,All subsidies
2060,profits_total,Total,indian,-2758177.0413022516,1450671.8527609836,1.5259531317380775,Absolute,All subsidies
2061,profits_total,Total,indian,-2755094.964131977,1450672.4312431316,1.526541716394223,Absolute,All subsidies
2062,profits_total,Total,indian,-2752017.3342853375,1450672.6915649343,1.5271306519374286,Absolute,All subsidies
2063,profits_total,Total,indian,-2748944.129913326,1450672.7542778768,1.5277199847359635,Absolute,All subsidies
2064,profits_total,Total,indian,-2745875.097013116,1450672.722566436,1.528309799722659,Absolute,All subsidies
2065,profits_total,Total,indian,-2742809.9547604513,1450672.6633828157,1.528900174386859,Absolute,All subsidies
2066,profits_total,Total,indian,-2739748.488845454,1450672.610504004,1.5294911618384817,Absolute,All subsidies
2067,profits_total,Total,indian,-2736690.571776829,1450672.5751819317,1.5300827905582564,Absolute,All subsidies
2068,profits_total,Total,indian,-2733636.1469200696,1450672.556778369,1.5306750711548833,Absolute,All subsidies
2069,profits_total,Total,indian,-2730585.201959588,1450672.5501727867,1.5312680040643742,Absolute,All subsidies
2070,profits_total,Total,indian,-2727537.7452993845,1450672.550032208,1.531861585612256,Absolute,All subsidies
2071,profits_total,Total,indian,-2724493.790445956,1450672.5524333506,1.5324558116155218,Absolute,All subsidies
2072,profits_total,Total,indian,-2721453.347980462,1450672.5551242619,1.533050679042791,Absolute,All subsidies
2073,profits_total,Total,indian,-2718416.4230937553,1450672.5571689098,1.5336461863771185,Absolute,All subsidies
2074,profits_total,Total,indian,-2715383.0160170184,1450672.5583625527,1.5342423333303563,Absolute,All subsidies
2075,profits_total,Total,indian,-2712353.123657762,1450672.55890345,1.5348391204118497,Absolute,All subsidies
2076,profits_total,Total,indian,-2709326.7411558195,1450672.559023136,1.5354365484925852,Absolute,All subsidies
2077,profits_total,Total,indian,-2706303.863080192,1450672.5589522214,1.5360346185594738,Absolute,All subsidies
2078,profits_total,Total,indian,-2703284.4840710107,1450672.558824772,1.5366333315538185,Absolute,All subsidies
2079,profits_total,Total,indian,-2700268.599089871,1450672.5587124918,1.5372326883338356,Absolute,All subsidies
2080,profits_total,Total,indian,-2697256.203447969,1450672.5586484317,1.5378326896770136,Absolute,All subsidies
2081,profits_total,Total,indian,-2694247.2926879944,1450672.558599839,1.5384333362927993,Absolute,All subsidies
2082,profits_total,Total,indian,-2691241.862526306,1450672.5585863383,1.5390346288774552,Absolute,All subsidies
2083,profits_total,Total,indian,-2688239.908722184,1450672.5585920454,1.5396365681073463,Absolute,All subsidies
2084,profits_total,Total,indian,-2685241.427057643,1450672.5585938634,1.5402391546533825,Absolute,All subsidies
2085,profits_total,Total,indian,-2682246.413307901,1450672.5585978867,1.5408423892004885,Absolute,All subsidies
2086,profits_total,Total,indian,-2679254.8632175424,1450672.558605516,1.5414462724398639,Absolute,All subsidies
2087,profits_total,Total,indian,-2676266.7725245254,1450672.5586075129,1.5420508050619677,Absolute,All subsidies
2088,profits_total,Total,indian,-2673282.1369789755,1450672.5586075427,1.5426559877615162,Absolute,All subsidies
2089,profits_total,Total,indian,-2670300.952293796,1450672.5586114319,1.5432618212435194,Absolute,All subsidies
2090,profits_total,Total,indian,-2667323.2142302864,1450672.5586036386,1.543868306197103,Absolute,All subsidies
2091,profits_total,Total,indian,-2664348.9185290104,1450672.5586114468,1.5444754433335874,Absolute,All subsidies
2092,profits_total,Total,indian,-2661378.060937448,1450672.5586036236,1.5450832333428932,Absolute,All subsidies
2093,profits_total,Total,indian,-2658410.6372295655,1450672.5586114468,1.545691676934926,Absolute,All subsidies
2094,profits_total,Total,indian,-2655446.6431649695,1450672.558605546,1.546300774801681,Absolute,All subsidies
2095,profits_total,Total,indian,-2652486.074516674,1450672.5586095096,1.546910527654267,Absolute,All subsidies
2096,profits_total,Total,indian,-2649528.92706446,1450672.5586036386,1.5475209361880449,Absolute,All subsidies
2097,profits_total,Total,indian,-2646575.1966072097,1450672.5586114319,1.5481320011126565,Absolute,All subsidies
2098,profits_total,Total,indian,-2643624.8789144354,1450672.5586036684,1.548743723125864,Absolute,All subsidies
2099,profits_total,Total,indian,-2640677.9698099396,1450672.5586095394,1.5493561029381973,Absolute,All subsidies
2100,profits_total,Total,indian,-2637734.4650647133,1450672.5586094947,1.549969141254673,Absolute,All subsidies
2019,biomass,Total,pacific,120127194.49097106,120127194.49097106,0,Absolute,All subsidies
2020,biomass,Total,pacific,118955363.38009933,118955363.38009933,0,Absolute,All subsidies
2021,biomass,Total,pacific,119602634.64503735,124678353.22008803,0.042438183658032716,Absolute,All subsidies
2022,biomass,Total,pacific,121390111.82259269,133393794.22394168,0.09888517459224311,Absolute,All subsidies
2023,biomass,Total,pacific,123443500.2327463,141939884.57422736,0.14983684281964696,Absolute,All subsidies
2024,biomass,Total,pacific,125172146.9222187,148555198.54478893,0.18680714677763205,Absolute,All subsidies
2025,biomass,Total,pacific,126313205.96525317,152656077.9207393,0.20855200178144984,Absolute,All subsidies
2026,biomass,Total,pacific,126857168.35281935,154485352.80899358,0.21778969856345684,Absolute,All subsidies
2027,biomass,Total,pacific,126941827.2349136,154711266.34899125,0.21875720335022908,Absolute,All subsidies
2028,biomass,Total,pacific,126754787.865011,154075234.52799588,0.21553778853766145,Absolute,All subsidies
2029,biomass,Total,pacific,126465445.50268462,153170045.04599634,0.21116123409967213,Absolute,All subsidies
2030,biomass,Total,pacific,126191435.85350642,152360313.6896635,0.20737443598419872,Absolute,All subsidies
2031,biomass,Total,pacific,125993118.00801188,151802876.7457133,0.2048505437897027,Absolute,All subsidies
2032,biomass,Total,pacific,125884850.21587783,151511855.89946723,0.20357497855891377,Absolute,All subsidies
2033,biomass,Total,pacific,125852480.88378413,151427518.9983247,0.20321441369246668,Absolute,All subsidies
2034,biomass,Total,pacific,125869812.64849208,151468673.4650084,0.20337569650639342,Absolute,All subsidies
2035,biomass,Total,pacific,125910465.08175021,151563713.63642475,0.20374198870616977,Absolute,All subsidies
2036,biomass,Total,pacific,125954367.43375391,151663557.33077526,0.2041151126461985,Absolute,All subsidies
2037,biomass,Total,pacific,125989767.55715187,151742506.33348054,0.2044034152586767,Absolute,All subsidies
2038,biomass,Total,pacific,126012312.33046752,151792905.58646196,0.2045878912878353,Absolute,All subsidies
2039,biomass,Total,pacific,126022749.754169,151818014.75859985,0.20468736838982918,Absolute,All subsidies
2040,biomass,Total,pacific,126024433.2827451,151825739.02110898,0.20473256706083942,Absolute,All subsidies
2041,biomass,Total,pacific,126021323.82492681,151824340.66372526,0.2047511965089725,Absolute,All subsidies
2042,biomass,Total,pacific,126016750.02425545,151820206.89797235,0.20476211986700413,Absolute,All subsidies
2043,biomass,Total,pacific,126012884.9878121,151817201.22190672,0.2047752199038249,Absolute,All subsidies
2044,biomass,Total,pacific,126010741.90711609,151816967.34358406,0.20479385365011207,Absolute,All subsidies
2045,biomass,Total,pacific,126010454.08037421,151819632.9016276,0.20481775904712893,Absolute,All subsidies
2046,biomass,Total,pacific,126011641.98244913,151824537.51376796,0.2048453232195327,Absolute,All subsidies
2047,biomass,Total,pacific,126013738.47557819,151830791.86554748,0.20487491048424616,Absolute,All subsidies
2048,biomass,Total,pacific,126016212.013561,151837613.514575,0.2049053934285478,Absolute,All subsidies
2049,biomass,Total,pacific,126018679.8422597,151844467.8447593,0.20493618910169728,Absolute,All subsidies
2050,biomass,Total,pacific,126020933.59735027,151851076.78335685,0.2049670832350482,Absolute,All subsidies
2051,biomass,Total,pacific,126022910.84229776,151857359.37817976,0.20499803062167515,Absolute,All subsidies
2052,biomass,Total,pacific,126024644.01436621,151863353.14867303,0.20502901901759252,Absolute,All subsidies
2053,biomass,Total,pacific,126026209.45895556,151869145.39553726,0.20506001130660265,Absolute,All subsidies
2054,biomass,Total,pacific,126027688.91567293,151874826.55575275,0.20509094360505606,Absolute,All subsidies
2055,biomass,Total,pacific,126029147.17684755,151880466.15322652,0.2051217480675617,Absolute,All subsidies
2056,biomass,Total,pacific,126030624.013978,151886106.00165838,0.20515237617813234,Absolute,All subsidies
2057,biomass,Total,pacific,126032135.85947049,151891763.70406651,0.2051828104653425,Absolute,All subsidies
2058,biomass,Total,pacific,126033682.4053386,151897440.4186148,0.20521306304528522,Absolute,All subsidies
2059,biomass,Total,pacific,126035254.28040335,151903128.82152882,0.2052431654049319,Absolute,All subsidies
2060,biomass,Total,pacific,126036839.44775108,151908819.1881669,0.20527315548198202,Absolute,All subsidies
2061,biomass,Total,pacific,126038427.34637862,151914503.02317092,0.2053030668629314,Absolute,All subsidies
2062,biomass,Total,pacific,126040010.79316415,151920174.565332,0.2053329225323382,Absolute,All subsidies
2063,biomass,Total,pacific,126041586.19910395,151925830.8581405,0.20536273336125757,Absolute,All subsidies
2064,biomass,Total,pacific,126043152.81255668,151931471.0873912,0.2053925000855379,Absolute,All subsidies
2065,biomass,Total,pacific,126044711.6154611,151937095.71796903,0.20542221701058563,Absolute,All subsidies
2066,biomass,Total,pacific,126046264.2987541,151942705.74517596,0.205451875868707,Absolute,All subsidies
2067,biomass,Total,pacific,126047812.53041889,151948302.18940142,0.20548146880955998,Absolute,All subsidies
2068,biomass,Total,pacific,126049357.5614598,151953885.83784947,0.205510990119557,Absolute,All subsidies
2069,biomass,Total,pacific,126050900.11227924,151959457.17372113,0.20554043674709166,Absolute,All subsidies
2070,biomass,Total,pacific,126052440.43979791,151965016.4164975,0.20556980798063423,Absolute,All subsidies
2071,biomass,Total,pacific,126053978.48691331,151970563.60760692,0.20559910469929532,Absolute,All subsidies
2072,biomass,Total,pacific,126055514.0405296,151976098.69741246,0.2056283285517271,Absolute,All subsidies
2073,biomass,Total,pacific,126057046.85579953,151981621.61121723,0.20565748129157438,Absolute,All subsidies
2074,biomass,Total,pacific,126058576.73167738,151987132.2883857,0.20568656436522095,Absolute,All subsidies
2075,biomass,Total,pacific,126060103.54149953,151992630.69832626,0.20571557874605137,Absolute,All subsidies
2076,biomass,Total,pacific,126061627.23156889,151998116.8409598,0.2057445249516482,Absolute,All subsidies
2077,biomass,Total,pacific,126063147.80261694,152003590.73933595,0.20577340316247852,Absolute,All subsidies
2078,biomass,Total,pacific,126064665.28643025,152009052.43017185,0.20580221337036522,Absolute,All subsidies
2079,biomass,Total,pacific,126066179.7255274,152014501.95570895,0.20583095550826164,Absolute,All subsidies
2080,biomass,Total,pacific,126067691.15944839,152019939.35825387,0.20585962953808282,Absolute,All subsidies
2081,biomass,Total,pacific,126069199.6179915,152025364.6774156,0.2058882354934842,Absolute,All subsidies
2082,biomass,Total,pacific,126070705.11988944,152030777.9493751,0.2059167734867383,Absolute,All subsidies
2083,biomass,Total,pacific,126072207.67477679,152036179.20734936,0.20594524369360406,Absolute,All subsidies
2084,biomass,Total,pacific,126073707.28647563,152041568.48253623,0.20597364632939816,Absolute,All subsidies
2085,biomass,Total,pacific,126075203.95620066,152046945.80506346,0.2060019816258679,Absolute,All subsidies
2086,biomass,Total,pacific,126076697.68494013,152052311.20470378,0.20603024981408946,Absolute,All subsidies
2087,biomass,Total,pacific,126078188.47480738,152057664.7112956,0.20605845111487603,Absolute,All subsidies
2088,biomass,Total,pacific,126079676.3295013,152063006.35491228,0.20608658573571512,Absolute,All subsidies
2089,biomass,Total,pacific,126081161.2541683,152068336.1658639,0.20611465387210218,Absolute,All subsidies
2090,biomass,Total,pacific,126082643.25497104,152073654.17461538,0.20614265571101592,Absolute,All subsidies
2091,biomass,Total,pacific,126084122.33860242,152078960.41168332,0.2061705914347489,Absolute,All subsidies
2092,biomass,Total,pacific,126085598.51188774,152084254.9075479,0.2061984612240145,Absolute,All subsidies
2093,biomass,Total,pacific,126087071.78153187,152089537.69259444,0.20622626525990256,Absolute,All subsidies
2094,biomass,Total,pacific,126088542.15400732,152094808.7970844,0.2062540037247195,Absolute,All subsidies
2095,biomass,Total,pacific,126090009.6355463,152100068.2511481,0.2062816768020078,Absolute,All subsidies
2096,biomass,Total,pacific,126091474.23219162,152105316.0847907,0.20630928467610582,Absolute,All subsidies
2097,biomass,Total,pacific,126092935.94986716,152110552.32790273,0.20633682753155835,Absolute,All subsidies
2098,biomass,Total,pacific,126094394.79444209,152115777.0102708,0.20636430555258647,Absolute,All subsidies
2099,biomass,Total,pacific,126095850.7717759,152120990.1615858,0.2063917189227223,Absolute,All subsidies
2100,biomass,Total,pacific,126097303.88774201,152126191.81144762,0.20641906782462055,Absolute,All subsidies
2019,price,Total,pacific,1297.008264927531,1297.008264927531,0,Absolute,All subsidies
2020,price,Total,pacific,1341.3624651776956,1466.5879643775302,0.09335694299694408,Absolute,All subsidies
2021,price,Total,pacific,1364.455441058065,1519.888625201852,0.11391591067514566,Absolute,All subsidies
2022,price,Total,pacific,1362.494883472939,1471.6208301560032,0.08009273870071872,Absolute,All subsidies
2023,price,Total,pacific,1346.0698299926003,1387.579159249813,0.030837426359552982,Absolute,All subsidies
2024,price,Total,pacific,1325.8312517656275,1309.4918287547912,-0.012323908483132275,Absolute,All subsidies
2025,price,Total,pacific,1308.445346813609,1252.5694653534613,-0.04270402397487932,Absolute,All subsidies
2026,price,Total,pacific,1296.6993435894897,1218.1986709006642,-0.060538838919685076,Absolute,All subsidies
2027,price,Total,pacific,1290.7466872870677,1202.2163838630659,-0.06858844132312103,Absolute,All subsidies
2028,price,Total,pacific,1289.3359423517315,1198.8392948790313,-0.07018857110865581,Absolute,All subsidies
2029,price,Total,pacific,1290.7351176788138,1202.5090727662598,-0.06835333113986611,Absolute,All subsidies
2030,price,Total,pacific,1293.3333879618594,1208.8204264041203,-0.0653450706093048,Absolute,All subsidies
2031,price,Total,pacific,1295.9569081396487,1214.8981358519984,-0.06254742868264848,Absolute,All subsidies
2032,price,Total,pacific,1297.9529838205594,1219.3347860458784,-0.06057091339569652,Absolute,All subsidies
