Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2021,effort_fleet,affected_managed,atlantic,8476109296.689316,8474299315.013297,-2.1353920916589357e-4,Absolute,Fuel subsidies
2022,effort_fleet,affected_managed,atlantic,8475021365.89933,8472550816.476968,-2.9150952141583945e-4,Absolute,Fuel subsidies
2023,effort_fleet,affected_managed,atlantic,8474053178.230392,8471021270.256561,-3.577872253174035e-4,Absolute,Fuel subsidies
2024,effort_fleet,affected_managed,atlantic,8473171202.048362,8469650979.181482,-4.1545517999547335e-4,Absolute,Fuel subsidies
2025,effort_fleet,affected_managed,atlantic,8472350165.836922,8468394619.0735445,-4.668771575715969e-4,Absolute,Fuel subsidies
2026,effort_fleet,affected_managed,atlantic,8471571172.591262,8467217828.926905,-5.138767739379797e-4,Absolute,Fuel subsidies
2027,effort_fleet,affected_managed,atlantic,8470820496.297998,8466095287.259859,-5.578218828039622e-4,Absolute,Fuel subsidies
2028,effort_fleet,affected_managed,atlantic,8470088494.163438,8465008940.329024,-5.997049308178709e-4,Absolute,Fuel subsidies
2029,effort_fleet,affected_managed,atlantic,8469368611.325162,8463946320.470709,-6.402237407877665e-4,Absolute,Fuel subsidies
2030,effort_fleet,affected_managed,atlantic,8468656531.55923,8462899072.771596,-6.798550355866003e-4,Absolute,Fuel subsidies
2031,effort_fleet,affected_managed,atlantic,8467949500.652433,8461861757.922602,-7.189158047485581e-4,Absolute,Fuel subsidies
2032,effort_fleet,affected_managed,atlantic,8467245816.950042,8460830935.48869,-7.576113414009844e-4,Absolute,Fuel subsidies
2033,effort_fleet,affected_managed,atlantic,8466544465.161937,8459804494.143812,-7.960710589613217e-4,Absolute,Fuel subsidies
2034,effort_fleet,affected_managed,atlantic,8465844863.330955,8458781180.951872,-8.343741815631875e-4,Absolute,Fuel subsidies
2035,effort_fleet,affected_managed,atlantic,8465146694.041451,8457760281.44187,-8.725675840657262e-4,Absolute,Fuel subsidies
2036,effort_fleet,affected_managed,atlantic,8464449795.483709,8456741408.677884,-9.106778340085518e-4,Absolute,Fuel subsidies
2037,effort_fleet,affected_managed,atlantic,8463754093.418617,8455724368.163153,-9.48719110555024e-4,Absolute,Fuel subsidies
2038,effort_fleet,affected_managed,atlantic,8463059560.133266,8454709073.803376,-9.866982821705153e-4,Absolute,Fuel subsidies
2039,effort_fleet,affected_managed,atlantic,8462366190.63048,8453695497.237653,-0.0010246180793295396,Absolute,Fuel subsidies
2040,effort_fleet,affected_managed,atlantic,8461673989.462705,8452683638.358481,-0.0010624790219309922,Absolute,Fuel subsidies
2041,effort_fleet,affected_managed,atlantic,8460982963.909335,8451673508.899053,-0.0011002805525070045,Absolute,Fuel subsidies
2042,effort_fleet,affected_managed,atlantic,8460293120.780945,8450665123.826997,-0.0011380216756673425,Absolute,Fuel subsidies
2043,effort_fleet,affected_managed,atlantic,8459604465.191523,8449658497.2324,-0.00117570129904383,Absolute,Fuel subsidies
2044,effort_fleet,affected_managed,atlantic,8458917000.32253,8448653640.6852455,-0.001213318399612261,Absolute,Fuel subsidies
2045,effort_fleet,affected_managed,atlantic,8458230727.629178,8447650562.86416,-0.0012508720920154017,Absolute,Fuel subsidies
2046,effort_fleet,affected_managed,atlantic,8457545647.196792,8446649269.774401,-0.0012883616449652251,Absolute,Fuel subsidies
2047,effort_fleet,affected_managed,atlantic,8456861758.104675,8445649765.185767,-0.001325786472524876,Absolute,Fuel subsidies
2048,effort_fleet,affected_managed,atlantic,8456179058.737703,8444652051.104318,-0.0013631461152037564,Absolute,Fuel subsidies
2049,effort_fleet,affected_managed,atlantic,8455497547.028867,8443656128.194857,-0.0014004402187037495,Absolute,Fuel subsidies
2050,effort_fleet,affected_managed,atlantic,8454817220.636225,8442661996.126038,-0.001437668514053633,Absolute,Fuel subsidies
2051,effort_fleet,affected_managed,atlantic,8454138077.06553,8441669653.836933,-0.0014748308006017966,Absolute,Fuel subsidies
2052,effort_fleet,affected_managed,atlantic,8453460113.751337,8440679099.735392,-0.0015119269321628925,Absolute,Fuel subsidies
2053,effort_fleet,affected_managed,atlantic,8452783328.108132,8439690331.84189,-0.0015489568060621812,Absolute,Fuel subsidies
2054,effort_fleet,affected_managed,atlantic,8452107717.560783,8438703347.892078,-0.001585920354618172,Absolute,Fuel subsidies
2055,effort_fleet,affected_managed,atlantic,8451433279.561281,8437718145.409157,-0.001622817538569785,Absolute,Fuel subsidies
2056,effort_fleet,affected_managed,atlantic,8450760011.596774,8436734721.754842,-0.0016596483420054208,Absolute,Fuel subsidies
2057,effort_fleet,affected_managed,atlantic,8450087911.192289,8435753074.165415,-0.001696412768426681,Absolute,Fuel subsidies
2058,effort_fleet,affected_managed,atlantic,8449416975.910412,8434773199.777548,-0.001733110837660625,Absolute,Fuel subsidies
2059,effort_fleet,affected_managed,atlantic,8448747203.349345,8433795095.647176,-0.0017697425834024172,Absolute,Fuel subsidies
2060,effort_fleet,affected_managed,atlantic,8448078591.140233,8432818758.763648,-0.0018063080512281781,Absolute,Fuel subsidies
2061,effort_fleet,affected_managed,atlantic,8447411136.944254,8431844186.060656,-0.001842807296961928,Absolute,Fuel subsidies
2062,effort_fleet,affected_managed,atlantic,8446744838.449773,8430871374.424933,-0.0018792403853118702,Absolute,Fuel subsidies
2063,effort_fleet,affected_managed,atlantic,8446079693.369687,8429900320.703377,-0.001915607388716849,Absolute,Fuel subsidies
2064,effort_fleet,affected_managed,atlantic,8445415699.439026,8428931021.709004,-0.0019519083863588204,Absolute,Fuel subsidies
2065,effort_fleet,affected_managed,atlantic,8444752854.412813,8427963474.226043,-0.001988143463310135,Absolute,Fuel subsidies
2066,effort_fleet,affected_managed,atlantic,8444091156.064185,8426997675.014321,-0.002024312709792102,Absolute,Fuel subsidies
2067,effort_fleet,affected_managed,atlantic,8443430602.1827345,8426033620.813107,-0.0020604162205265964,Absolute,Fuel subsidies
2068,effort_fleet,affected_managed,atlantic,8442771190.573063,8425071308.344459,-0.0020964540941684475,Absolute,Fuel subsidies
2069,effort_fleet,affected_managed,atlantic,8442112919.053508,8424110734.316188,-0.0021324264328056717,Absolute,Fuel subsidies
2070,effort_fleet,affected_managed,atlantic,8441455785.455027,8423151895.424459,-0.002168333341519779,Absolute,Fuel subsidies
2071,effort_fleet,affected_managed,atlantic,8440799787.620217,8422194788.356087,-0.0022041749279988606,Absolute,Fuel subsidies
2072,effort_fleet,affected_managed,atlantic,8440144923.402454,8421239409.790558,-0.00223995130219579,Absolute,Fuel subsidies
2073,effort_fleet,affected_managed,atlantic,8439491190.665127,8420285756.401817,-0.0022756625760273915,Absolute,Fuel subsidies
2074,effort_fleet,affected_managed,atlantic,8438838587.280968,8419333824.859837,-0.0023113088631092843,Absolute,Fuel subsidies
2075,effort_fleet,affected_managed,atlantic,8438187111.131458,8418383611.832,-0.0023468902785213418,Absolute,Fuel subsidies
2076,effort_fleet,affected_managed,atlantic,8437536760.106303,8417435113.984318,-0.002382406938601851,Absolute,Fuel subsidies
2077,effort_fleet,affected_managed,atlantic,8436887532.102964,8416488327.982499,-0.002417858960765429,Absolute,Fuel subsidies
2078,effort_fleet,affected_managed,atlantic,8436239425.026248,8415543250.492889,-0.0024532464633427804,Absolute,Fuel subsidies
2079,effort_fleet,affected_managed,atlantic,8435592436.787941,8414599878.183296,-0.0024885695654398173,Absolute,Fuel subsidies
2080,effort_fleet,affected_managed,atlantic,8434946565.306483,8413658207.723716,-0.002523828386812546,Absolute,Fuel subsidies
2081,effort_fleet,affected_managed,atlantic,8434301808.506681,8412718235.786966,-0.0025590230477579453,Absolute,Fuel subsidies
2082,effort_fleet,affected_managed,atlantic,8433658164.319452,8411779959.049246,-0.002594153669017233,Absolute,Fuel subsidies
2083,effort_fleet,affected_managed,atlantic,8433015630.681595,8410843374.19062,-0.002629220371690733,Absolute,Fuel subsidies
2084,effort_fleet,affected_managed,atlantic,8432374205.535589,8409908477.895452,-0.002664223277163106,Absolute,Fuel subsidies
2085,effort_fleet,affected_managed,atlantic,8431733886.829416,8408975266.85277,-0.0026991625070373684,Absolute,Fuel subsidies
2086,effort_fleet,affected_managed,atlantic,8431094672.5163965,8408043737.756601,-0.0027340381830767966,Absolute,Fuel subsidies
2087,effort_fleet,affected_managed,atlantic,8430456560.555046,8407113887.306253,-0.0027688504271535927,Absolute,Fuel subsidies
2088,effort_fleet,affected_managed,atlantic,8429819548.908953,8406185712.206562,-0.0028035993612045384,Absolute,Fuel subsidies
2089,effort_fleet,affected_managed,atlantic,8429183635.546658,8405259209.168111,-0.0028382851071905905,Absolute,Fuel subsidies
2090,effort_fleet,affected_managed,atlantic,8428548818.441557,8404334374.907417,-0.002872907787062791,Absolute,Fuel subsidies
2091,effort_fleet,affected_managed,atlantic,8427915095.571809,8403411206.147097,-0.002907467522731334,Absolute,Fuel subsidies
2092,effort_fleet,affected_managed,atlantic,8427282464.920253,8402489699.616004,-0.0029419644360388036,Absolute,Fuel subsidies
2093,effort_fleet,affected_managed,atlantic,8426650924.474336,8401569852.0493555,-0.002976398648736568,Absolute,Fuel subsidies
2094,effort_fleet,affected_managed,atlantic,8426020472.226045,8400651660.188835,-0.0030107702824637692,Absolute,Fuel subsidies
2095,effort_fleet,affected_managed,atlantic,8425391106.171849,8399735120.782684,-0.0030450794587293583,Absolute,Fuel subsidies
2096,effort_fleet,affected_managed,atlantic,8424762824.312648,8398820230.585779,-0.0030793262988961603,Absolute,Fuel subsidies
2097,effort_fleet,affected_managed,atlantic,8424135624.653718,8397906986.359695,-0.0031135109241668592,Absolute,Fuel subsidies
2098,effort_fleet,affected_managed,atlantic,8423509505.204673,8396995384.8727665,-0.0031476334555714477,Absolute,Fuel subsidies
2099,effort_fleet,affected_managed,atlantic,8422884463.979421,8396085422.900128,-0.0031816940139567105,Absolute,Fuel subsidies
2100,effort_fleet,affected_managed,atlantic,8422260498.996128,8395177097.223757,-0.003215692719976951,Absolute,Fuel subsidies
2019,effort_fleet,affected_oa,atlantic,3070023752.9699974,3070023752.9699974,0,Absolute,Fuel subsidies
2020,effort_fleet,affected_oa,atlantic,2971524478.205108,2881292482.2039847,-0.03036555702735665,Absolute,Fuel subsidies
2021,effort_fleet,affected_oa,atlantic,2908061554.7555227,2762991801.3785763,-0.04988537919347525,Absolute,Fuel subsidies
2022,effort_fleet,affected_oa,atlantic,2866754185.131966,2686555579.3263154,-0.062858059731883,Absolute,Fuel subsidies
2023,effort_fleet,affected_oa,atlantic,2840133555.4275494,2637036448.6546946,-0.07150970290982703,Absolute,Fuel subsidies
2024,effort_fleet,affected_oa,atlantic,2823332606.315032,2605292308.15324,-0.07722798853882627,Absolute,Fuel subsidies
2025,effort_fleet,affected_oa,atlantic,2813030000.6242833,2585303111.6083727,-0.08095430513196525,Absolute,Fuel subsidies
2026,effort_fleet,affected_oa,atlantic,2806945030.0351396,2573007294.9898953,-0.08334247110008977,Absolute,Fuel subsidies
2027,effort_fleet,affected_oa,atlantic,2803530642.4283996,2565664040.7397404,-0.08484537250594155,Absolute,Fuel subsidies
2028,effort_fleet,affected_oa,atlantic,2801758819.035198,2561444334.756714,-0.08577272342136788,Absolute,Fuel subsidies
2029,effort_fleet,affected_oa,atlantic,2800963217.25842,2559148304.222651,-0.08633276993635682,Absolute,Fuel subsidies
2030,effort_fleet,affected_oa,atlantic,2800723835.648785,2558004959.4324946,-0.0866629094689248,Absolute,Fuel subsidies
2031,effort_fleet,affected_oa,atlantic,2800784121.9414053,2557530457.0487294,-0.08685198655155935,Absolute,Fuel subsidies
2032,effort_fleet,affected_oa,atlantic,2800992959.3373375,2557429135.880533,-0.08695624265847027,Absolute,Fuel subsidies
2033,effort_fleet,affected_oa,atlantic,2801265217.4451942,2557525767.9525537,-0.08701048653827051,Absolute,Fuel subsidies
2034,effort_fleet,affected_oa,atlantic,2801555709.603485,2557720223.992282,-0.08703574402442069,Absolute,Fuel subsidies
2035,effort_fleet,affected_oa,atlantic,2801842514.783383,2557957871.569763,-0.08704437952055097,Absolute,Fuel subsidies
2036,effort_fleet,affected_oa,atlantic,2802116632.2837076,2558210739.9465456,-0.08704344763065062,Absolute,Fuel subsidies
2037,effort_fleet,affected_oa,atlantic,2802375785.5302596,2558465862.971999,-0.08703683632211671,Absolute,Fuel subsidies
2038,effort_fleet,affected_oa,atlantic,2802620859.3440456,2558718282.1253033,-0.08702660454608471,Absolute,Fuel subsidies
2039,effort_fleet,affected_oa,atlantic,2802853954.147965,2558966993.6248384,-0.08701379540742622,Absolute,Fuel subsidies
2040,effort_fleet,affected_oa,atlantic,2803077397.2493024,2559212702.4667387,-0.08699891591358533,Absolute,Fuel subsidies
2041,effort_fleet,affected_oa,atlantic,2803293296.5756807,2559456650.4411,-0.08698220997154864,Absolute,Fuel subsidies
2042,effort_fleet,affected_oa,atlantic,2803503385.096019,2559700058.7730165,-0.08696380664960467,Absolute,Fuel subsidies
2043,effort_fleet,affected_oa,atlantic,2803709008.7929277,2559943905.954695,-0.08694379554859011,Absolute,Fuel subsidies
2044,effort_fleet,affected_oa,atlantic,2803911176.0980005,2560188876.375179,-0.08692226123296543,Absolute,Fuel subsidies
2045,effort_fleet,affected_oa,atlantic,2804110625.738505,2560435386.8446183,-0.08689929586130754,Absolute,Fuel subsidies
2046,effort_fleet,affected_oa,atlantic,2804307892.4487367,2560683641.2006273,-0.08687500110245575,Absolute,Fuel subsidies
2047,effort_fleet,affected_oa,atlantic,2804503362.340373,2560933688.2671514,-0.08684948548963817,Absolute,Fuel subsidies
2048,effort_fleet,affected_oa,atlantic,2804697316.041491,2561185472.42479,-0.08682286042915682,Absolute,Fuel subsidies
2049,effort_fleet,affected_oa,atlantic,2804889960.6053834,2561438873.415459,-0.08679523639400807,Absolute,Fuel subsidies
2050,effort_fleet,affected_oa,atlantic,2805081452.239613,2561693735.554398,-0.08676671990786261,Absolute,Fuel subsidies
2051,effort_fleet,affected_oa,atlantic,2805271912.038642,2561949887.9753866,-0.08673741144986861,Absolute,Fuel subsidies
2052,effort_fleet,affected_oa,atlantic,2805461436.6378903,2562207157.905922,-0.08670740419212042,Absolute,Fuel subsidies
2053,effort_fleet,affected_oa,atlantic,2805650105.3160257,2562465378.8357725,-0.086676783401992,Absolute,Fuel subsidies
2054,effort_fleet,affected_oa,atlantic,2805837984.68696,2562724395.117768,-0.08664562633195513,Absolute,Fuel subsidies
2055,effort_fleet,affected_oa,atlantic,2806025131.796804,2562984064.1817236,-0.08661400244104442,Absolute,Fuel subsidies
2056,effort_fleet,affected_oa,atlantic,2806211596.187258,2563244257.221725,-0.08658197382394382,Absolute,Fuel subsidies
2057,effort_fleet,affected_oa,atlantic,2806397421.3004026,2563504858.9577594,-0.08654959575543436,Absolute,Fuel subsidies
2058,effort_fleet,affected_oa,atlantic,2806582645.46854,2563765766.876272,-0.08651691728526717,Absolute,Fuel subsidies
2059,effort_fleet,affected_oa,atlantic,2806767302.6434965,2564026890.2122197,-0.086483981840125,Absolute,Fuel subsidies
2060,effort_fleet,affected_oa,atlantic,2806951422.9609947,2564288148.836363,-0.08645082780543863,Absolute,Fuel subsidies
2061,effort_fleet,affected_oa,atlantic,2807135033.1980877,2564549472.1450186,-0.08641748907130356,Absolute,Fuel subsidies
2062,effort_fleet,affected_oa,atlantic,2807318157.158206,2564810798.006135,-0.08638399553456973,Absolute,Fuel subsidies
2063,effort_fleet,affected_oa,atlantic,2807500816.0042124,2565072071.7882075,-0.08635037355431391,Absolute,Fuel subsidies
2064,effort_fleet,affected_oa,atlantic,2807683028.551515,2565333245.481994,-0.08631664636109201,Absolute,Fuel subsidies
2065,effort_fleet,affected_oa,atlantic,2807864811.528551,2565594276.915397,-0.08628283442224065,Absolute,Fuel subsidies
2066,effort_fleet,affected_oa,atlantic,2808046179.8093176,2565855129.056737,-0.08624895576647063,Absolute,Fuel subsidies
2067,effort_fleet,affected_oa,atlantic,2808227146.6212344,2566115769.3992057,-0.08621502627140724,Absolute,Fuel subsidies
2068,effort_fleet,affected_oa,atlantic,2808407723.730869,2566376169.4184217,-0.08618105991779457,Absolute,Fuel subsidies
2069,effort_fleet,affected_oa,atlantic,2808587921.6096587,2566636304.095045,-0.08614706901393575,Absolute,Fuel subsidies
2070,effort_fleet,affected_oa,atlantic,2808767749.5815616,2566896151.4948916,-0.08611306439370181,Absolute,Fuel subsidies
2071,effort_fleet,affected_oa,atlantic,2808947215.954386,2567155692.39967,-0.0860790555911402,Absolute,Fuel subsidies
2072,effort_fleet,affected_oa,atlantic,2809126328.1364374,2567414909.9821982,-0.0860450509944099,Absolute,Fuel subsidies
2073,effort_fleet,affected_oa,atlantic,2809305092.740007,2567673789.520671,-0.08601105798148294,Absolute,Fuel subsidies
2074,effort_fleet,affected_oa,atlantic,2809483515.673093,2567932318.1472216,-0.08597708303976317,Absolute,Fuel subsidies
2075,effort_fleet,affected_oa,atlantic,2809661602.2206345,2568190484.626597,-0.08594313187153543,Absolute,Fuel subsidies
2076,effort_fleet,affected_oa,atlantic,2809839357.116422,2568448279.1613035,-0.08590920948692403,Absolute,Fuel subsidies
2077,effort_fleet,affected_oa,atlantic,2810016784.606721,2568705693.22002,-0.0858753202858445,Absolute,Fuel subsidies
2078,effort_fleet,affected_oa,atlantic,2810193888.5065584,2568962719.3864822,-0.08584146813025609,Absolute,Fuel subsidies
2079,effort_fleet,affected_oa,atlantic,2810370672.2495046,2569219351.226386,-0.08580765640786231,Absolute,Fuel subsidies
2080,effort_fleet,affected_oa,atlantic,2810547138.9316964,2569475583.1701446,-0.08577388808827609,Absolute,Fuel subsidies
2081,effort_fleet,affected_oa,atlantic,2810723291.3507695,2569731410.40962,-0.0857401657725384,Absolute,Fuel subsidies
2082,effort_fleet,affected_oa,atlantic,2810899132.0402822,2569986828.8071485,-0.08570649173678045,Absolute,Fuel subsidies
2083,effort_fleet,affected_oa,atlantic,2811074663.300159,2570241834.8154097,-0.0856728679707195,Absolute,Fuel subsidies
2084,effort_fleet,affected_oa,atlantic,2811249887.223606,2570496425.4068356,-0.08563929621160038,Absolute,Fuel subsidies
2085,effort_fleet,affected_oa,atlantic,2811424805.720916,2570750598.0114317,-0.08560577797412211,Absolute,Fuel subsidies
2086,effort_fleet,affected_oa,atlantic,2811599420.5405145,2571004350.462008,-0.08557231457682311,Absolute,Fuel subsidies
2087,effort_fleet,affected_oa,atlantic,2811773733.2875767,2571257680.945935,-0.08553890716534512,Absolute,Fuel subsidies
2088,effort_fleet,affected_oa,atlantic,2811947745.4404826,2571510587.9626513,-0.08550555673294265,Absolute,Fuel subsidies
2089,effort_fleet,affected_oa,atlantic,2812121458.3653765,2571763070.2862396,-0.08547226413856669,Absolute,Fuel subsidies
2090,effort_fleet,affected_oa,atlantic,2812294873.3290377,2572015126.9324603,-0.08543903012280772,Absolute,Fuel subsidies
2091,effort_fleet,affected_oa,atlantic,2812467991.5102644,2572266757.1297197,-0.08540585532195133,Absolute,Fuel subsidies
2092,effort_fleet,affected_oa,atlantic,2812640814.009938,2572517960.293499,-0.08537274028036997,Absolute,Fuel subsidies
2093,effort_fleet,affected_oa,atlantic,2812813341.859928,2572768736.0038376,-0.08533968546144796,Absolute,Fuel subsidies
2094,effort_fleet,affected_oa,atlantic,2812985576.0309644,2573019083.985497,-0.08530669125721316,Absolute,Fuel subsidies
2095,effort_fleet,affected_oa,atlantic,2813157517.4396,2573269004.0904965,-0.08527375799682856,Absolute,Fuel subsidies
2096,effort_fleet,affected_oa,atlantic,2813329166.9543676,2573518496.2827315,-0.08524088595407714,Absolute,Fuel subsidies
2097,effort_fleet,affected_oa,atlantic,2813500525.401226,2573767560.624426,-0.08520807535396228,Absolute,Fuel subsidies
2098,effort_fleet,affected_oa,atlantic,2813671593.568375,2574016197.264203,-0.0851753263785254,Absolute,Fuel subsidies
2099,effort_fleet,affected_oa,atlantic,2813842372.210516,2574264406.426583,-0.08514263917197465,Absolute,Fuel subsidies
2100,effort_fleet,affected_oa,atlantic,2814012862.052616,2574512188.4027286,-0.08511001384520658,Absolute,Fuel subsidies
2019,effort_fleet,unaffected_oa,atlantic,73553596.05450766,73553596.05450766,0,Absolute,Fuel subsidies
2020,effort_fleet,unaffected_oa,atlantic,71545269.81336026,71545269.81336026,0,Absolute,Fuel subsidies
2021,effort_fleet,unaffected_oa,atlantic,70144505.76797125,70420707.44822496,0.003937609613607557,Absolute,Fuel subsidies
2022,effort_fleet,unaffected_oa,atlantic,69145570.46388656,69832427.31043805,0.009933490199639402,Absolute,Fuel subsidies
2023,effort_fleet,unaffected_oa,atlantic,68426192.74793023,69593653.73587681,0.017061609612671287,Absolute,Fuel subsidies
2024,effort_fleet,unaffected_oa,atlantic,67903873.68615554,69583309.67230669,0.024732550515649782,Absolute,Fuel subsidies
2025,effort_fleet,unaffected_oa,atlantic,67520263.08739163,69716704.56691085,0.03253010843095144,Absolute,Fuel subsidies
2026,effort_fleet,unaffected_oa,atlantic,67233871.69008665,69934092.23863856,0.040161610222278085,Absolute,Fuel subsidies
2027,effort_fleet,unaffected_oa,atlantic,67015514.98005166,70194205.43543184,0.047432157409017475,Absolute,Fuel subsidies
2028,effort_fleet,unaffected_oa,atlantic,66844969.19326247,70469533.52294941,0.054223442293878286,Absolute,Fuel subsidies
2029,effort_fleet,unaffected_oa,atlantic,66708416.04099425,70742586.8117082,0.06047468985374849,Absolute,Fuel subsidies
2030,effort_fleet,unaffected_oa,atlantic,66596512.68581163,71002953.53904046,0.06616624017563041,Absolute,Fuel subsidies
2031,effort_fleet,unaffected_oa,atlantic,66502973.218129024,71245048.98798312,0.07130622196845458,Absolute,Fuel subsidies
2032,effort_fleet,unaffected_oa,atlantic,66423557.0337155,71466453.90847886,0.07592030749277193,Absolute,Fuel subsidies
2033,effort_fleet,unaffected_oa,atlantic,66355368.10721934,71666731.22331533,0.0800442114572208,Absolute,Fuel subsidies
2034,effort_fleet,unaffected_oa,atlantic,66296382.60813715,71846612.76911633,0.08371844650688293,Absolute,Fuel subsidies
2035,effort_fleet,unaffected_oa,atlantic,66245138.30429154,72007460.13139845,0.08698482597527639,Absolute,Fuel subsidies
2036,effort_fleet,unaffected_oa,atlantic,66200534.93589867,72150920.69875956,0.0898842549931445,Absolute,Fuel subsidies
2037,effort_fleet,unaffected_oa,atlantic,66161708.48002706,72278717.8319318,0.09245543218932065,Absolute,Fuel subsidies
2038,effort_fleet,unaffected_oa,atlantic,66127953.27384308,72392530.04771276,0.09473417010091605,Absolute,Fuel subsidies
2039,effort_fleet,unaffected_oa,atlantic,66098674.33131419,72493927.26501776,0.09675311945967162,Absolute,Fuel subsidies
2040,effort_fleet,unaffected_oa,atlantic,66073358.230133496,72584342.27638349,0.09854174542744197,Absolute,Fuel subsidies
2041,effort_fleet,unaffected_oa,atlantic,66051555.14129914,72665063.01052156,0.10012645205816328,Absolute,Fuel subsidies
2042,effort_fleet,unaffected_oa,atlantic,66032867.38938603,72737236.35049927,0.10153078650331167,Absolute,Fuel subsidies
2043,effort_fleet,unaffected_oa,atlantic,66016941.7628336,72801877.79691003,0.10277567928625606,Absolute,Fuel subsidies
2044,effort_fleet,unaffected_oa,atlantic,66003463.94932365,72859883.5794135,0.1038796938802197,Absolute,Fuel subsidies
2045,effort_fleet,unaffected_oa,atlantic,65992154.17880642,72912043.29255854,0.10485927001265345,Absolute,Fuel subsidies
2046,effort_fleet,unaffected_oa,atlantic,65982763.57590835,72959052.039112,0.10572895230703612,Absolute,Fuel subsidies
2047,effort_fleet,unaffected_oa,atlantic,65975070.96280375,73001521.60339518,0.10650160034769629,Absolute,Fuel subsidies
2048,effort_fleet,unaffected_oa,atlantic,65968879.98435547,73039990.48390904,0.10718857893646949,Absolute,Fuel subsidies
2049,effort_fleet,unaffected_oa,atlantic,65964016.49472432,73074932.77895913,0.10779992884156053,Absolute,Fuel subsidies
2050,effort_fleet,unaffected_oa,atlantic,65960326.17665038,73106765.99926038,0.10834451915035861,Absolute,Fuel subsidies
2051,effort_fleet,unaffected_oa,atlantic,65957672.377880745,73135857.91406858,0.1088301827126798,Absolute,Fuel subsidies
2052,effort_fleet,unaffected_oa,atlantic,65955934.153318144,73162532.5443926,0.10926383628078601,Absolute,Fuel subsidies
2053,effort_fleet,unaffected_oa,atlantic,65955004.501626454,73187075.41127987,0.10965158693113386,Absolute,Fuel subsidies
2054,effort_fleet,unaffected_oa,atlantic,65954788.78393285,73209738.13633426,0.10999882625912939,Absolute,Fuel subsidies
2055,effort_fleet,unaffected_oa,atlantic,65955203.3111562,73230742.47939923,0.110310313712768,Absolute,Fuel subsidies
2056,effort_fleet,unaffected_oa,atlantic,65956174.08583823,73250283.88660794,0.1105902502967629,Absolute,Fuel subsidies
2057,effort_fleet,unaffected_oa,atlantic,65957635.68424851,73268534.6115468,0.11084234374768871,Absolute,Fuel subsidies
2058,effort_fleet,unaffected_oa,atlantic,65959530.26489955,73285646.4633095,0.11106986615865193,Absolute,Fuel subsidies
2059,effort_fleet,unaffected_oa,atlantic,65961806.6903157,73301753.22766003,0.11127570492125341,Absolute,Fuel subsidies
2060,effort_fleet,unaffected_oa,atlantic,65964419.749819905,73316972.80119875,0.11146240775352109,Absolute,Fuel subsidies
2061,effort_fleet,unaffected_oa,atlantic,65967329.472131245,73331409.0731291,0.11163222249445325,Absolute,Fuel subsidies
2062,effort_fleet,unaffected_oa,atlantic,65970500.51762284,73345153.5847651,0.11178713226788776,Absolute,Fuel subsidies
2063,effort_fleet,unaffected_oa,atlantic,65973901.64112404,73358286.99313834,0.11192888654945542,Absolute,Fuel subsidies
2064,effort_fleet,unaffected_oa,atlantic,65977505.21712697,73370880.36183079,0.1120590286094143,Absolute,Fuel subsidies
2065,effort_fleet,unaffected_oa,atlantic,65981286.82016082,73382996.29937202,0.1121789197501613,Absolute,Fuel subsidies
2066,effort_fleet,unaffected_oa,atlantic,65985224.8539173,73394689.96312058,0.11228976070941442,Absolute,Fuel subsidies
2067,effort_fleet,unaffected_oa,atlantic,65989300.22344969,73406009.94443564,0.1123926105576488,Absolute,Fuel subsidies
2068,effort_fleet,unaffected_oa,atlantic,65993496.04542642,73416999.04909253,0.11248840338078414,Absolute,Fuel subsidies
2069,effort_fleet,unaffected_oa,atlantic,65997797.3920061,73427694.98526435,0.11257796300575,Absolute,Fuel subsidies
2070,effort_fleet,unaffected_oa,atlantic,66002191.06441927,73438130.9699536,0.11266201599696474,Absolute,Fuel subsidies
2071,effort_fleet,unaffected_oa,atlantic,66006665.392800376,73448336.26348716,0.11274120312550251,Absolute,Fuel subsidies
2072,effort_fleet,unaffected_oa,atlantic,66011210.059217796,73458336.64056452,0.11281608948943672,Absolute,Fuel subsidies
2073,effort_fleet,unaffected_oa,atlantic,66015815.941206865,73468154.80535594,0.11288717344319522,Absolute,Fuel subsidies
2074,effort_fleet,unaffected_oa,atlantic,66020474.97342526,73477810.75726855,0.11295489447546436,Absolute,Fuel subsidies
2075,effort_fleet,unaffected_oa,atlantic,66025180.02532812,73487322.11322142,0.11301964015896246,Absolute,Fuel subsidies
2076,effort_fleet,unaffected_oa,atlantic,66029924.79300487,73496704.391584,0.1130817522810528,Absolute,Fuel subsidies
2077,effort_fleet,unaffected_oa,atlantic,66034703.7035363,73505971.26232454,0.11314153225144459,Absolute,Fuel subsidies
2078,effort_fleet,unaffected_oa,atlantic,66039511.83042099,73515134.76737978,0.11319924587200157,Absolute,Fuel subsidies
2079,effort_fleet,unaffected_oa,atlantic,66044344.81878892,73524205.51478218,0.11325512754371833,Absolute,Fuel subsidies
2080,effort_fleet,unaffected_oa,atlantic,66049198.81926876,73533192.8496637,0.11330938397713933,Absolute,Fuel subsidies
2081,effort_fleet,unaffected_oa,atlantic,66054070.429506995,73542105.00488544,0.11336219746472222,Absolute,Fuel subsidies
