Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2026,effort_fleet,unaffected_oa,indian,1459231365.239497,1459231365.239497,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2027,effort_fleet,unaffected_oa,indian,1460210240.2251709,1460210240.2251709,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2028,effort_fleet,unaffected_oa,indian,1461101846.4847064,1461101846.4847064,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2029,effort_fleet,unaffected_oa,indian,1461708611.0985413,1461708611.0985413,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2030,effort_fleet,unaffected_oa,indian,1462027277.8415718,1462027277.8415718,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2031,effort_fleet,unaffected_oa,indian,1462136580.1703472,1462136580.1703472,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2032,effort_fleet,unaffected_oa,indian,1462127859.9644296,1462127859.9644296,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2033,effort_fleet,unaffected_oa,indian,1462072399.752572,1462072399.752572,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2034,effort_fleet,unaffected_oa,indian,1462013170.3972158,1462013170.3972158,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2035,effort_fleet,unaffected_oa,indian,1461969227.3675263,1461969227.3675263,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2036,effort_fleet,unaffected_oa,indian,1461944251.4838467,1461944251.4838467,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2037,effort_fleet,unaffected_oa,indian,1461934450.0324829,1461934450.0324829,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2038,effort_fleet,unaffected_oa,indian,1461933968.7632568,1461933968.7632568,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2039,effort_fleet,unaffected_oa,indian,1461937737.0787754,1461937737.0787754,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2040,effort_fleet,unaffected_oa,indian,1461942437.965212,1461942437.965212,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2041,effort_fleet,unaffected_oa,indian,1461946420.6702123,1461946420.6702123,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2042,effort_fleet,unaffected_oa,indian,1461949195.7708688,1461949195.7708688,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2043,effort_fleet,unaffected_oa,indian,1461950897.484351,1461950897.484351,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2044,effort_fleet,unaffected_oa,indian,1461951883.371564,1461951883.371564,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2045,effort_fleet,unaffected_oa,indian,1461952504.0187073,1461952504.0187073,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2046,effort_fleet,unaffected_oa,indian,1461953008.5823574,1461953008.5823574,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2047,effort_fleet,unaffected_oa,indian,1461953533.7490368,1461953533.7490368,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2048,effort_fleet,unaffected_oa,indian,1461954130.7165186,1461954130.7165186,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2049,effort_fleet,unaffected_oa,indian,1461954800.5104196,1461954800.5104196,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2050,effort_fleet,unaffected_oa,indian,1461955522.8662374,1461955522.8662374,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2051,effort_fleet,unaffected_oa,indian,1461956274.3019788,1461956274.3019788,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2052,effort_fleet,unaffected_oa,indian,1461957036.5875013,1461957036.5875013,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2053,effort_fleet,unaffected_oa,indian,1461957798.8140168,1461957798.8140168,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2054,effort_fleet,unaffected_oa,indian,1461958556.2030888,1461958556.2030888,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2055,effort_fleet,unaffected_oa,indian,1461959307.8854477,1461959307.8854477,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2056,effort_fleet,unaffected_oa,indian,1461960054.872732,1461960054.872732,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2057,effort_fleet,unaffected_oa,indian,1461960798.6799178,1461960798.6799178,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2058,effort_fleet,unaffected_oa,indian,1461961540.6072295,1461961540.6072295,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2059,effort_fleet,unaffected_oa,indian,1461962281.4998925,1461962281.4998925,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2060,effort_fleet,unaffected_oa,indian,1461963021.7754192,1461963021.7754192,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2061,effort_fleet,unaffected_oa,indian,1461963761.5552144,1461963761.5552144,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2062,effort_fleet,unaffected_oa,indian,1461964500.802878,1461964500.802878,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2063,effort_fleet,unaffected_oa,indian,1461965239.4264333,1461965239.4264333,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2064,effort_fleet,unaffected_oa,indian,1461965977.3367443,1461965977.3367443,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2065,effort_fleet,unaffected_oa,indian,1461966714.4711637,1461966714.4711637,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2066,effort_fleet,unaffected_oa,indian,1461967450.7959943,1461967450.7959943,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2067,effort_fleet,unaffected_oa,indian,1461968186.2993803,1461968186.2993803,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2068,effort_fleet,unaffected_oa,indian,1461968920.982194,1461968920.982194,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2069,effort_fleet,unaffected_oa,indian,1461969654.850648,1461969654.850648,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2070,effort_fleet,unaffected_oa,indian,1461970387.911695,1461970387.911695,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2071,effort_fleet,unaffected_oa,indian,1461971120.170901,1461971120.170901,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2072,effort_fleet,unaffected_oa,indian,1461971851.6319387,1461971851.6319387,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2073,effort_fleet,unaffected_oa,indian,1461972582.2969108,1461972582.2969108,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2074,effort_fleet,unaffected_oa,indian,1461973312.1669245,1461973312.1669245,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2075,effort_fleet,unaffected_oa,indian,1461974041.2426116,1461974041.2426116,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2076,effort_fleet,unaffected_oa,indian,1461974769.5244806,1461974769.5244806,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2077,effort_fleet,unaffected_oa,indian,1461975497.013096,1461975497.013096,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2078,effort_fleet,unaffected_oa,indian,1461976223.7091403,1461976223.7091403,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2079,effort_fleet,unaffected_oa,indian,1461976949.6134038,1461976949.6134038,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2080,effort_fleet,unaffected_oa,indian,1461977674.7267528,1461977674.7267528,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2081,effort_fleet,unaffected_oa,indian,1461978399.0500906,1461978399.0500906,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2082,effort_fleet,unaffected_oa,indian,1461979122.584334,1461979122.584334,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2083,effort_fleet,unaffected_oa,indian,1461979845.3303978,1461979845.3303978,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2084,effort_fleet,unaffected_oa,indian,1461980567.2891893,1461980567.2891893,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2085,effort_fleet,unaffected_oa,indian,1461981288.4616063,1461981288.4616063,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2086,effort_fleet,unaffected_oa,indian,1461982008.8485396,1461982008.8485396,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2087,effort_fleet,unaffected_oa,indian,1461982728.4508784,1461982728.4508784,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2088,effort_fleet,unaffected_oa,indian,1461983447.2695053,1461983447.2695053,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2089,effort_fleet,unaffected_oa,indian,1461984165.305305,1461984165.305305,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2090,effort_fleet,unaffected_oa,indian,1461984882.5591612,1461984882.5591612,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2091,effort_fleet,unaffected_oa,indian,1461985599.0319548,1461985599.0319548,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2092,effort_fleet,unaffected_oa,indian,1461986314.7245686,1461986314.7245686,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2093,effort_fleet,unaffected_oa,indian,1461987029.6378825,1461987029.6378825,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2094,effort_fleet,unaffected_oa,indian,1461987743.772778,1461987743.772778,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2095,effort_fleet,unaffected_oa,indian,1461988457.1301317,1461988457.1301317,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2096,effort_fleet,unaffected_oa,indian,1461989169.7108235,1461989169.7108235,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2097,effort_fleet,unaffected_oa,indian,1461989881.5157287,1461989881.5157287,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2098,effort_fleet,unaffected_oa,indian,1461990592.5457244,1461990592.5457244,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2099,effort_fleet,unaffected_oa,indian,1461991302.801684,1461991302.801684,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2100,effort_fleet,unaffected_oa,indian,1461992012.284481,1461992012.284481,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2019,effort_total,Total,indian,1592333119.0941062,1592333119.0941062,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2020,effort_total,Total,indian,1576337763.167693,1576337763.167693,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2021,effort_total,Total,indian,1566011814.5416636,1566011814.5416636,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2022,effort_total,Total,indian,1554281953.0718753,1554281953.0718753,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2023,effort_total,Total,indian,1546685445.9458811,1546685445.9458811,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2024,effort_total,Total,indian,1543000581.8788283,1543000581.8788283,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2025,effort_total,Total,indian,1542103170.2064548,1542103170.2064548,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2026,effort_total,Total,indian,1542632152.8659995,1542632152.8659995,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2027,effort_total,Total,indian,1543608230.921362,1543608230.921362,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2028,effort_total,Total,indian,1544497085.4769979,1544497085.4769979,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2029,effort_total,Total,indian,1545101097.7319655,1545101097.7319655,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2030,effort_total,Total,indian,1545416993.3455272,1545416993.3455272,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2031,effort_total,Total,indian,1545523504.243404,1545523504.243404,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2032,effort_total,Total,indian,1545511978.1682768,1545511978.1682768,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2033,effort_total,Total,indian,1545453705.0017302,1545453705.0017302,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2034,effort_total,Total,indian,1545391661.5353873,1545391661.5353873,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2035,effort_total,Total,indian,1545344906.907887,1545344906.907887,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2036,effort_total,Total,indian,1545317123.6297853,1545317123.6297853,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2037,effort_total,Total,indian,1545304519.3723252,1545304519.3723252,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2038,effort_total,Total,indian,1545301239.6147158,1545301239.6147158,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2039,effort_total,Total,indian,1545302213.2898092,1545302213.2898092,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2040,effort_total,Total,indian,1545304122.9618146,1545304122.9618146,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2041,effort_total,Total,indian,1545305317.594051,1545305317.594051,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2042,effort_total,Total,indian,1545305307.6158228,1545305307.6158228,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2043,effort_total,Total,indian,1545304227.1942196,1545304227.1942196,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2044,effort_total,Total,indian,1545302433.8940687,1545302433.8940687,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2045,effort_total,Total,indian,1545300278.3260293,1545300278.3260293,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2046,effort_total,Total,indian,1545298009.671896,1545298009.671896,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2047,effort_total,Total,indian,1545295764.6356773,1545295764.6356773,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2048,effort_total,Total,indian,1545293594.4235198,1545293594.4235198,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2049,effort_total,Total,indian,1545291500.062285,1545291500.062285,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2050,effort_total,Total,indian,1545289461.284422,1545289461.284422,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2051,effort_total,Total,indian,1545287454.6029897,1545287454.6029897,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2052,effort_total,Total,indian,1545285461.7825348,1545285461.7825348,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2053,effort_total,Total,indian,1545283471.9093437,1545283471.9093437,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2054,effort_total,Total,indian,1545281480.200643,1545281480.200643,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2055,effort_total,Total,indian,1545279485.783338,1545279485.783338,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2056,effort_total,Total,indian,1545277489.665578,1545277489.665578,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2057,effort_total,Total,indian,1545275493.3590188,1545275493.3590188,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2058,effort_total,Total,indian,1545273498.1606178,1545273498.1606178,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2059,effort_total,Total,indian,1545271504.9123242,1545271504.9123242,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2060,effort_total,Total,indian,1545269514.028342,1545269514.028342,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2061,effort_total,Total,indian,1545267525.6267374,1545267525.6267374,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2062,effort_total,Total,indian,1545265539.6677504,1545265539.6677504,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2063,effort_total,Total,indian,1545263556.056035,1545263556.056035,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2064,effort_total,Total,indian,1545261574.6990848,1545261574.6990848,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2065,effort_total,Total,indian,1545259595.530886,1545259595.530886,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2066,effort_total,Total,indian,1545257618.514381,1545257618.514381,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2067,effort_total,Total,indian,1545255643.6343598,1545255643.6343598,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2068,effort_total,Total,indian,1545253670.8883471,1545253670.8883471,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2069,effort_total,Total,indian,1545251700.2792122,1545251700.2792122,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2070,effort_total,Total,indian,1545249731.8105698,1545249731.8105698,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2071,effort_total,Total,indian,1545247765.484651,1545247765.484651,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2072,effort_total,Total,indian,1545245801.3017986,1545245801.3017986,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2073,effort_total,Total,indian,1545243839.2607884,1545243839.2607884,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2074,effort_total,Total,indian,1545241879.359405,1545241879.359405,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2075,effort_total,Total,indian,1545239921.5949621,1545239921.5949621,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2076,effort_total,Total,indian,1545237965.9646528,1545237965.9646528,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2077,effort_total,Total,indian,1545236012.4657311,1545236012.4657311,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2078,effort_total,Total,indian,1545234061.095573,1545234061.095573,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2079,effort_total,Total,indian,1545232111.8516655,1545232111.8516655,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2080,effort_total,Total,indian,1545230164.7315767,1545230164.7315767,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2081,effort_total,Total,indian,1545228219.732915,1545228219.732915,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2082,effort_total,Total,indian,1545226276.853306,1545226276.853306,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2083,effort_total,Total,indian,1545224336.0903788,1545224336.0903788,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2084,effort_total,Total,indian,1545222397.4417567,1545222397.4417567,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2085,effort_total,Total,indian,1545220460.905059,1545220460.905059,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2086,effort_total,Total,indian,1545218526.477902,1545218526.477902,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2087,effort_total,Total,indian,1545216594.1579034,1545216594.1579034,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2088,effort_total,Total,indian,1545214663.942679,1545214663.942679,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2089,effort_total,Total,indian,1545212735.8298504,1545212735.8298504,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2090,effort_total,Total,indian,1545210809.8170424,1545210809.8170424,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2091,effort_total,Total,indian,1545208885.90188,1545208885.90188,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2092,effort_total,Total,indian,1545206964.0819952,1545206964.0819952,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2093,effort_total,Total,indian,1545205044.3550205,1545205044.3550205,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2094,effort_total,Total,indian,1545203126.7185938,1545203126.7185938,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2095,effort_total,Total,indian,1545201211.1703525,1545201211.1703525,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2096,effort_total,Total,indian,1545199297.70794,1545199297.70794,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2097,effort_total,Total,indian,1545197386.3290007,1545197386.3290007,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2098,effort_total,Total,indian,1545195477.0311835,1545195477.0311835,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2099,effort_total,Total,indian,1545193569.8121376,1545193569.8121376,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2100,effort_total,Total,indian,1545191664.6695168,1545191664.6695168,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2019,revenue_fleet,unaffected_managed,indian,274346692.4825544,274346692.4825544,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2020,revenue_fleet,unaffected_managed,indian,274473642.59688383,274473642.59688383,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2021,revenue_fleet,unaffected_managed,indian,273538931.2689488,273538931.2689488,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2022,revenue_fleet,unaffected_managed,indian,273632332.52612776,273632332.52612776,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2023,revenue_fleet,unaffected_managed,indian,273946124.05874604,273946124.05874604,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2024,revenue_fleet,unaffected_managed,indian,274277846.7416621,274277846.7416621,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2025,revenue_fleet,unaffected_managed,indian,274504902.5587251,274504902.5587251,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2026,revenue_fleet,unaffected_managed,indian,274619660.5115551,274619660.5115551,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2027,revenue_fleet,unaffected_managed,indian,274652670.83288455,274652670.83288455,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2028,revenue_fleet,unaffected_managed,indian,274639997.43326706,274639997.43326706,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2029,revenue_fleet,unaffected_managed,indian,274609205.661896,274609205.661896,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2030,revenue_fleet,unaffected_managed,indian,274576801.2042769,274576801.2042769,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2031,revenue_fleet,unaffected_managed,indian,274550171.3243488,274550171.3243488,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2032,revenue_fleet,unaffected_managed,indian,274530831.3439584,274530831.3439584,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2033,revenue_fleet,unaffected_managed,indian,274517389.72813094,274517389.72813094,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2034,revenue_fleet,unaffected_managed,indian,274507612.664403,274507612.664403,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2035,revenue_fleet,unaffected_managed,indian,274499536.91799873,274499536.91799873,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2036,revenue_fleet,unaffected_managed,indian,274491864.5939209,274491864.5939209,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2037,revenue_fleet,unaffected_managed,indian,274483941.8235614,274483941.8235614,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2038,revenue_fleet,unaffected_managed,indian,274475568.28170764,274475568.28170764,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2039,revenue_fleet,unaffected_managed,indian,274466789.7071927,274466789.7071927,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2040,revenue_fleet,unaffected_managed,indian,274457741.894932,274457741.894932,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2041,revenue_fleet,unaffected_managed,indian,274448560.140566,274448560.140566,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2042,revenue_fleet,unaffected_managed,indian,274439341.506318,274439341.506318,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2043,revenue_fleet,unaffected_managed,indian,274430139.77609867,274430139.77609867,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2044,revenue_fleet,unaffected_managed,indian,274420975.5033824,274420975.5033824,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2045,revenue_fleet,unaffected_managed,indian,274411849.55332345,274411849.55332345,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2046,revenue_fleet,unaffected_managed,indian,274402754.3034053,274402754.3034053,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2047,revenue_fleet,unaffected_managed,indian,274393680.717042,274393680.717042,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2048,revenue_fleet,unaffected_managed,indian,274384621.7019358,274384621.7019358,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2049,revenue_fleet,unaffected_managed,indian,274375572.9694851,274375572.9694851,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2050,revenue_fleet,unaffected_managed,indian,274366532.6066456,274366532.6066456,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2051,revenue_fleet,unaffected_managed,indian,274357500.2291644,274357500.2291644,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2052,revenue_fleet,unaffected_managed,indian,274348476.19754326,274348476.19754326,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2053,revenue_fleet,unaffected_managed,indian,274339461.0795824,274339461.0795824,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2054,revenue_fleet,unaffected_managed,indian,274330455.367167,274330455.367167,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2055,revenue_fleet,unaffected_managed,indian,274321459.37906003,274321459.37906003,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2056,revenue_fleet,unaffected_managed,indian,274312473.2688646,274312473.2688646,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2057,revenue_fleet,unaffected_managed,indian,274303497.0747735,274303497.0747735,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2058,revenue_fleet,unaffected_managed,indian,274294530.7728278,274294530.7728278,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
2059,revenue_fleet,unaffected_managed,indian,274285574.3166781,274285574.3166781,0,RD/TN/RL/81,Philippines - De minimis (RD/TN/RL/81)
