pooled_commodity,ISSCAAP_group,ISSCAAP_division,group_for_pairing,Year,exvessel_price_USD/t
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",1995,1191.329091
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",1996,1127.674245
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",1997,1467.394876
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",1998,1400.409899
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",1999,1351.061183
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2000,1105.412663
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2001,1134.996772
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2002,1197.11837
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2003,1218.733788
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2004,1416.434091
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2005,1651.501345
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2006,1930.644008
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2007,1959.650113
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2008,1899.310319
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2009,1713.001269
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2010,1840.867052
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2011,1871.010805
Edible crab (Cancer pagurus),"Crabs, sea-spiders",CRUSTACEANS,"Crabs, sea-spiders",2012,1868.42068
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1976,2466.998091
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1977,2997.538408
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1978,3570.947527
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1979,4242.556088
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1980,4673.406627
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1981,3913.320024
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1982,3666.975421
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1983,3698.285332
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1984,3328.760105
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1985,3574.651567
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1986,4855.327994
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1987,6227.963225
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1988,5738.505262
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1989,4375.460647
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1990,4565.801409
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1991,5151.824587
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1992,4517.446047
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1993,4425.758711
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1994,4175.542516
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1995,4770.631483
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1996,5356.81186
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1997,4511.236951
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1998,5041.478912
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,1999,4589.445469
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2000,3751.451173
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2001,3543.637926
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2002,3102.78283
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2003,3605.475951
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2004,3561.677401
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2005,3522.374758
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2006,3185.443709
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2007,3433.200527
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2008,3229.867379
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2009,3434.175534
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2010,3483.585079
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2011,3812.980641
Eels,Miscellaneous coastal fishes,MARINE FISHES,Miscellaneous coastal fishes,2012,2340.799709
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1976,393.1695555
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1977,453.9189274
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1978,441.4646686
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1979,471.6132769
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1980,613.5558295
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1981,803.3897771
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1982,716.6635227
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1983,724.2260299
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1984,677.5509704
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1985,708.8746778
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1986,879.643183
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1987,1237.966849
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1988,631.3661145
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1989,486.2652456
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1990,573.5966795
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1991,457.2510469
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1992,558.9251369
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1993,684.6118932
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1994,419.3495004
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1995,666.4405843
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1996,855.8074743
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1997,647.1084074
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1998,744.7633604
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1999,1020.701499
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2000,1075.912175
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2001,662.7210025
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2002,538.9349575
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2003,707.0036927
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2004,771.2906531
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2005,824.0512385
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2006,963.2452929
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2007,833.7554113
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2008,841.358376
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2009,736.5701267
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2010,662.5273224
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2011,452.2354275
European anchovy,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2012,531.1995909
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1976,306.4807576
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1977,393.3722707
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1978,502.3444194
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1979,523.5201671
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1980,566.7542516
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1981,433.0615474
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1982,468.8452068
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1983,420.9755843
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1984,405.9755387
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1985,497.6672577
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1986,535.7952803
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1987,561.7518468
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1988,1081.786979
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1989,2709.521999
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1990,2771.912383
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1991,2456.13438
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1992,2480.282654
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1993,3162.285398
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1994,3108.317012
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1995,1839.669607
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1996,1354.908459
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1997,2245.614089
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1998,2131.404807
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",1999,1842.197283
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2000,1538.611303
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2001,1329.804012
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2002,1429.403211
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2003,1254.339945
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2004,1240.463954
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2005,1605.340623
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2006,2049.452924
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2007,1105.539092
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2008,994.5657075
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2009,1367.572008
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2010,1206.435447
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2011,1073.421634
European hake,"Cods, hakes, haddocks",MARINE FISHES,"Cods, hakes, haddocks",2012,1449.565286
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1976,660.4106361
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1977,622.5849066
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1978,779.8319529
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1979,895.1135232
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1980,869.3453659
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1981,769.5811265
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1982,728.635259
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1983,1275.015072
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1984,1222.811045
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1985,1389.414346
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1986,1795.750421
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1987,2291.320433
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1988,1997.583809
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1989,1770.844912
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1990,2266.926327
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1991,2662.721366
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1992,2245.237011
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1993,2132.305679
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1994,3197.288614
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1995,3246.917117
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1996,3257.589408
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1997,2813.545348
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1998,2631.357967
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1999,2092.274154
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2000,1330.239124
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2001,1292.609497
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2002,1522.855951
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2003,1812.292714
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2004,1905.525244
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2005,1891.963806
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2006,1968.183887
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2007,2165.948022
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2008,2521.878487
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2009,2289.910937
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2010,1882.478823
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2011,2075.72553
European plaice,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2012,1834.48102
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1976,241.8792511
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1977,258.0271713
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1978,297.598555
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1979,311.5756354
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1980,376.2053234
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1981,335.9010476
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1982,296.690074
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1983,292.1238342
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1984,268.8811317
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1985,285.4610951
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1986,368.0126452
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1987,397.8018473
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1988,415.5277376
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1989,427.0015072
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1990,496.6991185
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1991,522.9268337
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1992,564.6066072
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1993,492.9109639
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1994,365.8562054
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1995,435.0138442
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1996,474.0084702
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1997,541.2923425
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1998,534.5603823
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",1999,631.4056955
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2000,524.672853
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2001,349.849501
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2002,425.5814998
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2003,460.8132451
European sardine,"Herrings, sardines, anchovies",MARINE FISHES,"Herrings, sardines, anchovies",2004,489.770273
