year,loc_id,is_territorial,loc_name,loc_ter1_iso3,loc_sov1_iso3,loc_ter2_iso3,loc_sov2_iso3,loc_ter3_iso3,loc_sov3_iso3,flag_iso3,vessels_n,fishing_h,fishing_kwh,length_m_mean,length_m_min,length_m_max,tonnage_gt_mean,tonnage_gt_min,tonnage_gt_max,engine_power_kw_mean,engine_power_kw_min,engine_power_kw_max
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",AUS,1,19.358055555555556,6278.7564660574435,29.420932679183334,29.420932679183334,29.420932679183334,201.21978540625,201.21978540625,201.21978540625,324.3485094894,324.3485094894,324.3485094894
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",CHN,1,11.961944444444445,30790.045000000002,67.11,67.11,67.11,1152,1152,1152,2574,2574,2574
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",FSM,1,4.643333333333333,13022.344416666665,78.96,78.96,78.96,1788,1788,1788,2804.525,2804.525,2804.525
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",JPN,6,64.01277777777777,56156.53033328629,52.484722222222224,43.31,61.96333333333333,451.4365860556479,301.6195163338875,601,1016.5995707777778,396.096906,2942
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",KOR,1,0.26722222222222225,312.99064491693946,47.4624215802,47.4624215802,47.4624215802,444.6884586781334,444.6884586781334,444.6884586781334,1171.2747626829334,1171.2747626829334,1171.2747626829334
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",PHL,11,118.21861111111112,290290.54433762346,67.52030303030304,54.92666666666667,71.79,1138.090909090909,720,2012,2529.4211849312123,1888.23861,3376.675333333333
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",PNG,5,27.790277777777778,58429.31704166666,68.199,58.42,70.8,1424.6,1034,1562,2501.241,1912,2660.5
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",TWN,1,1.7500000000000002,4177.250000000001,70.59,70.59,70.59,1280,1280,1280,2387,2387,2387
2016,8324,TRUE,Papua New Guinean Exclusive Economic Zone,PNG,PNG,"NA","NA","NA","NA",USA,1,6.689166666666666,15483.870963115956,69.49818859648333,69.49818859648333,69.49818859648333,923.2875,923.2875,923.2875,2314.76830145,2314.76830145,2314.76830145
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",CHL,1,220.67611111111097,424338.0940555553,42.26,42.26,42.26,769,769,769,1922.9,1922.9,1922.9
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",CHN,104,2882.3930555555557,2444175.9674960077,51.25975982255683,42.58797424475714,74.14739282685,792.6349785929135,418.3513881106,9088.246952994585,883.2877521318372,551,2270.0512394006
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",COL,4,114.07555555555552,307323.9448200433,63.60875,59.74,71.32,1292.625,990,1619,2779.1749710906442,2030.4198843625768,3715.08
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",ECU,6,1434.8280555555568,3753152.794833606,65.84209125259555,60.06666666666667,75.96666666666667,1561.2626257691725,1188.5,2090.86148730506,2573.25394479249,1982,2814.4036687549396
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",ESP,6,46.305833333333304,17218.744758962956,35.710277777777776,28,44.45,374.1666666666667,198,636,411.32069666666666,263.80163333333337,645.8833333333333
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",JPN,4,7.410833333333334,5594.128922222222,51.70125,50.6,52.61,543.375,469,660,791.8195000000001,735,961
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",KOR,1,12.299722222222226,44303.59944444446,93.5,93.5,93.5,3314,3314,3314,3602,3602,3602
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",PAN,4,78.6425,176931.42204874154,71.64833333333334,60.09,80.6,1831.5,1040,2284,2689.9819043778543,1492,3299.927617511417
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",PER,63,18775.395277777785,22516536.18433856,42.80635510728638,29.525602923688886,61.231704370524994,582.7761286376921,206.76592310636667,1714,1247.8439570337223,483.75888205253335,6210
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",TWN,2,13.121111111111112,14677.549166666668,63.3,62.5,64.1,866.5,845,888,1118.5,1118,1119
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",UNK,25,4588.247777777779,3978436.359531057,36.18583990609988,20.821388874566665,46.26884059246667,396.1159948687165,81.9533161821,616.4720251833,806.0299404342691,181.59934389463334,1348.0767243232888
2016,8432,FALSE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",VUT,1,1.4552777777777777,8568.675555555556,105,105,105,7805,7805,7805,5888,5888,5888
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",CHL,1,23.802222222222227,45769.293111111125,42.26,42.26,42.26,769,769,769,1922.9,1922.9,1922.9
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",ECU,1,0.7608333333333333,2270.3266666666664,68.94,68.94,68.94,1559,1559,1559,2984,2984,2984
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",ESP,8,17.606666666666666,9531.978908887037,38.028333333333336,28,43.5,433.875,198,627,476.94347666666664,298.34000000000003,741.3584333333333
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",KOR,2,12.079999999999998,45187.259999999995,105.265,93.5,117.03,5539.5,3314,7765,4798.5,3602,5995
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",PER,62,3801.9794444444447,4575026.659622759,42.822303914841804,29.525602923688886,61.231704370524994,584.3263851962951,206.76592310636667,1714,1251.8832003747007,483.75888205253335,6210
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",UNK,24,1225.7091666666668,852961.0972705295,35.7861441238846,20.821388874566665,46.26884059246667,386.93449360560885,81.9533161821,585.7999770235333,802.2162427911983,181.59934389463334,1348.0767243232888
2016,8432,TRUE,Peruvian Exclusive Economic Zone,PER,PER,"NA","NA","NA","NA",VUT,1,1.0997222222222223,814.3443055555556,47.32,47.32,47.32,449,449,449,740.5,740.5,740.5
2016,8322,FALSE,Philippines Exclusive Economic Zone,PHL,PHL,"NA","NA","NA","NA",JPN,1,0.24194444444444443,93.38120037037037,49.2,49.2,49.2,603.5,603.5,603.5,385.9613333333333,385.9613333333333,385.9613333333333
2016,8322,TRUE,Philippines Exclusive Economic Zone,PHL,PHL,"NA","NA","NA","NA",KIR,1,1.1916666666666667,3177.3408333333336,68.1,68.1,68.1,1565,1565,1565,2666.3,2666.3,2666.3
2016,8439,FALSE,Pitcairn Islands Exclusive Economic Zone,PCN,GBR,"NA","NA","NA","NA",ESP,1,0.7144444444444444,397.2334925925926,44.475,44.475,44.475,619,619,619,556.0033333333333,556.0033333333333,556.0033333333333
2016,8439,FALSE,Pitcairn Islands Exclusive Economic Zone,PCN,GBR,"NA","NA","NA","NA",TWN,1,0.1086111111111111,83.61665333333332,35.5,35.5,35.5,205,205,205,769.872,769.872,769.872
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",DEU,4,287.57138888888886,412427.71970105695,31.91847502864231,20.563900114569233,51.72,319.45119303969614,97.8047721587846,764,781.1001646220654,221,2030
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",DNK,10,1934.9747222222222,669590.1241905055,21.60506840801637,16.65,30.75,137.22366183880158,77.5,329,359.2685601042861,124,485
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",LTU,21,6491.275277777778,1462709.039027778,26.817222222222224,20.04,50.5,146,104,543,294.0238095238095,165,1400
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",LVA,20,11725.044444444446,3087434.861527778,25.133,19.48,26.5,115.75,68,204,268.875,110,478
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",POL,140,35510.58583333333,12884509.883002581,21.707545380097812,11.388892422716665,40.27,104.43788218907451,9.750219617183333,468,337.87621334470737,132.80077385766668,740
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",RUS,2,4.458333333333334,24761.549964993414,104.5,104.5,104.5,4407,4407,4407,5546.872290695118,5535.453464923772,5558.291116466464
2016,5687,FALSE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",SWE,10,2968.1649999999995,1262842.1160645797,24.19232625480583,22.15,31.74,171.77479451652147,121.21876995312307,324,475.60724560117495,369.5170146857077,873
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",DEU,2,11.029444444444445,5729.205555555556,24.384999999999998,18.43,30.34,150.5,40,261,410,220,600
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",DNK,6,59.59555555555555,23175.229521955454,22.091967685164743,16.65,30.75,158.1773108454868,108.2,329,391.49638318151824,326.93553305399996,485
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",FIN,1,2.674166666666667,1965.5125,35.49,35.49,35.49,352,352,352,735,735,735
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",LTU,3,3.1027777777777774,683.398611111111,22.578888888888887,20.04,24.636666666666663,120,119,121,220.5,220,221
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",LVA,8,43.05694444444444,12610.871944444443,24.70375,19.48,25.45,112.875,109,122,281.25,220,368
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",NOR,1,3.5583333333333336,8141.2392358132965,53.735800080800004,53.735800080800004,53.735800080800004,1135.5399899769286,1135.5399899769286,1135.5399899769286,2287.9360850060784,2287.9360850060784,2287.9360850060784
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",POL,134,36878.953055555554,11409706.626307555,21.33377983849475,11.388892422716665,40.27,100.19595126474755,9.750219617183333,468,327.01128225020625,132.80077385766668,740
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",RUS,7,26.52333333333333,136182.7783703351,99.76285714285714,62.2,120.7,5284.142857142857,1937,7765,5636.417132242428,3489.4247755527285,7103.1858157666575
2016,5687,TRUE,Polish Exclusive Economic Zone,POL,POL,"NA","NA","NA","NA",SWE,2,14.820555555555556,5961.707379720056,24.529254144191665,23.68,25.37850828838333,162.9385363558,160.87707271160002,165,447.5335187938125,395.067037587625,500
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",ESP,103,29549.542222222313,8402898.67838023,23.255053807227462,13.173070997033333,64.98,125.03556990384399,18.16,1060,234.30628278794552,66.20500000000001,1300.48
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",FLK,1,3.825277777777778,7428.804421282863,66.78584600765002,66.78584600765002,66.78584600765002,1644.1385283963216,1644.1385283963216,1644.1385283963216,1942.030057121364,1942.030057121364,1942.030057121364
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",ISL,1,15.383611111111112,2164.9025278974445,32.2737014116,32.2737014116,32.2737014116,194.2562940458,194.2562940458,194.2562940458,140.7278507147,140.7278507147,140.7278507147
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",NLD,1,0.18666666666666668,877.634327894375,96.34497146197694,96.34497146197694,96.34497146197694,5308.503192968507,5308.503192968507,5308.503192968507,4701.612470862723,4701.612470862723,4701.612470862723
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",NZL,1,0.6,390.10140964763997,38.56040424842,38.56040424842,38.56040424842,563.80053749036006,563.80053749036006,563.80053749036006,650.1690160794,650.1690160794,650.1690160794
2016,5688,FALSE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",PRT,289,201772.55305555556,66264971.411373585,22.208401994130924,8.95,80.35,116.806712365031,4.03,1917,322.96095730070704,44.74,1750
2016,5688,TRUE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",AUS,1,43.88749999999999,8196.40668957062,17.66450534435,17.66450534435,17.66450534435,30.47460407645,30.47460407645,30.47460407645,186.75948025225,186.75948025225,186.75948025225
2016,5688,TRUE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",ESP,75,2382.543888888889,348044.76986302336,21.84315296313813,15.5,32,85.946930690839,18.19,283,220.83289761300233,66.20500000000001,401.514
2016,5688,TRUE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",ISL,1,13.170833333333333,1853.5030671215277,32.2737014116,32.2737014116,32.2737014116,194.2562940458,194.2562940458,194.2562940458,140.7278507147,140.7278507147,140.7278507147
2016,5688,TRUE,Portuguese Exclusive Economic Zone,PRT,PRT,"NA","NA","NA","NA",PRT,333,204531.32,51103368.03622027,21.666362355508046,8.95,84.94,114.13390295416805,4.03,2820,314.8480700193977,44.74,2880
2016,8361,FALSE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",ESP,117,36912.47277777777,10195926.657506967,24.891440190296965,14.399999619999999,62.5,156.029081009466,17.92,1790,266.3263787764789,60.315,1465.98
2016,8361,FALSE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",NOR,1,0.4652777777777778,2051.132604884157,68.8,68.8,68.8,2069,2069,2069,4408.404404527143,4408.404404527143,4408.404404527143
2016,8361,FALSE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",PRT,69,34864.26083333333,10785757.963194922,25.37139390211586,9.15,80.35,202.88698934434163,5.53,2820,405.58681769989784,66.19,2880
2016,8361,TRUE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",ESP,4,9.430833333333334,4248.408329194445,29.18125,28.424999999999997,30,255.25,235,286,389.32822500000003,295.16350000000006,517.26
2016,8361,TRUE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",NOR,1,7.0886111111111125,31249.464444202273,68.8,68.8,68.8,2069,2069,2069,4408.404404527143,4408.404404527143,4408.404404527143
2016,8361,TRUE,Portuguese Exclusive Economic Zone (Azores),PRT,PRT,"NA","NA","NA","NA",PRT,39,1977.1675000000002,569440.4707933557,23.840823534797284,9.15,80.35,153.2638215638653,5.53,1917,367.4608613587386,66.19,1750
2016,33179,FALSE,Puerto Rican Exclusive Economic Zone,PRI,USA,"NA","NA","NA","NA",USA,4,1187.513611111111,603366.8264947055,21.601935249643752,17,26.032400000000003,90.18599557545208,48.77812711066667,164,894.5633927982848,501.03198629451424,1468.9212452960082
2016,33179,TRUE,Puerto Rican Exclusive Economic Zone,PRI,USA,"NA","NA","NA","NA",USA,4,138.3052777777778,82738.61321061382,21.601935249643752,17,26.032400000000003,90.18599557545208,48.77812711066667,164,894.5633927982848,501.03198629451424,1468.9212452960082
2016,8468,FALSE,Qatari Exclusive Economic Zone,QAT,QAT,"NA","NA","NA","NA",IRN,1,4.106388888888889,1371.0715386918052,27.803668118125,27.803668118125,27.803668118125,175.399241661625,175.399241661625,175.399241661625,333.887407108875,333.887407108875,333.887407108875
2016,8468,FALSE,Qatari Exclusive Economic Zone,QAT,QAT,"NA","NA","NA","NA",QAT,34,16866.02611111111,3575736.8978731483,19.81351184162719,12.14268768315714,29.207388395049996,65.59398835681604,17.4046898553,187.26573172439998,214.8611920541398,117.05402401394285,350.58782195087497
2016,8468,TRUE,Qatari Exclusive Economic Zone,QAT,QAT,"NA","NA","NA","NA",BHR,1,2.201388888888889,954.7243632736486,30.4103944768,30.4103944768,30.4103944768,88.38927264255,88.38927264255,88.38927264255,433.6918243262,433.6918243262,433.6918243262
2016,8468,TRUE,Qatari Exclusive Economic Zone,QAT,QAT,"NA","NA","NA","NA",QAT,32,7942.477222222222,1369840.0914557537,19.774992538182012,12.14268768315714,29.207388395049996,65.61558708726392,17.4046898553,187.26573172439998,212.41631824215554,117.05402401394285,341.7662862188
2016,8338,FALSE,Réunion Exclusive Economic Zone,REU,FRA,"NA","NA","NA","NA",ESP,1,1.7944444444444443,840.0307655555555,39.35,39.35,39.35,399,399,399,468.1286,468.1286,468.1286
2016,8338,FALSE,Réunion Exclusive Economic Zone,REU,FRA,"NA","NA","NA","NA",FRA,14,11594.102777777767,2781407.229444443,18.2575,9.18,55.245000000000005,134.97155952380953,5.16,1295,370.2142857142857,155,1840
2016,8338,FALSE,Réunion Exclusive Economic Zone,REU,FRA,"NA","NA","NA","NA",REU,1,275.5338888888896,121510.4450000003,24,24,24,165.5,165.5,165.5,441,441,441
2016,8338,FALSE,Réunion Exclusive Economic Zone,REU,FRA,"NA","NA","NA","NA",TWN,13,88.26305555555557,57647.39782641321,29.896570580167662,23.9,49.85455677552222,138.19921946255266,79,517.4470635707445,651.7711528359113,447.6,845.5842238439222
2016,8338,TRUE,Réunion Exclusive Economic Zone,REU,FRA,"NA","NA","NA","NA",FRA,11,226.26472222222222,72592.6730802228,37.96845308588512,9.18,76.39,770.4157330041868,5.16,2086,1040.2375527615443,155,2610
2016,5689,FALSE,Romanian Exclusive economic Zone,ROU,ROU,"NA","NA","NA","NA",BGR,1,16.775833333333335,1761.4625,13.85,13.85,13.85,20,20,20,105,105,105
2016,5689,FALSE,Romanian Exclusive economic Zone,ROU,ROU,"NA","NA","NA","NA",ROU,1,367.6119444444444,572790.8513293463,54.031819969116675,54.031819969116675,54.031819969116675,1108.5084623639418,1108.5084623639418,1108.5084623639418,1558.1399352923086,1558.1399352923086,1558.1399352923086
2016,5689,TRUE,Romanian Exclusive economic Zone,ROU,ROU,"NA","NA","NA","NA",BGR,1,126.64055555555552,30636.96196474572,18.1438196660125,18.1438196660125,18.1438196660125,47.4593612144375,47.4593612144375,47.4593612144375,241.92062195515,241.92062195515,241.92062195515
2016,5689,TRUE,Romanian Exclusive economic Zone,ROU,ROU,"NA","NA","NA","NA",ROU,4,1263.1058333333337,769828.0790726161,30.245454992279168,14.95,54.031819969116675,345.14711559098544,32.08,1108.5084623639418,678.0599838230771,210,1558.1399352923086
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",CHN,4,2606.818611111099,11685926.076981258,75.66696625877917,43.2188952673,109.6,3436.7561458661708,377.8363316459,7847,2686.385067599404,735.2319746775166,5296
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",CYP,7,20622.934444444443,35993248.316942,55.81785714285714,52.53,64.025,1527.2857142857142,1315,2058,1702.0050306209714,1021.8054850685645,3474.47415949875
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",DEU,2,11.613888888888889,39702.5,85.505,80.35,90.66,3298,2348,4248,3500,3000,4000
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",DNK,3,11.978611111111112,15092.766844482632,49.47783373661389,19.826748028275,66,1368.1937359922852,123.83429536963332,2373,1819.4645734338997,370.62145314342496,2547.8497027501076
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",ESP,4,83.66555555555557,115932.73203657409,58.55,50,65.5,1428.25,849,2114,1829.3129166666668,970.9449999999999,3001.0133333333333
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",EST,5,732.4436111111116,1218218.367814951,60.08,53.74,63.83,1725.6,949,2350,2879.5502762429614,1300.251381214808,5094.5
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",FRA,1,1.6894444444444443,3356.926111111111,61.55,61.55,61.55,987,987,987,1987,1987,1987
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",FRO,6,14068.314999999964,40644767.88576668,61.36457856336923,56.80900391262727,64.9711937602,1847.773959371983,1781.0973879968215,1955.8944262886425,2959.381132369907,2652.6501783969284,3357.0204815208167
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",GBR,1,46.11749999999998,184469.9999999999,86.06,86.06,86.06,4290,4290,4290,4000,4000,4000
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",ISL,8,6905.184444444436,15705879.346402379,62.25,50.75,69.57,1436.125,753,1901,2225.112890566068,1454.7620754407917,3082.2342404417072
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",JPN,1,30.366111111111113,24623.13138775893,31.08721354637143,31.08721354637143,31.08721354637143,174.69909759325716,174.69909759325716,174.69909759325716,810.8753635808572,810.8753635808572,810.8753635808572
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",KOR,16,14870.93638888896,31952733.617820825,60.593125,49,107.505,1088.28125,408,5549,1504.751778743582,882,4191
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",LBR,1,2449.8313888888842,8386343.445494574,64.025,64.025,64.025,1944,1944,1944,3423.2329145305716,3423.2329145305716,3423.2329145305716
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",LTU,17,459.0505555555556,94678.48541666668,25.169509803921567,20.04,26.5,114.52941176470588,74,121,212.14705882352942,132,221
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",LVA,10,125.92666666666668,37209.09166666667,24.747999999999998,19.48,25.45,115.2,109,137,296.65,220,478
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",NOR,19,4351.97805555555,10351770.820623131,53.636709109802105,16.066226120088892,72.39312121356365,1683.342431780429,45.91561027125555,3218.0503166761455,2667.279719128077,290.78415533373334,4597.5767089408355
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",POL,31,77.47805555555556,78526.17699673801,24.065474616259678,14.918394937466665,70.34,177.51466431793824,26.410089957933334,2076.5,453.9065039135789,163.75221597772497,3187.5
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",PRT,1,27.825277777777774,67476.29861111111,55.5,55.5,55.5,1611.5,1611.5,1611.5,2425,2425,2425
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",RUS,459,855778.341666667,1776470382.6261337,60.98744124188077,23.267357684366665,122.5,1538.7658276767143,66.50374553306666,7805,1901.1159782116936,205.14748610841667,6886.049404182509
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",TWN,1,12.035277777777779,21546.985574340808,65.97443730834546,65.97443730834546,65.97443730834546,1118.9615311748996,1118.9615311748996,1118.9615311748996,1790.3189250958271,1790.3189250958271,1790.3189250958271
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",UNK,1,23.107777777777784,3099.805249030443,25.1549391281,25.1549391281,25.1549391281,157.8209951492,157.8209951492,157.8209951492,134.1455365739,134.1455365739,134.1455365739
2016,5690,FALSE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",VUT,2,15.801944444444445,35439.29503187255,76.07,76.07,76.07,998,998,998,2292.2184571588823,2232.0931393910555,2352.3437749267086
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",CHN,1,19.22055555555556,5328.36934414967,27.26456169344,27.26456169344,27.26456169344,267.34400223306,267.34400223306,267.34400223306,277.22244181488,277.22244181488,277.22244181488
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",CYP,7,6853.128055555542,8329158.305378551,55.81785714285714,52.53,64.025,1527.2857142857142,1315,2058,1702.0050306209714,1021.8054850685645,3474.47415949875
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",FRO,1,3.2441666666666666,10890.733945467116,64.07250901097501,64.07250901097501,64.07250901097501,1793.5225396147835,1793.5225396147835,1793.5225396147835,3357.0204815208167,3357.0204815208167,3357.0204815208167
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",KOR,3,201.06666666666663,704361.0254166666,86.705,64.245,107.505,2986.1666666666665,408,5549,3289.1666666666665,2147.5,4191
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",LBR,1,44.91833333333334,153765.91713252242,64.025,64.025,64.025,1944,1944,1944,3423.2329145305716,3423.2329145305716,3423.2329145305716
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",LTU,1,1.5994444444444444,351.8777777777778,25.5,25.5,25.5,117,117,117,220,220,220
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",NOR,1,1.6305555555555555,617.3934274579154,18.623238640944447,18.623238640944447,18.623238640944447,77.34172940036666,77.34172940036666,77.34172940036666,378.6399214392667,378.6399214392667,378.6399214392667
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",POL,12,55.36638888888889,10631.114367967484,21.075129290327663,14.918394937466665,29.58971933716154,91.90882751314518,26.410089957933334,212.9683452912,307.59156969255525,179.68114136216664,491.76282323803076
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",RUS,350,57924.78222222229,75060181.88213523,59.9317545113645,11.82839586745,122.5,1499.6408957495796,13.83940874156,7805,1816.7291347445064,110.80165949986001,6886.049404182509
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",UKR,4,1378.2377777777779,563457.0916393425,30.83397025417232,25.70547923021429,33.95967201845,494.46233928627146,183.7465672486857,658.5507052639626,405.6795656093277,331.1578429229857,475.43842323086255
2016,5690,TRUE,Russian Exclusive economic Zone,RUS,RUS,"NA","NA","NA","NA",UNK,1,84.39166666666665,11320.765407365709,25.1549391281,25.1549391281,25.1549391281,157.8209951492,157.8209951492,157.8209951492,134.1455365739,134.1455365739,134.1455365739
2016,8421,FALSE,Saint Vincent and the Grenadines Exclusive Economic Zone,VCT,VCT,"NA","NA","NA","NA",UNK,2,165.00777777777776,46001.263523413494,20.622572485266666,18.183807986233333,23.061336984300002,116.88955880448334,37.15204754336667,196.6270700656,241.34847697331668,191.95993568933332,290.7370182573
2016,8421,TRUE,Saint Vincent and the Grenadines Exclusive Economic Zone,VCT,VCT,"NA","NA","NA","NA",UNK,1,2.8708333333333336,551.0849820414611,18.183807986233333,18.183807986233333,18.183807986233333,37.15204754336667,37.15204754336667,37.15204754336667,191.95993568933332,191.95993568933332,191.95993568933332
