year,loc_id,loc_name,loc_ter1_iso3,loc_sov1_iso3,loc_ter2_iso3,loc_sov2_iso3,loc_ter3_iso3,loc_sov3_iso3,flag_iso3,vessels_n,fishing_h,fishing_kwh,length_m_mean,length_m_min,length_m_max,tonnage_gt_mean,tonnage_gt_min,tonnage_gt_max,engine_power_kw_mean,engine_power_kw_min,engine_power_kw_max
2016,8321,Taiwanese Exclusive Economic Zone,TWN,TWN,"NA","NA","NA","NA",USA,2,4.706666666666666,10958.023629705624,66.617366890345,66.36856320174999,66.86617057894,1416,1416,1416,2318.51147233125,2291.7097272725,2345.31321739
2016,8321,Taiwanese Exclusive Economic Zone,TWN,TWN,"NA","NA","NA","NA",VUT,7,25.80861111111111,32375.746387724656,54.16171364322381,44.99,76.07,611.8695804329238,492,998,1194.3777904094309,820.6,2161.6398154225276
2016,8321,Taiwanese Exclusive Economic Zone,TWN,TWN,"NA","NA","NA","NA",NA,6,508.8408333333333,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2016,8479,Tanzanian Exclusive Economic Zone,TZA,TZA,"NA","NA","NA","NA",CHN,10,7101.7425,6153481.978830003,50.1469429497444,43.73037104258333,56.94,589.6985176294256,496,748.2352864836834,838.1975402319741,693.04163655935,1059.1333333333334
2016,8479,Tanzanian Exclusive Economic Zone,TZA,TZA,"NA","NA","NA","NA",PAN,1,0.2836111111111111,784.7873249307414,78.57,78.57,78.57,2020,2020,2020,2767.1247500006557,2767.1247500006557,2767.1247500006557
2016,8479,Tanzanian Exclusive Economic Zone,TZA,TZA,"NA","NA","NA","NA",REU,1,27.968333333333344,106279.66666666672,89,89,89,2666,2666,2666,3800,3800,3800
2016,8479,Tanzanian Exclusive Economic Zone,TZA,TZA,"NA","NA","NA","NA",SYC,1,7.3197222222222225,30277.998169049686,88.65,88.65,88.65,2788,2788,2788,4136.495518522214,4136.495518522214,4136.495518522214
2016,8479,Tanzanian Exclusive Economic Zone,TZA,TZA,"NA","NA","NA","NA",TWN,1,841.8622222222185,667569.6010624368,48.9,48.9,48.9,697,697,697,792.9677605681001,792.9677605681001,792.9677605681001
2016,8332,Thailand Exclusive Economic Zone,THA,THA,"NA","NA","NA","NA",JPN,1,2.0975,6170.845,75.455,75.455,75.455,1884,1884,1884,2942,2942,2942
2016,8332,Thailand Exclusive Economic Zone,THA,THA,"NA","NA","NA","NA",THA,8,2932.8225,599637.0456700467,22.0398296942575,14.2237441249,53.57,115.04623460905405,15.114788728528572,434,277.1889701409982,101.74243879125,854.4514287967334
2016,8332,Thailand Exclusive Economic Zone,THA,THA,"NA","NA","NA","NA",TWN,1,2.761111111111111,1936.2015555555556,23.9,23.9,23.9,98,98,98,701.24,701.24,701.24
2016,8332,Thailand Exclusive Economic Zone,THA,THA,"NA","NA","NA","NA",UNK,1,34.39138888888888,4719.965435415372,18.3321195826,18.3321195826,18.3321195826,58.0142122196,58.0142122196,58.0142122196,137.2426525333,137.2426525333,137.2426525333
2016,8392,Togolese Exclusive Economic Zone,TGO,TGO,"NA","NA","NA","NA",BLZ,1,2.1502777777777777,7696.618266666666,79.4,79.4,79.4,2109,2109,2109,3579.36,3579.36,3579.36
2016,8392,Togolese Exclusive Economic Zone,TGO,TGO,"NA","NA","NA","NA",GHA,5,30.94666666666667,28959.86150852073,57.286,49.275,70.5,657.8,418,1152,1411.0224208208692,745.7,2734.323764253843
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",CHN,9,41.0025,27196.4883929959,38.593553018417495,32.74,44,286.89937554229016,196,461,640.1707977297804,480,896.3299999999999
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",COK,1,3329.0386111111043,943782.44624999806,24.65,24.65,24.65,70,70,70,283.5,283.5,283.5
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",FJI,1,0.49916666666666665,136.22391444444443,30.03,30.03,30.03,191,191,191,272.9026666666667,272.9026666666667,272.9026666666667
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",KIR,4,3558.1800000000303,3026565.0819054195,52.7125,23.79,68.045,1067.6412671485734,151.42380144572,1551,1990.5356030300002,820,2666.3
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",KOR,8,110.15222222222224,345072.265262389,72.88695829307592,52.0445652174,79.60000000000001,1745.0555555555557,408,2394,2887.3325333333332,888.6,3730
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",TWN,9,15470.081666666892,6261004.251619619,27.073776139294843,22.415,33.8,97.04005841366588,79.035,180,545.5122070219683,335.7,769.872
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",USA,9,518.146111111111,1420054.6479619346,71.55940139577936,63.91149999999999,79.2341,1721.4166666666667,1167,2110,2711.584278985208,2345.31321739,3506.2000000000003
2016,8449,Tokelau Exclusive Economic Zone,TKL,NZL,"NA","NA","NA","NA",VUT,13,54087.16638888945,24947592.17053499,26.52842836257222,23.560000000000002,85.41499999999999,185.7779054667823,68,2386,570.8513636111111,261.1,3308.751
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",AUS,1,569.6575,160073.7575,21,21,21,95,95,95,281,281,281
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",CHN,6,39.335,25723.95542162582,42.47975392520965,38.217410756614285,52.6,379.16272858177604,260.6578017958714,646,718.4430867827635,621.9042881056384,911.6
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",FJI,2,11.850833333333334,4115.811277777778,36.6,36.6,36.6,193,193,193,325.82866666666666,295.6573333333333,356
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",JPN,1,1.4252777777777779,731.7039745555555,52.163333333333334,52.163333333333334,52.163333333333334,439,439,439,513.3764,513.3764,513.3764
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",TWN,5,13084.54111111124,8624313.4658821,23.72083333333333,22.675,23.95,96.66666666666667,95,99,669.2565347777778,608.363,701.0535
2016,8448,Tongan Exclusive Economic Zone,TON,TON,"NA","NA","NA","NA",USA,5,76.88305555555557,195680.8147777778,64.23517987142857,26.162656499999997,79.2341,1486.6,175,2110,2342.44,671.4,2984
2016,8420,Trinidad and Tobago Exclusive Economic Zone,TTO,TTO,"NA","NA","NA","NA",KOR,1,3.641666666666666,3260.0199999999995,44.61,44.61,44.61,541,541,541,895.2,895.2,895.2
2016,8420,Trinidad and Tobago Exclusive Economic Zone,TTO,TTO,"NA","NA","NA","NA",TWN,4,15.632499999999999,12030.184217999999,36.8,36,38,221.8,191,263,769.5624,769.5624,769.5624
2016,8420,Trinidad and Tobago Exclusive Economic Zone,TTO,TTO,"NA","NA","NA","NA",VCT,1,17.638611111111114,11442.852300764172,17.441459639842858,17.441459639842858,17.441459639842858,25.394206018785717,25.394206018785717,25.394206018785717,648.7388507338858,648.7388507338858,648.7388507338858
2016,8382,Tristan Da Cunha Exclusive Economic Zone,TAA,GBR,"NA","NA","NA","NA",CHN,3,19.315555555555555,32379.944684145536,73.14233738749525,59.62,92.33,4640.748984331528,955,9088.246952994585,1795.4204909996333,882,2855
2016,8382,Tristan Da Cunha Exclusive Economic Zone,TAA,GBR,"NA","NA","NA","NA",FLK,2,444.11083333333346,931340.351927453,70.35417623785715,66.97752584636429,73.73082662935,1935.962947867925,1649.8956115219858,2222.0302842138644,2275.7582342850324,2091.9696315778574,2459.5468369922073
2016,8382,Tristan Da Cunha Exclusive Economic Zone,TAA,GBR,"NA","NA","NA","NA",JPN,2,51.28888888888889,38714.91333333333,50.1475,49.31,50.985,424,409,439,937,698,1176
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",CYP,2,694.9475,179577.27283333332,25.612499999999997,25.575,25.65,115.5,110,121,253.85500000000002,242.71,265
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",DZA,1,4.307777777777778,3854.771866666667,30.35,30.35,30.35,157,157,157,894.84,894.84,894.84
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",ESP,2,867.2819444444443,173275.19080555555,25.1,23.2,27,157.435,117.87,197,271.33333333333337,99.30000000000001,443.3666666666667
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",FRA,2,6.535555555555556,6206.04059564775,36.083723370835315,35.51886993497778,36.64857680669285,339.028138236452,326.92112165429285,351.1351548186111,832.0306636848011,665.9208325042666,998.1404948653355
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",ITA,192,76035.24944444446,26242988.240226343,24.358946803087285,14.175,43.19,100.93066237900382,10,239,345.892174893706,114.71,883
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",MLT,14,1964.409444444445,672678.4799692394,23.54299737832396,15.184999999999999,35,114.33333478516498,24,332.36533636483995,329.9998521325859,134.28,596.01077560212
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",NLD,1,12.619444444444444,6706.777359612675,29.166612770500002,29.166612770500002,29.166612770500002,187.79631751665715,187.79631751665715,187.79631751665715,531.4637573102714,531.4637573102714,531.4637573102714
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",PRT,2,636.5902777777777,290701.7968055555,29.46,29.46,29.46,195.5,167,224,457.475,456,458.95
2016,8366,Tunisian Exclusive Economic Zone,TUN,TUN,"NA","NA","NA","NA",TUN,1,10.411944444444446,8062.289128293297,27.276606838533333,27.276606838533333,27.276606838533333,145.94702506183333,145.94702506183333,145.94702506183333,774.3307862726,774.3307862726,774.3307862726
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",CYP,4,1432.3319444444444,641110.306486111,23.9325,13.795,27.8,97.88666666666667,19.32,128,381.73333333333335,110.29,467.145
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",DNK,1,7.764722222222222,28570.642786591576,67.78908482898,67.78908482898,67.78908482898,3049.35214290278,3049.35214290278,3049.35214290278,3679.5447369416406,3679.5447369416406,3679.5447369416406
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",GRC,55,8421.32027777778,1884145.6879529117,23.610458710594646,15.5,34.5,85.41393340641349,10,256,234.69601190257882,35,624.84
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",ITA,15,2226.8266666666664,1118448.128835734,30.53411417956536,22.18160771927778,49.34,160.7088109361,86.04978591369999,239,490.80683058896926,216,743
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",LBY,1,76.50416666666666,33164.87494400572,33.335100875025,33.335100875025,33.335100875025,253.79041860889998,253.79041860889998,253.79041860889998,433.504165707825,433.504165707825,433.504165707825
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",MAR,2,280.14916666666676,304155.49595005997,48.04186994377857,43.20373988755715,52.879999999999995,579.0794148848322,521.1588297696643,637,1082.8907106860286,899.3069123720571,1266.474509
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",RUS,1,0.7602777777777778,84.24003945864358,13.80184310116,13.80184310116,13.80184310116,13.83940874156,13.83940874156,13.83940874156,110.80165949986001,110.80165949986001,110.80165949986001
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",TUR,569,179922.68777777776,54589501.37230342,29.85648071553471,13.0701979505,62,157.43983614285162,8,694,397.96589019006086,124.227408674,2328.0754
2016,5697,Turkish Exclusive Economic Zone,TUR,TUR,"NA","NA","NA","NA",UNK,1,65.42861111111111,19450.3307003517,31.6754095869,31.6754095869,31.6754095869,249.3941023671,249.3941023671,249.3941023671,297.2756164321,297.2756164321,297.2756164321
2016,8405,Turks and Caicos Exclusive Economic Zone,TCA,GBR,"NA","NA","NA","NA",USA,1,14.549444444444447,8917.40359153283,16.278285328914286,16.278285328914286,16.278285328914286,25.984479662585713,25.984479662585713,25.984479662585713,612.9033741173428,612.9033741173428,612.9033741173428
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",CHN,19,9885.865833333386,6644157.333169193,41.75745208879583,32.313082436,70.825,442.96811151516647,179.30469791076,1716,897.6773217285444,454.368,2514.24
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",FJI,11,8124.114444444429,3922817.9772853623,38.026923076923076,30.03,42.6,194.98838577486745,144.9838917138,269,401.523282051282,272.9026666666667,615.6166666666667
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",FSM,11,1350.1463888888868,3622345.5268869353,68.87769230769231,62.4,79.5,1513.141592308733,1096,1893,2635.1109141683332,1985.214542855,3357
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",JPN,3,131.29749999999999,254460.5553333333,60.72166666666667,60.265,61.235,755.1927533549363,349,1175.5782600648088,1871.1,1481.5,2206
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",KIR,10,1586.7225000000033,4222383.3406185955,69.08893222506333,65.78333333333333,79.9,1583.5714285714287,1350,2338,2699.8529720778574,2494.7064090900003,3304.5
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",KOR,66,55261.104166666686,58518470.51764943,61.278429323947705,47.21,79.60000000000001,1040.3361500132112,378,2394,1792.5865507955136,740.5,3730
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",MHL,8,1279.091388888891,3000818.234816954,69.76655765281042,66.6180263158,75.22999999999999,1306,1096,2109,2499.1270975379166,2274.293030303333,3606.42375
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",NZL,2,514.1347222222221,1093523.3844305552,64.69,61.25,68.13,1180.8831639459,893.7663278918,1468,2313.205,1959.61,2666.8
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",PHL,4,117.42138888888888,306869.59135927906,65.45916666666668,56.82,71.79,1083.375,1041.5,1100,2404.6482910608333,2029.3274066666665,2684.866666666667
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",PNG,17,2230.0791666666696,6338726.294431177,72.50475,69.45,79.9,1550.3,1099,2389.5,2699.46524,2205.834,3309
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",SLB,1,238.67194444444436,631764.6369444443,70.9,70.9,70.9,1408,1408,1408,2647,2647,2647
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",TWN,29,1591.4547222222234,4002393.5816029473,64.41061111111111,23.85,82.18,1136.3655544357562,98,1720,2258.0509333333334,596.8,2984
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",USA,24,6830.061666666672,17966284.143206544,67.64834225827931,26.15853659,79.2341,1522.5643838334731,170,2110,2429.8535701560636,51,3506.2000000000003
2016,8326,Tuvaluan Exclusive Economic Zone,TUV,TUV,"NA","NA","NA","NA",NA,1,8.882777777777779,0,NaN,Inf,-Inf,NaN,Inf,-Inf,NaN,Inf,-Inf
2016,8360,United Arab Emirates Exclusive Economic Zone,ARE,ARE,"NA","NA","NA","NA",BHR,3,45.11750000000001,33025.44581494281,25.376791179833333,21.043335930599998,27.759721709399997,116.54650592177778,77.71256674610001,184.18135128,569.5941161182056,259.97742931156665,878.4291800729501
2016,8360,United Arab Emirates Exclusive Economic Zone,ARE,ARE,"NA","NA","NA","NA",IRN,5,35.64527777777778,23288.611678080688,36.97647544020083,22.576950666633333,52.13923541885,402.94865240517584,131.04047306326666,844.5953661731999,623.6908673097117,449.5026416943,906.9552125746167
2016,8360,United Arab Emirates Exclusive Economic Zone,ARE,ARE,"NA","NA","NA","NA",QAT,9,247.66861111111115,53072.5534338307,20.863706431247223,15.057564753333335,29.207388395049996,85.80095561904666,32.443021580966665,187.26573172439998,214.31932025552666,144.2016394918,318.76886591849996
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",BEL,55,75403.10416666661,57848724.73730416,30.497431544219168,15.97564256943846,40.11194854103846,235.8058458409127,36.93848621876922,514.1604485683333,690.1937222350949,160,1601.8745980979415
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",DEU,17,10429.835833333334,27723555.68433143,59.957037098038455,20.74344618806923,140.8,2310.57416231987,85.53478766587693,9082,2307.3581228518137,221,8702.004
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",DNK,53,20023.256666666668,27843362.33211531,45.67412254595253,18.1,87.8,901.784900025192,49.3,3720,1733.4995398330605,169,6000
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",ESP,78,16576.72,7038584.208228935,28.70207026369946,17.435000000000002,50,223.48130350114067,41,849,379.9788311672858,82.38,970.9449999999999
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",FIN,1,1558.618611111111,160239.74920884578,10.136179822633334,10.136179822633334,10.136179822633334,9.2146732126,9.2146732126,9.2146732126,102.80882575540001,102.80882575540001,102.80882575540001
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",FRA,315,317591.60055555543,187406032.47175422,22.08248912112825,9.31,90.56,179.29901697766326,3,3188,467.3000734301482,73,3240
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",FRO,25,2224.1425,6658608.3186932765,51.698482897686404,27.11640477239,93.53457010854444,1344.5756671652518,199.68576070496,4714.445870278056,2497.9263816708244,312.31509791143,7624.715116835633
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",GBR,1005,1040226.9472222219,362635445.37020844,19.930047659791335,5.61,86.06,155.28332884746115,1.45819189245,4290,429.88304356887966,13.15,7680
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",GRL,1,1.0583333333333331,442.22556389567666,23.08970791385,23.08970791385,23.08970791385,130.03753873544997,130.03753873544997,130.03753873544997,417.85092651560007,417.85092651560007,417.85092651560007
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",IRL,168,88403.4325,38338440.4284768,28.091848917626983,9.98,127.60000000000001,279.19503272014134,12.37,1988,605.3284469732829,72.05,3840
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",ISL,14,41.83083333333333,257334.80943864485,74.66941653214047,66.74,81.19,2562.56148357895,1411,3671,5473.274353399549,2401.76,7507.2
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",LTU,1,171.67555555555566,1701367.7604844454,138.33666666666667,138.33666666666667,138.33666666666667,9499,9499,9499,9910.367,9910.367,9910.367
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",NLD,85,32239.414444444446,71006864.59111,41.586831350416446,20.231940710499998,144.6,1082.6269138630244,23.648195897333334,14055,1416.4509416808514,221,10851.67
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",NOR,191,49861.508055555554,93836413.26128855,52.343809290102264,21.81918171746154,99.5,1377.6044994479867,84.92616584273077,5500,2402.316816533736,356.2682279168334,6000
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",PAN,1,64.79388888888889,125674.92144755805,52.844112904666666,52.844112904666666,52.844112904666666,1443.3682697213667,1443.3682697213667,1443.3682697213667,1939.6107195089087,1939.6107195089087,1939.6107195089087
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",RUS,6,180.21194444444444,926837.6109796105,103.31228589987778,65.43371539926666,120.47,5133.700945849891,2051.205675099342,7765,5397.058029913605,2460.386158045742,7103.1858157666575
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",SWE,12,423.7294444444444,1021099.1071522672,47.98701234754478,41.023734300092855,61.75,842.3325253707551,546.25263318625,1424,2491.9976113961748,1350,4800
2016,5696,United Kingdom Exclusive Economic Zone,GBR,GBR,"NA","NA","NA","NA",UNK,3,1196.228333333333,358782.09156033845,27.004894013213335,19.567365232133334,42.7042640577,203.94173455862,68.27392030989999,417.25003389890003,558.7463677788334,293.43724883233335,1182.4505177475
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",CAN,31,3481.1930555555596,989096.0814748845,22.35142776687521,12.65,44.00416276947692,141.68431287649074,11,807.734451388623,352.3650800187143,67.14,1457.7404280523156
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",CHN,2,27.78138888888889,108814.91336809624,73.93790698135,38.275813962700006,109.6,4061.5421265965288,276.0842531930571,7847,2950.6425920755355,605.2851841510715,5296
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",JPN,14,2266.4444444444407,380560.1297908761,47.48977260399267,21.86427968663,64.21,496.042712340948,206.83856170474,999,909.2027850270066,112.96671305169998,1657.048
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",KOR,5,290.9797222222223,522070.44388888904,73.159,52.84,107.505,2003.9,408,5549,2326.3,882,4191
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",RUS,25,1315.1847222222225,5828383.634662603,95.02773333333333,55,104.75,3855.44,708,7780,4016.126711387283,798.99369856886,5680.383539041462
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",TCA,1,83.3713888888889,40644.60200852754,24.1340417611,24.1340417611,24.1340417611,134.96925551583334,134.96925551583334,134.96925551583334,487.51259335136666,487.51259335136666,487.51259335136666
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",TWN,4,35.25472222222223,27282.104010000003,41.6125,26.1,55.9,313,79,496,794.6765,618.434,895.2
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",UNK,4,3906.082500000004,2276001.681051505,26.832440894284378,18.35854443104,31.25067111323636,215.13414323939395,70.72327932816,334.9313485043454,392.5303133648408,173.6473441434083,1268.2960994475907
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",USA,1672,939613.3577777774,496771607.6848218,27.47466344189979,9,108.72572249999999,225.8996691241253,3.05,5413,446.6244163048779,0.8983089973153846,3877.64
2016,8456,United States Exclusive Economic Zone,USA,USA,"NA","NA","NA","NA",VUT,3,29.729166666666668,26231.474166666667,46.565,46.5,46.760000000000005,513.75,499,558,883.65,882,888.6
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",ARG,11,1550.7519444444458,827725.3728924885,35.25011824152885,26.1885255911,70.609196643825,275.21464565699813,105.5155024072875,1471.160822691175,679.2000249134416,479.4054271782,1288.484597562625
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",BRA,1,29.359722222222224,10476.163424525475,27.23687191175,27.23687191175,27.23687191175,121.82854176292501,121.82854176292501,121.82854176292501,356.820931248325,356.820931248325,356.820931248325
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",CHN,20,695.8522222222224,829204.0142788352,63.59814084342403,54.27,71.130021952,2111.1319699482383,692.9638564053,9088.246952994585,1390.4661365797128,862.7950144021429,2165.8923602575223
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",ESP,20,303.55805555555565,322975.4847754329,54.456896551724135,28,72.2,999.0689655172414,169,1819,1150.1251591954024,252.17919999999998,1790.365
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",FLK,1,1.1055555555555554,2719.165669785829,73.73082662935,73.73082662935,73.73082662935,2222.0302842138644,2222.0302842138644,2222.0302842138644,2459.5468369922073,2459.5468369922073,2459.5468369922073
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",GBR,1,14.649444444444448,10284.827851663298,56.7,56.7,56.7,943,943,943,702.06265436664,702.06265436664,702.06265436664
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",KOR,18,285.97583333333336,381343.27901220747,56.997543082505445,46.88329284403572,92.27,851.7899557675738,280,2999,1355.6268393636792,962.9,2807
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",PRT,2,21.3275,12549.487447222222,38.525,31.55,45.5,363,273,453,644.5775,544.29,744.865
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",RUS,2,23.619722222222222,21087.805463647695,55.457889034268746,54.8457780685375,56.07,853.6158168096313,788,919.2316336192625,911.7547093005126,857.8411342544999,965.6682843465251
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",TWN,3,21.247777777777774,15751.379672222221,50.33833333333333,46.3,56.115,457.3333333333333,405,530,795.4133333333334,596.5600000000002,1043.98
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",UKR,1,7.299166666666665,37970.26499999999,103,103,103,6393,6393,6393,5202,5202,5202
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",UNK,1,1321.2952777777796,477737.33323558816,25.5614031918125,25.5614031918125,25.5614031918125,148.8788056960125,148.8788056960125,148.8788056960125,361.56742650217495,361.56742650217495,361.56742650217495
2016,8467,Uruguayan Exclusive Economic Zone,URY,URY,"NA","NA","NA","NA",URY,39,55536.03611111107,25466987.98676693,28.959061378203472,22.366057102000003,51.23104820811667,219.86107960526704,109.46654644127857,619,492.3832889076872,223.4621733934,1079.6980193811996
2016,8313,Vanuatu Exclusive Economic Zone,VUT,VUT,"NA","NA","NA","NA",CHN,56,171028.91222222243,64047932.93838858,32.91107966337093,23.1,41.015,190.96055838092315,98,307,401.0032839764059,164.12,896.3299999999999
2016,8313,Vanuatu Exclusive Economic Zone,VUT,VUT,"NA","NA","NA","NA",FJI,8,6492.466111111111,2485563.782222222,35.38125,28.15,39.6,194.336683141295,113,264,393.5,342,480
2016,8313,Vanuatu Exclusive Economic Zone,VUT,VUT,"NA","NA","NA","NA",JPN,1,1.333888888888889,1451.7311427111113,50.37666666666667,50.37666666666667,50.37666666666667,379,379,379,1088.34488,1088.34488,1088.34488
2016,8313,Vanuatu Exclusive Economic Zone,VUT,VUT,"NA","NA","NA","NA",KOR,1,1994.3538888888863,922184.3051062579,35.500754235325005,35.500754235325005,35.500754235325005,262.58841041389996,262.58841041389996,262.58841041389996,462.397526459075,462.397526459075,462.397526459075
2016,8433,Venezuelan Exclusive Economic Zone,VEN,VEN,"NA","NA","NA","NA",UNK,2,25.287222222222223,11911.713269146816,26.635975953225,23.061336984300002,30.21061492215,168.8193440187125,141.011617971825,196.6270700656,467.5831759450625,290.7370182573,644.429333632825
2016,8433,Venezuelan Exclusive Economic Zone,VEN,VEN,"NA","NA","NA","NA",VEN,2,2651.510555555556,3172776.982453056,41.812625000000004,32.115,51.510250000000006,414,198,630,1159.5635,894.84,1424.287
