Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2043,revenue_fleet,affected_managed,indian,1146008271.1511376,1151699002.0941286,0.004965697967672447,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2044,revenue_fleet,affected_managed,indian,1145989523.5039062,1151510561.23382,0.004817703492640081,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2045,revenue_fleet,affected_managed,indian,1145970817.733078,1151322342.4837894,0.0046698612808462716,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2046,revenue_fleet,affected_managed,indian,1145952146.1958542,1151134338.8920066,0.004522171988904991,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2047,revenue_fleet,affected_managed,indian,1145933503.5940402,1150946545.4847956,0.004374635940944913,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2048,revenue_fleet,affected_managed,indian,1145914886.2677202,1150758958.7927418,0.004227253335366683,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2049,revenue_fleet,affected_managed,indian,1145896291.680977,1150571576.3252163,0.004080024237953297,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2050,revenue_fleet,affected_managed,indian,1145877718.0778263,1150384396.2938027,0.003932948642666939,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2051,revenue_fleet,affected_managed,indian,1145859164.239688,1150197417.3837047,0.0037860264851093672,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2052,revenue_fleet,affected_managed,indian,1145840629.319894,1150010638.612273,0.003639257664352488,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2053,revenue_fleet,affected_managed,indian,1145822112.7284615,1149824059.2241728,0.0034926420525973156,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2054,revenue_fleet,affected_managed,indian,1145803614.0528698,1149637678.622099,0.0033461795042411292,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2055,revenue_fleet,affected_managed,indian,1145785133.0031552,1149451496.3175793,0.0031998698611268696,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2056,revenue_fleet,affected_managed,indian,1145766669.3740587,1149265511.8975885,0.003053712956619006,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2057,revenue_fleet,affected_managed,indian,1145748223.0188327,1149079725.0012393,0.0029077086182413884,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2058,revenue_fleet,affected_managed,indian,1145729793.831167,1148894135.3037925,0.0027618566695768293,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2059,revenue_fleet,affected_managed,indian,1145711381.7326896,1148708742.505576,0.002616156931559228,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2060,revenue_fleet,affected_managed,indian,1145692986.6643384,1148523546.3243403,0.0024706092233689144,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2061,revenue_fleet,affected_managed,indian,1145674608.5803933,1148338546.4899864,0.0023252133630630024,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2062,revenue_fleet,affected_managed,indian,1145656247.4443617,1148153742.7409117,0.002179969167995416,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2063,revenue_fleet,affected_managed,indian,1145637903.2261264,1147969134.8215,0.002034876455125011,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2064,revenue_fleet,affected_managed,indian,1145619575.899982,1147784722.4803777,0.0018899350412153973,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2065,revenue_fleet,affected_managed,indian,1145601265.443276,1147600505.469216,0.0017451447429805336,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2066,revenue_fleet,affected_managed,indian,1145582971.8354685,1147416483.5418992,0.001600505377181887,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2067,revenue_fleet,affected_managed,indian,1145564695.057486,1147232656.4539537,0.001456016760698081,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2068,revenue_fleet,affected_managed,indian,1145546435.0912707,1147049023.9621503,0.0013116787105709358,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2069,revenue_fleet,affected_managed,indian,1145528191.9194734,1146865585.8242328,0.0011674910440383306,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2070,revenue_fleet,affected_managed,indian,1145509965.5252364,1146682341.7987254,0.0010234535785565544,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2071,revenue_fleet,affected_managed,indian,1145491755.892051,1146499291.6448069,8.795661318149448e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2072,revenue_fleet,affected_managed,indian,1145473563.0036485,1146316435.1222138,7.358285217470674e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2073,revenue_fleet,affected_managed,indian,1145455386.8439364,1146133771.9911852,5.922405665382515e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2074,revenue_fleet,affected_managed,indian,1145437227.3969443,1145951302.012411,4.4880208462849593e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2075,revenue_fleet,affected_managed,indian,1145419084.6467934,1145769024.9470098,3.055128947186571e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2076,revenue_fleet,affected_managed,indian,1145400958.5776727,1145586940.5565004,1.623728157680802e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2077,revenue_fleet,affected_managed,indian,1145382849.1738212,1145405048.6027927,1.9381667001161862e-5,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2078,revenue_fleet,affected_managed,indian,1145364756.419519,1145223348.8481746,-1.2346073209588222e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2079,revenue_fleet,affected_managed,indian,1145346680.2990797,1145041841.055304,-2.661545617751341e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2080,revenue_fleet,affected_managed,indian,1145328620.796841,1144860524.9872067,-4.0870000202085214e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2019,revenue_fleet,affected_oa,indian,12768637803.901926,12768637803.901926,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2020,revenue_fleet,affected_oa,indian,12669454728.36062,12629346578.87254,-0.003165736043738231,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2021,revenue_fleet,affected_oa,indian,12617251001.452475,12604273700.420853,-0.0010285363293579567,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2022,revenue_fleet,affected_oa,indian,12575805815.938368,12557101025.193745,-0.0014873631971095676,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2023,revenue_fleet,affected_oa,indian,12550270763.741133,12538386801.241827,-9.469088534439884e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2024,revenue_fleet,affected_oa,indian,12531656438.27517,12519806640.173468,-9.455891294233979e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2025,revenue_fleet,affected_oa,indian,12519387072.060312,12509688135.207005,-7.747133943124879e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2026,revenue_fleet,affected_oa,indian,12510742284.786572,12501675771.968851,-7.246982322340344e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2027,revenue_fleet,affected_oa,indian,12504886530.141075,12496709873.631342,-6.538769056420182e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2028,revenue_fleet,affected_oa,indian,12500816379.737986,12493135080.541756,-6.144638048343954e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2029,revenue_fleet,affected_oa,indian,12498031357.765348,12490822736.639841,-5.767805280011922e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2030,revenue_fleet,affected_oa,indian,12496107880.409794,12489246474.755522,-5.490834202086825e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2031,revenue_fleet,affected_oa,indian,12494788871.415283,12488235605.323143,-5.244799379629622e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2032,revenue_fleet,affected_oa,indian,12493882558.771046,12487589309.948706,-5.037064173395787e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2033,revenue_fleet,affected_oa,indian,12493263016.776934,12487205528.92692,-4.8486034768332846e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2034,revenue_fleet,affected_oa,indian,12492840674.388369,12486998066.62207,-4.67676481160626e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2035,revenue_fleet,affected_oa,indian,12492554861.894386,12486914351.986986,-4.515097167677995e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2036,revenue_fleet,affected_oa,indian,12492363197.851028,12486915102.82433,-4.361140434690742e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2037,revenue_fleet,affected_oa,indian,12492236626.108194,12486974511.489717,-4.2123078324335394e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2038,revenue_fleet,affected_oa,indian,12492154988.012783,12487074191.008373,-4.067190175982622e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2039,revenue_fleet,affected_oa,indian,12492104397.827547,12487201693.844408,-3.924642179576764e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2040,revenue_fleet,affected_oa,indian,12492075246.882774,12487348316.578503,-3.78394318866374e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2041,revenue_fleet,affected_oa,indian,12492060904.375956,12487508096.02402,-3.644561443293553e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2042,revenue_fleet,affected_oa,indian,12492056786.420216,12487676893.570406,-3.506142282807193e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2043,revenue_fleet,affected_oa,indian,12492059727.485859,12487851860.017616,-3.3684336771014757e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2044,revenue_fleet,affected_oa,indian,12492067540.046015,12488031023.794456,-3.231263550744007e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2045,revenue_fleet,affected_oa,indian,12492078713.024672,12488213025.018139,-3.0945114062579267e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2046,revenue_fleet,affected_oa,indian,12492092202.345407,12488396923.821676,-2.958094179802354e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2047,revenue_fleet,affected_oa,indian,12492107286.716158,12488582071.47848,-2.8219540200612647e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2048,revenue_fleet,affected_oa,indian,12492123467.78907,12488768019.875633,-2.6860508720466216e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2049,revenue_fleet,affected_oa,indian,12492140401.272165,12488954459.656242,-2.5503568752705344e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2050,revenue_fleet,affected_oa,indian,12492157849.297796,12489141177.208632,-2.4148526824245225e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2051,revenue_fleet,affected_oa,indian,12492175647.530901,12489328025.086798,-2.279524819734726e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2052,revenue_fleet,affected_oa,indian,12492193682.437517,12489514901.526188,-2.1443638959066933e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2053,revenue_fleet,affected_oa,indian,12492211875.582773,12489701736.31999,-2.0093633439642171e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2054,revenue_fleet,affected_oa,indian,12492230172.781183,12489888481.053968,-1.874518556596108e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2055,revenue_fleet,affected_oa,indian,12492248536.601221,12490075102.36655,-1.7398262837171885e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2056,revenue_fleet,affected_oa,indian,12492266941.186527,12490261577.291838,-1.605284216332227e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2057,revenue_fleet,affected_oa,indian,12492285368.678001,12490447890.044035,-1.470890697528868e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2058,revenue_fleet,affected_oa,indian,12492303806.741798,12490634029.796175,-1.33664452246371e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2059,revenue_fleet,affected_oa,indian,12492322246.861452,12490819989.14614,-1.2025447996191279e-4,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
