Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,costs_fleet,unaffected_oa,indian,13149187434.61735,13241838938.116343,0.007046177108638131,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,costs_fleet,unaffected_oa,indian,13149208386.954592,13242007897.806345,0.007057421870644334,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,costs_fleet,unaffected_oa,indian,13149229321.5775,13242176537.644304,0.007068643628739612,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,costs_fleet,unaffected_oa,indian,13149250236.876278,13242344867.32602,0.007079843243735912,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,costs_fleet,unaffected_oa,indian,13149271131.782717,13242512894.431631,0.007091021374070112,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,costs_fleet,unaffected_oa,indian,13149292005.59297,13242680624.903898,0.007102178525749224,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,costs_fleet,unaffected_oa,indian,13149312857.84781,13242848063.42219,0.0071133150899634285,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,costs_fleet,unaffected_oa,indian,13149333688.251787,13243015213.693731,0.00712443137142709,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,costs_fleet,unaffected_oa,indian,13149354496.618893,13243182078.679367,0.007135527609708932,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,costs_fleet,unaffected_oa,indian,13149375282.835947,13243348660.768105,0.00714660399531088,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,costs_fleet,unaffected_oa,indian,13149396046.8381,13243514961.911541,0.0071576606817673845,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,costs_fleet,unaffected_oa,indian,13149416788.592451,13243680983.727186,0.007168697794757892,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,costs_fleet,unaffected_oa,indian,13149437508.087076,13243846727.577684,0.007179715438971843,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,costs_fleet,unaffected_oa,indian,13149458205.323835,13244012194.631414,0.007190713703268539,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,costs_fleet,unaffected_oa,indian,13149478880.313469,13244177385.908766,0.0072016926645719175,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,costs_fleet,unaffected_oa,indian,13149499533.07252,13244342302.317497,0.007212652390795358,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,costs_fleet,unaffected_oa,indian,13149520163.621162,13244506944.679537,0.007223592943045962,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,costs_fleet,unaffected_oa,indian,13149540771.981937,13244671313.751484,0.007234514377281036,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,costs_fleet,unaffected_oa,indian,13149561358.178774,13244835410.240118,0.007245416745562051,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,costs_fleet,unaffected_oa,indian,13149581922.236494,13244999234.814184,0.00725630009698905,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,costs_fleet,unaffected_oa,indian,13149602464.180424,13245162788.11332,0.007267164478409321,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,subsidies_fleet,affected_managed,indian,0.4054266958542536,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,subsidies_fleet,affected_oa,indian,0.84400821378835,0,-1,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,subsidies_fleet,unaffected_managed,indian,0.5288066159937412,0.5288066159937412,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
