Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,catches_fleet,affected_oa,atlantic,6467560.4411938675,4862942.397872541,-0.248102519939516,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,catches_fleet,affected_oa,atlantic,6472956.907516082,4845630.540751512,-0.2514038622557486,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2032,catches_fleet,affected_oa,atlantic,6476996.44032039,4831510.8098268565,-0.25405072330287376,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2033,catches_fleet,affected_oa,atlantic,6480014.38250139,4819932.452255412,-0.2561849144546435,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2034,catches_fleet,affected_oa,atlantic,6482264.607345358,4810389.687610412,-0.2579152535427921,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2035,catches_fleet,affected_oa,atlantic,6483938.921235083,4802486.019961882,-0.2593258390769837,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2036,catches_fleet,affected_oa,atlantic,6485181.967802737,4795908.343397994,-0.2604820701703596,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2037,catches_fleet,affected_oa,atlantic,6486102.633614274,4790407.854992314,-0.2614350827311935,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2038,catches_fleet,affected_oa,atlantic,6486782.749778787,4785785.784753552,-0.26222505526075196,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2039,catches_fleet,affected_oa,atlantic,6487283.713394812,4781882.592058376,-0.26288369627108465,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2040,catches_fleet,affected_oa,atlantic,6487651.51482555,4778569.6962123215,-0.26343613165837326,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2041,catches_fleet,affected_oa,atlantic,6487920.547023736,4775743.086426195,-0.2639023471677661,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2042,catches_fleet,affected_oa,atlantic,6488116.486756672,4773318.34384184,-0.2642982977286277,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,catches_fleet,affected_oa,atlantic,6488258.470189706,4771226.736721597,-0.26463676522090007,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,catches_fleet,affected_oa,atlantic,6488360.733031498,4769412.139463527,-0.2649280248579586,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,catches_fleet,affected_oa,atlantic,6488433.845123114,4767828.58952133,-0.2651803650421802,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,catches_fleet,affected_oa,atlantic,6488485.6383597925,4766438.341919948,-0.2654004944172391,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,catches_fleet,affected_oa,atlantic,6488521.903086529,4765210.314351026,-0.26559386166450943,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,catches_fleet,affected_oa,atlantic,6488546.909960641,4764118.8404692495,-0.26576490752408716,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,catches_fleet,affected_oa,atlantic,6488563.800437608,4763142.667471922,-0.2659172639790208,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,catches_fleet,affected_oa,atlantic,6488574.878507759,4762264.148033384,-0.2660539121144259,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,catches_fleet,affected_oa,atlantic,6488581.828314485,4761468.587371564,-0.2661773075599121,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,catches_fleet,affected_oa,atlantic,6488585.876220957,4760743.714486753,-0.2662894804346065,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,catches_fleet,affected_oa,atlantic,6488587.911301635,4760079.253036754,-0.26639211518645134,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,catches_fleet,affected_oa,atlantic,6488588.57476447,4759466.572337759,-0.26648661453919914,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,catches_fleet,affected_oa,atlantic,6488588.326190169,4758898.402931811,-0.26657415084830327,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,catches_fleet,affected_oa,atlantic,6488587.492500064,4758368.604282276,-0.26665570745831646,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,catches_fleet,affected_oa,atlantic,6488586.304077677,4757871.974631984,-0.26673211210245384,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,catches_fleet,affected_oa,atlantic,6488584.921351571,4757404.095025008,-0.266804063953895,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,catches_fleet,affected_oa,atlantic,6488583.454308081,4756982.752149683,-0.2668688342150713,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,catches_fleet,affected_oa,atlantic,6488581.976773667,4756636.813877526,-0.2669219821982307,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,catches_fleet,affected_oa,atlantic,6488580.536835645,4756351.41562068,-0.26696580421266375,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,catches_fleet,affected_oa,atlantic,6488579.164418128,4756114.852657214,-0.26700210752784664,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,catches_fleet,affected_oa,atlantic,6488577.8767671585,4755917.869556686,-0.2670323205049896,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,catches_fleet,affected_oa,atlantic,6488576.682403148,4755753.116273019,-0.2670575768688226,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,catches_fleet,affected_oa,atlantic,6488575.583952941,4755614.730518804,-0.2670787803905631,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,catches_fleet,affected_oa,atlantic,6488574.580165494,4755498.016079995,-0.26709665469257754,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,catches_fleet,affected_oa,atlantic,6488573.667334797,4755399.194221402,-0.26711178172156014,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2068,catches_fleet,affected_oa,atlantic,6488572.840294149,4755315.210933081,-0.2671246315672852,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2069,catches_fleet,affected_oa,atlantic,6488572.093101908,4755243.586962788,-0.2671355856524806,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2070,catches_fleet,affected_oa,atlantic,6488571.419506407,4755182.300729331,-0.2671449548302787,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2071,catches_fleet,affected_oa,atlantic,6488570.813253812,4755129.696581835,-0.26715299355771555,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2072,catches_fleet,affected_oa,atlantic,6488570.268285146,4755084.412657617,-0.267159911036252,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2073,catches_fleet,affected_oa,atlantic,6488569.778855922,4755045.323942886,-0.267165880000553,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2074,catches_fleet,affected_oa,atlantic,6488569.339602311,4755011.497164714,-0.2671710436778422,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2075,catches_fleet,affected_oa,atlantic,6488568.945571034,4754982.154920873,-0.267175521319454,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2076,catches_fleet,affected_oa,atlantic,6488568.592225162,4754956.647046807,-0.2671794126143063,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2077,catches_fleet,affected_oa,atlantic,6488568.275434366,4754934.427671648,-0.26718280122384375,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2078,catches_fleet,affected_oa,atlantic,6488567.991455644,4754915.036761735,-0.26718575762430785,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2079,catches_fleet,affected_oa,atlantic,6488567.736908633,4754898.085216205,-0.26718834140096465,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2080,catches_fleet,affected_oa,atlantic,6488567.508748319,4754883.242784116,-0.2671906031071934,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2019,catches_fleet,unaffected_managed,atlantic,47225.19090584428,47225.19090584428,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2020,catches_fleet,unaffected_managed,atlantic,48036.02555868254,48036.02555868254,0,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2021,catches_fleet,unaffected_managed,atlantic,48626.78492309266,48805.615627876155,0.0036776172857476115,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2022,catches_fleet,unaffected_managed,atlantic,49052.02761256751,49498.10083823208,0.009093879445470346,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2023,catches_fleet,unaffected_managed,atlantic,49354.75262290782,50100.70996242456,0.015114194679815004,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2024,catches_fleet,unaffected_managed,atlantic,49567.95448168564,50613.30305969764,0.02108920145975018,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2025,catches_fleet,unaffected_managed,atlantic,49716.4566203045,51042.28095869976,0.026667715853542606,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2026,catches_fleet,unaffected_managed,atlantic,49818.6562559721,51396.99284060021,0.031681637026066974,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2027,catches_fleet,unaffected_managed,atlantic,49888.02641380045,51687.65329619483,0.036073322834365616,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2028,catches_fleet,unaffected_managed,atlantic,49934.33664109378,51924.18959168951,0.03984939191037865,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2029,catches_fleet,unaffected_managed,atlantic,49964.60964372162,52115.65940129197,0.04305146728671865,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2030,catches_fleet,unaffected_managed,atlantic,49983.852824870206,52270.0104324572,0.04573792291676813,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2031,catches_fleet,unaffected_managed,atlantic,49995.60810159725,52394.036748264334,0.04797278676545305,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2032,catches_fleet,unaffected_managed,atlantic,50002.359910421605,52493.4408971748,0.04981926835485212,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2033,catches_fleet,unaffected_managed,atlantic,50005.83501965456,52572.94636590476,0.05133623596608701,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2034,catches_fleet,unaffected_managed,atlantic,50007.221090079824,52636.4276825483,0.052576538650935915,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2035,catches_fleet,unaffected_managed,atlantic,50007.32491678946,52687.03991466738,0.05358644963186648,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2036,catches_fleet,unaffected_managed,atlantic,50006.68628582743,52727.33819596736,0.054405762753189944,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2037,catches_fleet,unaffected_managed,atlantic,50005.65940205245,52759.38322533395,0.05506824339903565,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2038,catches_fleet,unaffected_managed,atlantic,50004.47076746812,52784.831722426345,0.05560224740478747,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2039,catches_fleet,unaffected_managed,atlantic,50003.26005208222,52805.01245793924,0.05603139481183387,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2040,catches_fleet,unaffected_managed,atlantic,50002.10874682984,52820.98926257871,0.05637523269311289,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2041,catches_fleet,unaffected_managed,atlantic,50001.06008614012,52833.612711042726,0.05664985142360548,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2042,catches_fleet,unaffected_managed,atlantic,50000.1327673172,52843.562195943814,0.056868437567134535,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2043,catches_fleet,unaffected_managed,atlantic,49999.33028944553,52851.37998516481,0.05704175794373243,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2044,catches_fleet,unaffected_managed,atlantic,49998.647220287545,52857.49867325651,0.05717857605973289,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2045,catches_fleet,unaffected_managed,atlantic,49998.073325879166,52862.26323771547,0.05728600566601819,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2046,catches_fleet,unaffected_managed,atlantic,49997.5962269914,52865.94871809265,0.057369807901939865,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2047,catches_fleet,unaffected_managed,atlantic,49997.20305161493,52868.77436129792,0.05743463902807725,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2048,catches_fleet,unaffected_managed,atlantic,49996.88141265938,52870.91492449146,0.05748425563007946,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2049,catches_fleet,unaffected_managed,atlantic,49996.6199400678,52872.50969799643,0.057521683693338245,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2050,catches_fleet,unaffected_managed,atlantic,49996.40852547509,52873.669703147454,0.05754935729446024,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2051,catches_fleet,unaffected_managed,atlantic,49996.23838731194,52874.48343145284,0.057569231945884626,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2052,catches_fleet,unaffected_managed,atlantic,49996.102028990885,52875.02141920254,0.05758287693193111,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2053,catches_fleet,unaffected_managed,atlantic,49995.993138237565,52875.33989309271,0.05759155032471954,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2054,catches_fleet,unaffected_managed,atlantic,49995.906458660254,52875.48367520252,0.057596259784254186,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2055,catches_fleet,unaffected_managed,atlantic,49995.83765305627,52875.48849770142,0.057597811734415874,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2056,catches_fleet,unaffected_managed,atlantic,49995.783170136645,52875.38284724471,0.05759685106459345,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2057,catches_fleet,unaffected_managed,atlantic,49995.74012116787,52875.189434686596,0.05759389313049857,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2058,catches_fleet,unaffected_managed,atlantic,49995.70616966712,52874.92636631047,0.05758934951078259,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2059,catches_fleet,unaffected_managed,atlantic,49995.67943517142,52874.700102181865,0.05758538936836781,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2060,catches_fleet,unaffected_managed,atlantic,49995.65841082561,52874.64749585939,0.05758478188998893,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2061,catches_fleet,unaffected_managed,atlantic,49995.641893817985,52874.699756958384,0.057586176596252425,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2062,catches_fleet,unaffected_managed,atlantic,49995.628927338934,52874.81090354632,0.057588674009718746,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2063,catches_fleet,unaffected_managed,atlantic,49995.61875261479,52874.9507898887,0.057591687214058544,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2064,catches_fleet,unaffected_managed,atlantic,49995.61076958455,52875.10017219054,0.057594843992940375,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2065,catches_fleet,unaffected_managed,atlantic,49995.604504881725,52875.24723252794,0.057597917980270356,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2066,catches_fleet,unaffected_managed,atlantic,49995.59958591763,52875.38514333046,0.05760078049396934,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2067,catches_fleet,unaffected_managed,atlantic,49995.59572001131,52875.51037206303,0.057603367068171527,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2068,catches_fleet,unaffected_managed,atlantic,49995.592677659566,52875.62151051563,0.05760565439087192,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2069,catches_fleet,unaffected_managed,atlantic,49995.59027918003,52875.71847429262,0.057607644574845136,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2070,catches_fleet,unaffected_managed,atlantic,49995.588384085655,52875.80196219939,0.05760935456918331,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2071,catches_fleet,unaffected_managed,atlantic,49995.58688265979,52875.87309696866,0.057610809151394424,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2072,catches_fleet,unaffected_managed,atlantic,49995.58568929545,52875.93319157363,0.05761203639414303,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2073,catches_fleet,unaffected_managed,atlantic,49995.584737244004,52875.9836017225,0.05761306482595767,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2074,catches_fleet,unaffected_managed,atlantic,49995.58397448464,52876.02563681874,0.05761392173765072,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2075,catches_fleet,unaffected_managed,atlantic,49995.58336048295,52876.060510005416,0.05761463225168052,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2076,catches_fleet,unaffected_managed,atlantic,49995.58286365247,52876.0893138349,0.05761521888919915,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
2077,catches_fleet,unaffected_managed,atlantic,49995.58245937012,52876.113012297385,0.05761570145258705,RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Objective Definition),Other
