Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,catches_fleet,unaffected_managed,atlantic,49964.60964372162,52114.514140258354,0.043028545842084556,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,catches_fleet,unaffected_managed,atlantic,49983.852824870206,52268.71718691616,0.045712049650344026,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,catches_fleet,unaffected_managed,atlantic,49995.60810159725,52392.597980372695,0.04794400887982927,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,catches_fleet,unaffected_managed,atlantic,50002.359910421605,52491.859213117285,0.04978763616668446,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,catches_fleet,unaffected_managed,atlantic,50005.83501965456,52571.22435120854,0.051301799690889445,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,catches_fleet,unaffected_managed,atlantic,50007.221090079824,52634.56780080408,0.05253934638742511,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,catches_fleet,unaffected_managed,atlantic,50007.32491678946,52685.04445043776,0.05354654619306142,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,catches_fleet,unaffected_managed,atlantic,50006.68628582743,52725.20922779689,0.05436318908297518,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,catches_fleet,unaffected_managed,atlantic,50005.65940205245,52757.12261868998,0.055023036383049846,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,catches_fleet,unaffected_managed,atlantic,50004.47076746812,52782.44113533064,0.055554439937594804,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,catches_fleet,unaffected_managed,atlantic,50003.26005208222,52802.493354213424,0.05598101602206706,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,catches_fleet,unaffected_managed,atlantic,50002.10874682984,52818.342929204075,0.05632230825770488,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,catches_fleet,unaffected_managed,atlantic,50001.06008614012,52830.84027727336,0.0565944039238007,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,catches_fleet,unaffected_managed,atlantic,50000.1327673172,52840.66465262553,0.05681048685464803,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,catches_fleet,unaffected_managed,atlantic,49999.33028944553,52848.35820328723,0.056981321496682336,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,catches_fleet,unaffected_managed,atlantic,49998.647220287545,52854.353421166736,0.057115669315958094,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,catches_fleet,unaffected_managed,atlantic,49998.073325879166,52858.995196697506,0.05722064232698178,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,catches_fleet,unaffected_managed,atlantic,49997.5962269914,52862.55849620196,0.05730200020423969,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,catches_fleet,unaffected_managed,atlantic,49997.20305161493,52865.262505461214,0.05736439798213159,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,catches_fleet,unaffected_managed,atlantic,49996.88141265938,52867.28193095708,0.05741159122718608,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,catches_fleet,unaffected_managed,atlantic,49996.6199400678,52868.756021264126,0.05744660508328814,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,catches_fleet,unaffected_managed,atlantic,49996.40852547509,52869.79576352777,0.05747187293640462,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,catches_fleet,unaffected_managed,atlantic,49996.23838731194,52870.489621413246,0.05748934973537398,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,catches_fleet,unaffected_managed,atlantic,49996.102028990885,52871.0899650795,0.05750424171911482,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,catches_fleet,unaffected_managed,atlantic,49995.993138237565,52871.71581468789,0.05751906294768515,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,catches_fleet,unaffected_managed,atlantic,49995.906458660254,52872.323378798064,0.057533048681019744,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,catches_fleet,unaffected_managed,atlantic,49995.83765305627,52872.88790732818,0.057545795596766765,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,catches_fleet,unaffected_managed,atlantic,49995.783170136645,52873.39714534638,0.0575571336769975,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,catches_fleet,unaffected_managed,atlantic,49995.74012116787,52873.84682667061,0.05756703868224497,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,catches_fleet,unaffected_managed,atlantic,49995.70616966712,52874.2376039582,0.057575573080664105,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,catches_fleet,unaffected_managed,atlantic,49995.67943517142,52874.57298498966,0.05758284680481749,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,catches_fleet,unaffected_managed,atlantic,49995.65841082561,52874.8579691936,0.057588991722220435,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2061,catches_fleet,unaffected_managed,atlantic,49995.641893817985,52875.09816766146,0.057594145504900975,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2062,catches_fleet,unaffected_managed,atlantic,49995.628927338934,52875.299253754354,0.05759844186779977,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2063,catches_fleet,unaffected_managed,atlantic,49995.61875261479,52875.46663699676,0.057602005060320434,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2064,catches_fleet,unaffected_managed,atlantic,49995.61076958455,52875.60528540866,0.05760494714420391,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2065,catches_fleet,unaffected_managed,atlantic,49995.604504881725,52875.71964445256,0.05760736704942958,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2066,catches_fleet,unaffected_managed,atlantic,49995.59958591763,52875.81361703875,0.05760935072238627,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2067,catches_fleet,unaffected_managed,atlantic,49995.59572001131,52875.89058046836,0.05761097190615487,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2068,catches_fleet,unaffected_managed,atlantic,49995.592677659566,52875.953424189225,0.05761229324953563,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2069,catches_fleet,unaffected_managed,atlantic,49995.59027918003,52876.004597788415,0.05761336754949547,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2070,catches_fleet,unaffected_managed,atlantic,49995.588384085655,52876.04616246532,0.05761423900546705,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2071,catches_fleet,unaffected_managed,atlantic,49995.58688265979,52876.079841830855,0.0576149444136263,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2072,catches_fleet,unaffected_managed,atlantic,49995.58568929545,52876.10706962675,0.057615514262253156,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2073,catches_fleet,unaffected_managed,atlantic,49995.584737244004,52876.1290331129,0.05761597371063539,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2074,catches_fleet,unaffected_managed,atlantic,49995.58397448464,52876.14671161631,0.05761634344748878,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2075,catches_fleet,unaffected_managed,atlantic,49995.58336048295,52876.160910198596,0.05761664043293237,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2076,catches_fleet,unaffected_managed,atlantic,49995.58286365247,52876.17228867516,0.0576168785326218,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2077,catches_fleet,unaffected_managed,atlantic,49995.58245937012,52876.181386367796,0.05761706905482405,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2078,catches_fleet,unaffected_managed,atlantic,49995.582128427675,52876.18864304124,0.05761722120194381,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2079,catches_fleet,unaffected_managed,atlantic,49995.58185582507,52876.19441648901,0.05761734244779701,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2080,catches_fleet,unaffected_managed,atlantic,49995.58162983134,52876.198997219784,0.057617438851229254,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2019,catches_fleet,unaffected_oa,atlantic,149484.85286387446,149484.85286387446,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2020,catches_fleet,unaffected_oa,atlantic,152209.0716683097,152209.0716683097,0,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2021,catches_fleet,unaffected_oa,atlantic,154328.5425507682,155690.5132007968,0.0088251377711323,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2022,catches_fleet,unaffected_oa,atlantic,155968.74151632853,159570.13321513424,0.023090470973817976,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2023,catches_fleet,unaffected_oa,atlantic,157233.8060898648,163620.18469811918,0.040617083355498754,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2024,catches_fleet,unaffected_oa,atlantic,158207.8585611254,167692.3833805841,0.059949770546917774,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2025,catches_fleet,unaffected_oa,atlantic,158957.58128154036,171689.14098099506,0.08009407036022384,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2026,catches_fleet,unaffected_oa,atlantic,159535.12880469038,175546.50667411322,0.10036271001495001,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2027,catches_fleet,unaffected_oa,atlantic,159980.90353470092,179223.51526751983,0.12028067917896879,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2028,catches_fleet,unaffected_oa,atlantic,160325.988612948,182695.25736879438,0.13952366019616014,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2029,catches_fleet,unaffected_oa,atlantic,160594.17929148988,185948.21559230765,0.1578764337080884,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2030,catches_fleet,unaffected_oa,atlantic,160803.62779107384,188977.03265743225,0.17520378895284044,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2031,catches_fleet,unaffected_oa,atlantic,160968.1482249302,191782.21297919675,0.19142957842323105,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2032,catches_fleet,unaffected_oa,atlantic,161098.23731311152,194368.45042585485,0.2065212734021363,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2033,catches_fleet,unaffected_oa,atlantic,161201.86481017352,196743.38800775298,0.22047836257621517,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2034,catches_fleet,unaffected_oa,atlantic,161285.08114767692,198916.68404332834,0.2333235202405046,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2035,catches_fleet,unaffected_oa,atlantic,161352.48203403078,200899.30195103446,0.24509582634534796,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2036,catches_fleet,unaffected_oa,atlantic,161407.56223085886,202702.96755029427,0.25584554248066266,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2037,catches_fleet,unaffected_oa,atlantic,161452.9840937925,204339.75472934305,0.26563008962805196,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2038,catches_fleet,unaffected_oa,atlantic,161490.7809152719,205821.77127063234,0.27451096653386814,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2039,catches_fleet,unaffected_oa,atlantic,161522.51060500194,207160.9238088293,0.2825514105302302,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2040,catches_fleet,unaffected_oa,atlantic,161549.371665932,208368.74575251102,0.2898146467780563,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2041,catches_fleet,unaffected_oa,atlantic,161572.29061962335,209456.27540474868,0.29636260401763287,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2042,catches_fleet,unaffected_oa,atlantic,161591.98785885426,210433.97400644037,0.3022549991169619,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2043,catches_fleet,unaffected_oa,atlantic,161609.02722877738,211311.67532475496,0.3075487115309307,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2044,catches_fleet,unaffected_oa,atlantic,161623.8533532487,212098.55991291537,0.31229738378621635,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2045,catches_fleet,unaffected_oa,atlantic,161636.81974265468,212803.14839386736,0.31655119627245604,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2046,catches_fleet,unaffected_oa,atlantic,161648.20997407407,213433.30913983667,0.3203567745913682,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2047,catches_fleet,unaffected_oa,atlantic,161658.25366925207,213996.27657622303,0.32375719593045327,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2048,catches_fleet,unaffected_oa,atlantic,161667.13856811845,214498.67706039327,0.32679206770282665,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2049,catches_fleet,unaffected_oa,atlantic,161675.0196726111,214946.55989401575,0.3294976572712256,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2050,catches_fleet,unaffected_oa,atlantic,161682.0261921412,215345.43153729392,0.3319070561459917,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2051,catches_fleet,unaffected_oa,atlantic,161688.2668388654,215700.2915178628,0.334050365774682,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2052,catches_fleet,unaffected_oa,atlantic,161693.833883299,216017.57991441133,0.33596671392132355,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2053,catches_fleet,unaffected_oa,atlantic,161698.80627753146,216302.3049876102,0.33768646761906285,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2054,catches_fleet,unaffected_oa,atlantic,161703.25207591103,216557.54086195238,0.3392281112583326,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2055,catches_fleet,unaffected_oa,atlantic,161707.23032512816,216786.13511565712,0.3406087945467092,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2056,catches_fleet,unaffected_oa,atlantic,161710.79255230297,216990.7088083134,0.3418443220982356,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2057,catches_fleet,unaffected_oa,atlantic,161713.98394731487,217173.66214738038,0.34294918006678893,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2058,catches_fleet,unaffected_oa,atlantic,161716.8443114471,217337.18387365522,0.34393658742864214,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2059,catches_fleet,unaffected_oa,atlantic,161719.40882639255,217483.2629610236,0.3448185628386394,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2060,catches_fleet,unaffected_oa,atlantic,161721.70868422356,217613.7016122048,0.34560600047279666,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2061,catches_fleet,unaffected_oa,atlantic,161723.7716089049,217730.12882130893,0.34630875013132684,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2062,catches_fleet,unaffected_oa,atlantic,161725.62229245756,217834.0139896504,0.3469356982638712,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2063,catches_fleet,unaffected_oa,atlantic,161727.2827633045,217926.6802414309,0.3474948476094591,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2064,catches_fleet,unaffected_oa,atlantic,161728.7727001706,218009.3172042576,0.3479933939053976,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2065,catches_fleet,unaffected_oa,atlantic,161730.10970179594,218082.99310632475,0.3484377986785168,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2066,catches_fleet,unaffected_oa,atlantic,161731.30952039504,218148.66610527813,0.3488338575393073,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2067,catches_fleet,unaffected_oa,atlantic,161732.3862650423,218207.19480922256,0.3491867636926534,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2068,catches_fleet,unaffected_oa,atlantic,161733.35257984803,218259.34798250275,0.34950116658682223,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2069,catches_fleet,unaffected_oa,atlantic,161734.2198007904,218305.8134511722,0.3497812257669502,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2070,catches_fleet,unaffected_oa,atlantic,161734.99809431066,218347.2062380231,0.3500306600968382,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2071,catches_fleet,unaffected_oa,atlantic,161735.6965801968,218384.07596661604,0.35025279257588077,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
2072,catches_fleet,unaffected_oa,atlantic,161736.3234408312,218416.91357937272,0.350450591015674,RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | RD/TN/RL/124 | Relevant Authorities),Other
