"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,1889755893,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,2607162122,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,3012171226,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,862442503,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,1641155466,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,1981378459,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,2456973223,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,107657664,,
"BRA","Brazil","IFINP","Transfers based on input use","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,26863850,,
"BRA","Brazil","IFINP","Transfers based on input use","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,22163850,,
"BRA","Brazil","IFINP","Transfers based on input use","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,27163850,,
"BRA","Brazil","IFINP","Transfers based on input use","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,18617634,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,22663850,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,22163850,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,22163850,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,18617634,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,4200000,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,5000000,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,4200000,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,5000000,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","IFINC","Transfers based on fishers income","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,1614291616,,
"BRA","Brazil","IFINC","Transfers based on fishers income","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,1959214609,,
"BRA","Brazil","IFINC","Transfers based on fishers income","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,2429809373,,
"BRA","Brazil","IFINC","Transfers based on fishers income","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,89040030,,
"BRA","Brazil","IFINC_INS","Income support","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,1614291616,,
"BRA","Brazil","IFINC_INS","Income support","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,1959214609,,
"BRA","Brazil","IFINC_INS","Income support","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,2429809373,,
"BRA","Brazil","IFINC_INS","Income support","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,89040030,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,248600427,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,625783663,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,555198003,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,754784839,,
"BRA","Brazil","GSINF","Provision of infrastructure","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,93784486,,
"BRA","Brazil","GSINF","Provision of infrastructure","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,137202787,,
"BRA","Brazil","GSINF","Provision of infrastructure","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,294422253,,
"BRA","Brazil","GSINF","Provision of infrastructure","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,516370314,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,93784486,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,137202787,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,294422253,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,516370314,,
"BRA","Brazil","GSMKG","Marketing and promotion","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,8261847,,
"BRA","Brazil","GSMKG","Marketing and promotion","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSMKG","Marketing and promotion","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSMKG","Marketing and promotion","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,200000,,
"BRA","Brazil","GSCOM","Support to fishing communities","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSEDU","Education and training","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,13629150,,
"BRA","Brazil","GSEDU","Education and training","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,550000,,
"BRA","Brazil","GSEDU","Education and training","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,900000,,
"BRA","Brazil","GSEDU","Education and training","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,1500000,,
"BRA","Brazil","GSRND","Research and development","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,6100000,,
"BRA","Brazil","GSRND","Research and development","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,100000,,
"BRA","Brazil","GSRND","Research and development","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,10000000,,
"BRA","Brazil","GSRND","Research and development","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSMNG","Management of resources","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,119196544,,
"BRA","Brazil","GSMNG","Management of resources","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,116624389,,
"BRA","Brazil","GSMNG","Management of resources","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,184482184,,
"BRA","Brazil","GSMNG","Management of resources","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,128207278,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,104050057,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,100627706,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,103010887,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,117732039,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,400000,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,566196,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,81471297,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,150000,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,14746487,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,15430487,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,0,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,10325239,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","NAT","National currency","2012","2012","BRL","Brazilian Real","0","Units",,,7628400,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","NAT","National currency","2013","2013","BRL","Brazilian Real","0","Units",,,371106487,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","NAT","National currency","2014","2014","BRL","Brazilian Real","0","Units",,,65393566,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","NAT","National currency","2015","2015","BRL","Brazilian Real","0","Units",,,108707247,,
"BRA","Brazil","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,967617290.72,,
"BRA","Brazil","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1208200663.299,,
"BRA","Brazil","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1279836159.789,,
"BRA","Brazil","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,258888107.74,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,967617290.72,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1208200663.299,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1279836159.789,,
"BRA","Brazil","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,258888107.74,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,840325679.916,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,918202496.197,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1043939052.098,,
"BRA","Brazil","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,32316692.208,,
"BRA","Brazil","IFINP","Transfers based on input use","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,13755176.45,,
"BRA","Brazil","IFINP","Transfers based on input use","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,10271082.893,,
"BRA","Brazil","IFINP","Transfers based on input use","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,11541600.68,,
"BRA","Brazil","IFINP","Transfers based on input use","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,5588643.904,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,11604638.046,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,10271082.893,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,9417159.431,,
"BRA","Brazil","IFINP_VAR","Transfers based on variable input use","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,5588643.904,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,2150538.403,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2124441.248,,
"BRA","Brazil","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,2150538.403,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2124441.248,,
"BRA","Brazil","IFINP_FIX_M","Support to modernisation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","IFINC","Transfers based on fishers income","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,826570503.467,,
"BRA","Brazil","IFINC","Transfers based on fishers income","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,907931413.304,,
"BRA","Brazil","IFINC","Transfers based on fishers income","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1032397451.419,,
"BRA","Brazil","IFINC","Transfers based on fishers income","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,26728048.304,,
"BRA","Brazil","IFINC_INS","Income support","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,826570503.467,,
"BRA","Brazil","IFINC_INS","Income support","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,907931413.304,,
"BRA","Brazil","IFINC_INS","Income support","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,1032397451.419,,
"BRA","Brazil","IFINC_INS","Income support","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,26728048.304,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,127291610.804,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,289998167.102,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,235897107.69,,
"BRA","Brazil","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,226571415.532,,
"BRA","Brazil","GSINF","Provision of infrastructure","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,48020747.331,,
"BRA","Brazil","GSINF","Provision of infrastructure","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,63581967.865,,
"BRA","Brazil","GSINF","Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,125096555.728,,
"BRA","Brazil","GSINF","Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,155004111.022,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,48020747.331,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,63581967.865,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,125096555.728,,
"BRA","Brazil","GSINF_CAP","Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,155004111.022,,
"BRA","Brazil","GSMKG","Marketing and promotion","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,4230337.918,,
"BRA","Brazil","GSMKG","Marketing and promotion","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMKG","Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMKG","Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,92683.202,,
"BRA","Brazil","GSCOM","Support to fishing communities","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSCOM","Support to fishing communities","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSEDU","Education and training","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,6978573.924,,
"BRA","Brazil","GSEDU","Education and training","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,254878.805,,
"BRA","Brazil","GSEDU","Education and training","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,382399.425,,
"BRA","Brazil","GSEDU","Education and training","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,450270.204,,
"BRA","Brazil","GSRND","Research and development","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3123401.015,,
"BRA","Brazil","GSRND","Research and development","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,46341.601,,
"BRA","Brazil","GSRND","Research and development","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,4248882.496,,
"BRA","Brazil","GSRND","Research and development","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG","Management of resources","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,61032558.436,,
"BRA","Brazil","GSMNG","Management of resources","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,54045608.809,,
"BRA","Brazil","GSMNG","Management of resources","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,78384312.247,,
"BRA","Brazil","GSMNG","Management of resources","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,38485278.131,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,53277057.966,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,46632489.829,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,43768115.47,,
"BRA","Brazil","GSMNG_EXP","Management expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,35340819.465,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,204813.181,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,262384.29,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,34616196.777,,
"BRA","Brazil","GSMNG_STK","Stock enhancement programs","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,45027.02,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,7550687.288,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,7150734.69,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,0,,
"BRA","Brazil","GSMNG_ENF","Enforcement expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,3099431.646,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3905992.18,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,171976686.822,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,27784957.795,,
"BRA","Brazil","GSMSC","Miscellaneous transfers to general services","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,32631756.176,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,4812100000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,4736900000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,7729000000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,12240800000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,9460700000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,13187800000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,13610500000,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,11293529904,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,4812100000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,4736900000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,7729000000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,12240800000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,9460700000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,13187800000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,13610500000,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,11293529904,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,226800000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,166000000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,1695100000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,5638500000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,4196300000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,4559000000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,2544900000,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,3464483968,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,226800000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,166000000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,1695100000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,4255100000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,1396200000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,1896900000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,1936800000,,
"CHL","Chile","IFINP","Transfers based on input use","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,3464483968,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,226800000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,166000000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,1695100000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,4255100000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,1396200000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,1896900000,,
